# Id,x_center,y_center,z_center,c,c_max,c_min,r_vir,n_vir,n_tot
85012405344,383.701100,485.699500,917.728900,4.998177,6.575592,3.385146,0.084998,20,22
85012405938,341.923300,513.153300,909.791700,2.444699,5.486116,1.000206,0.062705,5,22
85012408386,363.105700,505.686600,917.091800,1.390713,2.237548,1.000083,0.093916,21,22
85012408440,362.348600,504.151900,914.633800,1.000016,2.570535,1.000016,0.072469,9,22
85012408578,349.628400,506.272100,853.730000,2.877894,4.684407,1.054749,0.069622,10,22
85012408584,348.307200,507.752200,861.505400,1.000105,1386.295213,1.000105,0.046808,3,22
85012408585,362.947300,506.538100,863.205700,3.226518,4.203156,2.257694,0.078140,21,22
85012408588,349.770200,509.057600,868.101900,1.622682,3.461407,1.000105,0.061900,8,22
85012408595,345.218700,516.789600,874.468600,4.926875,6.848430,3.003422,0.331304,21,22
85012408601,363.189100,514.621200,889.682900,1.573166,2.736931,1.000027,0.088835,14,22
85012408602,357.714800,506.056000,892.575900,5.459028,7.391629,3.511171,0.080260,14,22
85012408606,351.652400,512.194700,840.402500,5.324435,8.350640,2.255237,0.073915,11,22
85012408608,341.548400,512.457600,835.753700,3.007636,3.990479,2.016555,0.339827,21,22
85012408609,341.431000,513.510400,835.840800,6.965777,8.740396,5.232599,0.436981,21,22
85012408614,356.903800,511.097400,836.038000,4.068836,5.476821,2.677496,0.303652,21,22
85012408620,350.835400,506.689500,827.857800,2.115042,3.912231,1.000233,0.082064,13,22
85012408623,366.610900,514.027000,827.730800,2.648261,4.767948,1.000003,0.046466,3,22
85012408624,352.619300,505.737200,825.510400,1.647857,2.550224,1.000027,0.247297,21,22
85012408625,368.372600,518.510300,824.270200,1.000100,56.484131,1.000100,0.074281,6,22
85012408642,334.826900,509.425200,847.085900,1.443300,3.026597,1.000030,0.080200,12,22
85012408643,332.721100,506.792400,856.388500,1.000066,1.846994,1.000066,0.076106,12,22
85012408660,348.943700,500.499200,862.520900,4.522073,12.776274,1.000016,0.049196,3,22
85012408661,344.677000,503.751900,841.421400,6.131420,8.304488,3.920159,0.073889,18,22
85012408662,338.270000,500.659800,845.485600,6.432836,8.181413,4.728493,0.097187,21,22
85012408681,372.525700,501.755400,885.633800,2.521120,3.204686,1.829940,0.175928,21,22
85012408682,369.729200,500.791900,908.034700,1.641223,7.854568,1.000052,0.057744,4,22
85012408816,370.465400,515.145800,900.682400,5.385832,46.763346,1.000820,0.059599,6,22
85012409090,430.082900,517.039400,916.183700,2.762314,19.762488,1.000089,0.040666,3,22
85012409126,419.505300,503.160000,902.508100,2.865378,3.679719,2.052871,0.304211,21,22
85012409133,391.751600,497.384800,912.522000,1.771864,2.440831,1.098763,0.085164,18,22
85012409174,386.458000,511.338300,917.601800,2.685377,5.206875,1.000120,0.077401,13,22
85012409187,416.811500,504.454100,912.718900,1.545158,2.491489,1.000025,0.081999,16,22
85012409190,412.093500,515.072600,911.211400,8.028196,11.996620,3.956317,0.045583,3,22
85012409202,401.091300,512.398800,903.948100,5.110120,6.169093,4.068938,0.366936,21,22
85012409203,390.423400,507.941100,905.236300,4.519052,6.710013,2.349799,0.087051,12,22
85012409204,389.752300,510.700200,902.241600,1.000032,4.845547,1.000032,0.063655,6,22
85012409337,424.634700,502.250100,821.776300,1.109450,1.776208,1.000134,0.082375,19,22
85012409349,420.315700,517.835900,861.495800,3.788052,4.858369,2.728728,0.082867,19,22
85012409374,378.999700,503.099000,860.734000,1.000072,13924.215156,1.000072,0.058006,5,22
85012409384,400.943400,503.412500,849.123000,4.684620,5.683155,3.668698,0.356851,21,22
85012409385,389.267400,495.124300,839.026200,1.000050,24.328100,1.000050,0.061683,6,22
85012409386,386.290700,498.789300,836.399000,1.000015,1.866891,1.000015,0.061530,6,22
85012409387,385.529800,502.509100,838.120400,1.146548,17.915230,1.000911,0.049559,4,22
85012409388,384.066200,513.666800,841.863800,1.000032,2.458734,1.000032,0.081457,7,22
85012409403,396.865100,508.579700,870.301500,1.475316,2.862930,1.000065,0.075496,11,22
85012409406,385.643400,506.314100,875.347800,6.863208,14.357819,1.770418,0.079986,13,22
85012409408,386.422900,504.874000,879.335500,1.400650,2.294717,1.000014,0.236713,21,22
85012409411,383.098100,507.046200,884.753400,2.845358,3.502388,2.183432,0.321098,21,22
85012409424,405.650200,505.164200,869.559400,6.839454,9.830024,3.765023,0.061615,6,22
85012409426,413.283300,515.226000,860.570300,6.461924,7.814932,5.145686,0.095116,19,22
85012409432,402.519300,517.100700,832.701000,3.507562,5.318601,1.695577,0.096302,20,22
85012409433,394.684400,512.976900,832.656400,3.371038,19.721474,1.000117,0.063043,7,22
85012409434,392.624500,509.019600,830.587400,1.000025,4.096319,1.000025,0.060820,6,22
85012409438,397.689300,504.453800,825.065100,7.224823,13.160314,1.348092,0.079214,5,22
85012409449,416.100900,513.273200,886.299900,1.000018,1.612016,1.000018,0.182447,21,22
85012409458,425.497700,517.259400,839.556200,2.728547,4.143915,1.293487,0.070462,9,22
85012409521,429.431200,517.313700,892.648700,1.000006,2.716137,1.000006,0.074241,11,22
85012409524,422.926000,496.416100,895.508400,2.200089,3.040305,1.368764,0.083406,18,22
85012409608,411.800100,505.230900,900.000700,1.000060,11.175672,1.000060,0.049151,3,22
85012634739,375.356800,465.208600,826.526900,1.273044,2.019123,1.000012,0.199814,20,21
85012634741,379.206200,493.154600,826.067900,4.734878,645.638600,2.272361,0.062945,3,21
85012634743,332.635100,498.150500,842.392600,1.000073,10619.793396,1.000073,0.056884,4,21
85012634745,376.455700,470.488800,857.457900,1.000000,2.270083,1.000000,0.054683,5,21
85012634746,373.070800,431.152500,857.072700,1.000002,1.925536,1.000002,0.215553,20,21
85012634747,377.770600,462.222400,854.006200,1.019153,1.675073,1.000053,0.227504,20,21
85012634748,391.239800,481.714000,854.742100,1.000049,1.612045,1.000049,0.200209,20,21
85012634749,377.211900,459.028700,856.699100,6.386065,14.041195,1.121872,0.071182,10,21
85012634750,395.830300,455.579400,856.756900,2.142658,56.750877,1.000054,0.064011,4,21
85012634751,395.261900,470.265000,855.445200,5.540860,7.040975,4.011611,0.319426,20,21
85012634752,400.247900,476.238800,850.684800,3.225076,997.944741,1.865419,0.053120,3,21
85012634753,400.009900,474.496300,850.981600,2.595403,26.337068,1.000284,0.088173,4,21
85012634754,399.604600,430.473100,856.658700,2.153476,2.900706,1.415117,0.079045,16,21
85012658265,393.081500,468.111700,824.998400,2.210183,3.070216,1.374187,0.195284,20,21
85012658266,401.358300,480.018300,824.389600,4.792246,8.694376,1.011992,0.069166,9,21
85012658267,392.155200,481.935200,828.102300,2.303215,1083.542047,2.303215,0.058099,3,21
85012658268,385.001900,464.123700,836.111800,1.894322,5.012512,1.000086,0.077249,8,21
85012658269,378.837800,457.903400,829.489000,1.200016,4.263835,1.000060,0.060974,6,21
85012658270,394.261600,466.931200,841.908300,1.769173,2.502933,1.021933,0.218657,20,21
85012658271,397.155200,477.663100,842.167400,2.496860,31.392071,1.000168,0.074203,8,21
85012658272,377.751700,464.437900,839.006000,3.548334,5.480001,1.623954,0.072685,10,21
85012658273,398.940900,480.480800,844.372900,1.000018,1.612017,1.000018,0.071448,10,21
85012658274,400.186500,478.191900,847.411100,4.944779,6.745941,3.165073,0.336849,20,21
85012658276,407.936300,433.752500,847.124800,3.186977,4.262351,2.132445,0.246079,20,21
