# Id,x_center,y_center,z_center,c,c_max,c_min,r_vir,n_vir,n_tot
185,0.004367,0.011176,0.005472,17.746900,18.950890,16.563986,0.987046,199,200
186,-0.007336,-0.002830,0.004261,16.926844,18.111597,15.764411,0.986289,199,200
187,-0.007445,-0.003295,-0.003196,18.090937,19.401479,16.767874,0.987406,199,200
188,0.008346,-0.004221,0.008543,18.214140,19.382545,17.077605,0.986900,199,200
189,-0.003028,-0.001151,0.007945,18.050361,19.416836,16.703510,0.987153,199,200
190,0.003390,0.007548,-0.002179,18.330291,19.484689,17.144497,0.992661,199,200
191,-0.015216,-0.003277,-0.003501,18.648666,20.049095,17.257640,0.998369,199,200
192,-0.004194,0.002467,-0.011479,19.249132,20.626041,17.864047,0.997616,199,200
193,-0.006262,-0.005667,0.000291,18.597299,19.929286,17.269858,0.983254,199,200
194,0.002710,-0.002413,0.015260,18.780612,20.130978,17.433245,0.996658,199,200
195,0.008029,0.000445,0.002097,19.130373,20.416031,17.868225,0.986812,199,200
196,-0.009620,-0.005128,-0.005269,19.694482,21.207893,18.195495,0.988893,199,200
197,-0.006613,-0.002599,0.004092,19.523965,21.022225,18.000002,0.984749,199,200
198,0.003250,-0.005181,0.005366,19.756077,21.137520,18.396041,0.984249,199,200
199,0.000000,0.000000,0.000000,19.635737,21.011065,18.262500,0.988554,199,200
200,0.001776,-0.000948,-0.007763,19.860520,21.221972,18.515964,0.994321,199,200
201,0.000000,-0.000000,-0.000000,1.007318,1.612001,1.000001,0.999613,1999,2000
202,-0.000000,0.000000,-0.000000,1.180350,1.792475,1.000521,0.999593,1999,2000
203,-0.012322,0.001229,0.001986,1.422651,2.024467,1.157946,1.010261,1999,2000
204,-0.014414,0.003450,-0.009486,1.479818,2.084804,1.205337,1.012348,1999,2000
205,0.017077,0.007480,-0.008032,1.742638,2.332970,1.443047,1.018565,1999,2000
206,0.015413,0.009157,-0.002858,2.245258,2.795788,1.923530,1.017599,1999,2000
207,0.000000,0.000000,0.000000,2.075201,2.633716,1.760308,0.999507,1999,2000
208,0.000000,-0.000000,-0.000000,2.105901,2.673579,1.768066,0.999505,1999,2000
209,-0.000421,-0.005689,0.008287,2.239943,2.795090,1.904595,1.004373,1999,2000
210,-0.008152,-0.000868,-0.005450,2.376815,2.916226,2.022777,1.006154,1999,2000
211,-0.007684,-0.009174,0.013688,2.894213,3.406337,2.438460,1.012106,1999,2000
212,0.000000,-0.000000,-0.000000,2.812237,3.336907,2.393729,0.999449,1999,2000
213,-0.003334,0.001243,-0.007908,2.916464,3.423292,2.475162,0.999844,1999,2000
214,0.000000,-0.000000,-0.000000,3.099565,3.599716,2.677020,0.999427,1999,2000
215,-0.010821,-0.001904,-0.009119,3.371077,3.851699,2.883911,1.010832,1999,2000
216,-0.018517,-0.009875,0.005030,3.604118,4.072004,3.132368,1.015069,1999,2000
217,0.000000,-0.000000,-0.000000,3.525093,3.996112,3.067104,0.999398,1999,2000
218,0.000000,0.000000,-0.000000,3.805487,4.256776,3.344302,0.999380,1999,2000
219,0.000000,0.000000,0.000000,4.974621,5.364497,4.577843,0.999312,1999,2000
220,0.024123,0.032655,0.003389,5.081477,5.458765,4.700032,1.036226,1999,2000
221,-0.005535,0.002489,0.001554,5.103922,5.480376,4.717759,1.001598,1999,2000
222,0.000000,-0.000000,0.000000,5.144827,5.523517,4.775603,0.999303,1999,2000
223,-0.000000,0.000000,0.000000,5.514265,5.867428,5.159582,0.999283,1999,2000
224,0.000000,0.000000,0.000000,5.722902,6.059906,5.385028,0.999273,1999,2000
225,0.000000,-0.000000,-0.000000,5.794272,6.136682,5.457856,0.999270,1999,2000
226,0.006535,-0.001850,0.003089,6.780633,7.055690,6.501083,1.000938,1999,2000
227,0.002134,-0.000647,0.004145,7.944790,8.149414,7.744784,1.003541,1999,2000
228,-0.000000,-0.000000,0.000000,7.936844,8.146675,7.722345,0.999175,1999,2000
229,-0.000000,0.000000,0.000000,7.939431,8.142230,7.733400,0.999175,1999,2000
230,0.000975,-0.002332,-0.003769,8.331290,8.521690,8.143776,1.000880,1999,2000
231,0.000000,-0.000000,-0.000000,8.749501,8.914251,8.586114,0.999144,1999,2000
232,0.000000,-0.000000,0.000000,8.774868,8.948848,8.603791,0.999142,1999,2000
233,-0.000000,0.000000,-0.000000,8.928644,9.102809,8.756848,0.999136,1999,2000
234,-0.000000,-0.000000,-0.000000,8.995651,9.155833,8.835550,0.999134,1999,2000
235,-0.000608,0.004662,0.003836,9.112851,9.290512,8.939032,1.001676,1999,2000
236,0.003846,0.001634,0.000045,9.352494,9.518968,9.182976,1.000411,1999,2000
237,-0.000000,0.000000,0.000000,9.724999,9.912053,9.541073,0.999109,1999,2000
238,0.002591,0.002428,-0.004466,9.999377,10.173453,9.829612,1.001194,1999,2000
239,-0.000000,-0.000000,-0.000000,9.908785,10.094281,9.724858,0.999102,1999,2000
240,-0.002371,0.001281,0.002863,10.099787,10.295080,9.898816,0.999477,1999,2000
241,-0.006035,-0.006646,-0.000742,10.342110,10.528343,10.158344,1.006084,1999,2000
242,0.002260,-0.006351,0.001393,10.537723,10.718559,10.354007,1.004888,1999,2000
243,0.000000,-0.000000,0.000000,10.402987,10.598813,10.210633,0.999086,1999,2000
244,0.000000,0.000000,0.000000,10.419584,10.615426,10.222313,0.999086,1999,2000
245,0.000000,0.000000,0.000000,10.429459,10.615899,10.245473,0.999085,1999,2000
246,-0.002273,0.002607,-0.005745,10.713428,10.907658,10.523938,1.004395,1999,2000
247,0.000000,-0.000000,-0.000000,10.763581,10.971431,10.560545,0.999075,1999,2000
248,-0.000000,-0.000000,0.000000,10.868208,11.069673,10.668477,0.999071,1999,2000
249,-0.000000,0.000000,-0.000000,11.073006,11.290024,10.858771,0.999065,1999,2000
250,-0.001995,-0.001442,-0.002525,11.819178,12.066233,11.569753,1.002194,1999,2000
251,-0.000000,-0.000000,-0.000000,11.898203,12.139361,11.657650,0.999039,1999,2000
252,0.002906,-0.003586,-0.001699,12.186638,12.466503,11.907429,1.000538,1999,2000
253,-0.001903,-0.002862,-0.000075,12.146429,12.428872,11.863244,0.999296,1999,2000
254,-0.004465,-0.013859,-0.011844,11.883010,12.149734,11.612301,1.015640,1999,2000
255,0.000612,-0.002978,-0.001521,12.362673,12.645326,12.079659,1.000202,1999,2000
256,-0.005182,-0.001795,0.002446,12.341950,12.617476,12.066429,1.002853,1999,2000
257,-0.000000,0.000000,-0.000000,12.504045,12.791216,12.219521,0.999023,1999,2000
258,-0.000000,-0.000000,0.000000,12.546921,12.837506,12.259810,0.999021,1999,2000
259,0.000000,-0.000000,0.000000,12.735814,13.041097,12.424883,0.999015,1999,2000
260,0.002803,-0.001656,-0.000581,12.778875,13.101798,12.464571,0.999978,1999,2000
261,0.000000,-0.000000,0.000000,12.843417,13.167642,12.524658,0.999013,1999,2000
262,-0.001288,-0.002830,-0.000851,13.306984,13.652994,12.953266,1.000617,1999,2000
263,-0.002102,0.001681,0.001742,13.442321,13.811300,13.081248,1.001861,1999,2000
264,-0.003855,-0.002803,-0.002947,13.600525,13.995254,13.212322,1.001989,1999,2000
265,0.000000,0.000000,-0.000000,13.688747,14.065994,13.306412,0.998990,1999,2000
266,0.000000,-0.000000,0.000000,13.947022,14.365326,13.538468,0.998983,1999,2000
267,0.001559,-0.006905,0.001001,14.169964,14.583917,13.758415,1.001988,1999,2000
268,-0.001961,-0.001993,-0.001202,14.370865,14.812500,13.935154,1.000176,1999,2000
269,0.004660,0.008412,0.000409,14.167035,14.585341,13.751642,1.005725,1999,2000
270,-0.001879,-0.000201,0.003833,14.785926,15.262380,14.310673,1.001593,1999,2000
271,0.000957,-0.003532,0.002203,14.799974,15.298576,14.303264,1.002983,1999,2000
272,-0.000762,-0.005495,0.011230,14.429014,14.856282,13.989544,1.004252,1999,2000
273,-0.003146,-0.002712,-0.000484,15.150612,15.660041,14.641833,0.997391,1999,2000
274,-0.002905,-0.002913,0.000153,15.552355,16.079167,15.019210,1.000285,1999,2000
275,0.002461,0.001433,-0.000339,15.544965,16.099617,14.978606,1.000617,1999,2000
276,0.001161,0.004922,0.000149,15.579456,16.114469,15.045616,0.997414,1999,2000
277,-0.000000,0.000000,0.000000,15.564742,16.106330,15.022177,0.998942,1999,2000
278,-0.000000,-0.000000,0.000000,15.618192,16.177704,15.057480,0.998941,1999,2000
279,0.000927,-0.000994,-0.002496,15.667322,16.202731,15.145624,0.999413,1999,2000
280,0.003596,0.004498,0.000628,16.082016,16.666481,15.510050,1.003623,1999,2000
281,-0.000000,0.000000,0.000000,16.135362,16.692544,15.566076,0.998929,1999,2000
282,-0.000168,0.004608,0.001659,16.312411,16.899054,15.711368,0.999000,1999,2000
283,0.002401,0.001105,-0.000464,16.852635,17.482649,16.232477,0.999358,1999,2000
284,0.001499,0.000339,-0.002195,17.003438,17.645969,16.355831,0.998643,1999,2000
285,-0.000254,0.001987,-0.001731,17.287408,17.975919,16.592341,0.999004,1999,2000
286,0.003257,0.001591,-0.001108,17.348079,18.063021,16.653547,0.998607,1999,2000
287,0.000049,-0.001964,-0.003141,17.800424,18.494248,17.088874,0.997834,1999,2000
288,-0.002247,0.002369,0.007944,18.250148,19.003385,17.513774,1.003393,1999,2000
289,-0.000000,-0.000000,-0.000000,18.178733,18.921014,17.437814,0.998884,1999,2000
290,0.001992,0.000413,0.002999,18.350055,19.094692,17.589974,1.001846,1999,2000
291,0.000000,-0.000000,0.000000,18.279656,19.008081,17.539137,0.998882,1999,2000
292,-0.000185,0.001583,0.001924,18.529683,19.280082,17.770404,0.999980,1999,2000
293,0.002272,0.000746,-0.000724,18.507925,19.269457,17.735825,0.998379,1999,2000
294,0.000000,-0.000000,0.000000,18.706286,19.456930,17.936667,0.998872,1999,2000
295,-0.002160,0.001445,0.002371,19.028152,19.832421,18.244287,0.999830,1999,2000
296,-0.000000,0.000000,-0.000000,19.287683,20.125632,18.466492,0.998861,1999,2000
297,-0.007369,0.003256,-0.001527,19.088214,19.885894,18.296673,0.998811,1999,2000
298,-0.000000,0.000000,0.000000,19.499634,20.357992,18.664859,0.998857,1999,2000
299,-0.003139,0.002034,0.003155,19.955768,20.870836,19.050105,1.003708,1999,2000
300,0.000647,0.001806,-0.001389,19.867581,20.718960,18.991734,1.000008,1999,2000
301,-0.001020,0.003742,-0.002069,1.029296,1.648002,1.000002,1.004148,19999,20000
302,0.003394,-0.000909,0.006284,1.216077,1.822399,1.130585,1.006520,19999,20000
303,-0.001151,-0.003635,0.000976,1.362025,1.962874,1.282944,1.002649,19999,20000
304,-0.003801,-0.000128,0.000799,1.410730,1.994836,1.317610,1.003527,19999,20000
305,0.005599,0.002705,0.001157,1.648397,2.218060,1.559718,1.004792,19999,20000
306,-0.000000,0.000000,-0.000000,2.066433,2.618552,1.959207,0.999951,19999,20000
307,0.003636,0.001548,-0.004013,2.097529,2.636358,1.978603,1.004228,19999,20000
308,-0.000000,0.000000,0.000000,2.106840,2.655065,1.998982,0.999951,19999,20000
309,-0.004443,0.004031,-0.011278,2.264866,2.795433,2.151887,1.010696,19999,20000
310,-0.002479,-0.000123,-0.001826,2.312473,2.843928,2.187695,1.002732,19999,20000
311,0.001428,-0.001009,0.006676,2.806924,3.309320,2.663728,1.005917,19999,20000
312,0.004058,-0.000016,-0.003811,2.844814,3.341419,2.698924,1.005080,19999,20000
313,-0.002144,0.001511,-0.000686,2.938795,3.426174,2.760104,1.001849,19999,20000
314,-0.000000,0.000000,-0.000000,3.101161,3.585780,2.951407,0.999943,19999,20000
315,-0.000000,-0.000000,0.000000,3.279220,3.746412,3.112788,0.999941,19999,20000
316,0.001096,0.000904,0.004059,3.476246,3.925388,3.309898,1.003697,19999,20000
317,-0.000000,0.000000,-0.000000,3.526996,3.974525,3.364015,0.999939,19999,20000
318,-0.001502,-0.002359,-0.003763,3.842395,4.278934,3.657355,1.003647,19999,20000
319,-0.000331,-0.001062,0.001634,4.990222,5.340343,4.776169,1.001153,19999,20000
320,-0.006690,-0.002087,0.001638,5.074760,5.420526,4.854524,1.006916,19999,20000
