# Id,x_center,y_center,z_center,c,c_max,c_min,r_vir,n_vir,n_tot
85003486685,373.436400,483.772200,849.219400,8.823988,9.660026,7.999332,0.274758,114,115
85003486686,361.820300,493.608200,832.542300,9.155247,9.835817,8.467111,0.228203,114,115
85003486687,355.605200,493.785900,827.859100,22.269805,24.428164,20.164745,0.278507,114,115
85003486689,342.918800,483.181300,861.250400,6.453874,6.974115,5.936256,0.282997,114,115
85003486690,333.026100,429.934700,856.266200,16.693409,18.028156,15.378085,0.314049,114,115
85003486708,369.337400,449.773300,870.312200,12.880667,13.800650,11.940732,0.317951,114,115
85003486709,355.699000,484.668300,885.936800,26.454265,29.347070,23.525828,0.328389,114,115
85003486710,354.515600,490.970000,873.102400,6.187590,6.690618,5.693476,0.262218,114,115
85003486711,352.920000,424.691900,877.632800,9.766987,10.533515,9.017641,0.241665,114,115
85003489315,394.583100,431.343400,877.857400,6.464199,7.063505,5.873179,0.224727,114,115
85003489316,409.341400,437.585700,887.036600,7.095622,7.640497,6.552106,0.245270,114,115
85003489317,404.750400,485.322900,875.803100,12.862114,13.882034,11.856322,0.308098,114,115
85003489318,410.348100,475.633200,890.331500,13.780594,14.875608,12.659226,0.275541,114,115
85003489319,416.579300,461.218500,865.566400,9.660883,10.433575,8.871402,0.246809,114,115
85003489322,424.667600,440.655000,867.915400,17.466232,18.939515,16.016981,0.485382,114,115
85003489324,424.691400,440.534200,872.782900,14.167046,15.125000,13.212866,0.278107,114,115
85003489325,428.801100,467.763500,883.149300,10.095587,10.898390,9.278485,0.213670,114,115
85003489336,425.453500,482.534300,862.362900,10.884574,11.745760,10.016833,0.264148,114,115
85003489393,416.581300,512.453100,901.477200,6.970426,7.478230,6.476873,0.291506,114,115
85003489704,361.440000,501.685000,829.563800,19.569913,21.453132,17.708839,0.411538,114,115
85003489775,376.757000,500.799700,851.034700,21.056036,23.043218,19.119577,0.340818,114,115
85003489782,409.104800,514.602200,896.237100,10.282234,11.020190,9.522872,0.274820,114,115
85003489783,416.263100,516.821500,852.301100,21.194377,23.232459,19.180022,0.290619,114,115
85003489797,427.438100,516.472200,899.389700,18.575625,20.208978,16.923410,0.241529,114,115
85003489798,426.642500,500.720300,897.215500,10.815935,11.838381,9.773104,0.343944,114,115
85003514743,383.501600,458.839700,826.047500,32.371412,35.534277,29.127152,0.446747,113,114
85003514745,391.097000,477.895800,848.537900,9.930589,10.752253,9.107368,0.303950,113,114
85003514747,394.388600,476.177500,852.516800,13.873798,14.973697,12.769822,0.241276,113,114
85003515008,339.818600,496.578800,900.800100,10.535058,11.359674,9.713120,0.363574,113,114
85003515060,373.271500,456.317600,848.727600,6.108230,6.598047,5.617910,0.222137,113,114
85003515061,367.077200,475.378600,847.239000,17.901219,19.475831,16.315226,0.295749,113,114
85003517717,380.131300,439.656800,878.070400,13.718590,14.704938,12.705162,0.306836,113,114
85003517718,390.291200,470.829900,877.800600,15.430113,16.834436,14.024781,0.384891,113,114
85003517719,389.764300,470.666200,876.367700,8.288976,9.075517,7.493647,0.272976,113,114
85003517720,391.341400,449.282500,886.124000,19.347873,20.763146,17.915323,0.360210,113,114
85003517721,386.491600,483.881300,880.520100,24.709404,27.099278,22.372648,0.319320,113,114
85003517722,386.249300,429.625100,864.965900,7.136075,7.689725,6.570532,0.244552,113,114
85003517723,379.456400,461.573000,869.121500,18.994923,20.754995,17.236261,0.275064,113,114
85003517727,421.942600,439.670000,870.011600,9.217004,9.921323,8.499762,0.247637,113,114
85003517728,430.282300,464.570400,881.727100,12.058514,13.005418,11.101651,0.278811,113,114
85003517736,421.540600,480.747600,863.956700,10.677015,11.595792,9.760230,0.278593,113,114
85003517741,421.587300,438.249600,916.800400,10.477230,11.412077,9.563352,0.295798,113,114
85003518111,340.677900,511.481900,857.372600,6.476507,6.987371,5.953643,0.265851,113,114
85003518113,339.748500,514.168700,898.808500,17.077005,18.796774,15.398531,0.270203,113,114
85003518114,366.826300,513.286700,831.209200,8.451103,9.083086,7.830804,0.290482,113,114
85003518119,332.819200,506.464500,890.678500,10.653712,11.370215,9.949502,0.266438,113,114
85003518213,408.763900,517.692700,866.817200,14.971707,16.135612,13.827768,0.337725,113,114
85003518226,426.275300,501.210200,897.348100,12.671817,13.749004,11.598226,0.313518,113,114
85003540881,371.584900,450.061200,852.025000,6.032749,6.548745,5.517227,0.251094,112,113
85003540882,398.934800,473.767500,852.931300,11.167126,12.039662,10.282703,0.237936,112,113
85003543297,395.244900,458.218200,845.812400,16.982658,18.410984,15.529284,0.364533,112,113
85003543298,381.556800,466.106100,843.862900,9.048021,9.775983,8.315878,0.314883,112,113
85003543299,415.820200,448.184200,845.151100,14.712734,16.007352,13.424174,0.253021,112,113
85003543314,419.582200,437.904000,822.992900,9.401523,10.092587,8.691044,0.304445,112,113
85003543554,376.552800,447.227500,906.092700,7.767943,8.469460,7.060762,0.433913,112,113
85003543618,369.513800,453.860900,822.988500,16.558393,17.909483,15.185684,0.277062,112,113
85003543620,334.611100,474.016200,835.989700,6.248212,6.765430,5.722131,0.221852,112,113
