#OK
#SQL= select * from miniMDR1..FOF as m where m.snapnum = 85 order by np desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2014-05-27 10:58:12.232 CEST
#QUERYTIME 20 millisec
#COLUMN 1 name=fofId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=level JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 4 name=NInFile JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=mass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=size JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=disp JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=disp_v JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=delta JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=angMom_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=angMom_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=angMom_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=angMom JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axis1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axis2 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis3 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 28 name=axis2_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 29 name=axis2_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 30 name=axis2_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 31 name=axis3_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 32 name=axis3_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 33 name=axis3_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 34 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 35 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 36 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 37 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
#fofId,snapnum,level,NInFile,x,y,z,vx,vy,vz,np,mass,size,disp,disp_v,delta,spin,angMom_x,angMom_y,angMom_z,angMom,axis1,axis2,axis3,axis1_x,axis1_y,axis1_z,axis2_x,axis2_y,axis2_z,axis3_x,axis3_y,axis3_z,ix,iy,iz,phkey
85005356755,85,0,5356755,400.6132,481.5603,841.2718,-226.33,-480.5,885.81,72,6.2791202E11,0.1791,0.1351,110.0,347.2,0.1169,2.06599999E12,-9.4379999E11,-1.285E12,2.60899996E12,0.1009,0.0703,0.0557,0.3015,0.9246,-0.2329,0.1186,0.206,0.9713,0.9461,-0.3205,-0.0476,410,493,861,990957468
85005356758,85,0,5356758,417.4247,455.9562,853.4559,-208.78,-140.0,504.36,72,6.2791202E11,0.1508,0.0943,120.0,582.8,0.0342,-5.9820003E11,2.25100005E11,-1.88100002E11,6.6629999E11,0.0602,0.0585,0.0428,0.3136,0.6259,0.714,0.561,-0.7288,0.3925,0.7661,0.2774,-0.5797,427,466,873,991049860
85005356762,85,0,5356762,392.7392,420.9274,823.3657,-228.69,-155.07,401.85,72,6.2791202E11,0.144,0.07954,140.0,668.5,0.04,4.52099998E11,3.34699987E11,3.70299994E11,6.7340003E11,0.0562,0.0455,0.033,0.6088,-0.7227,-0.3273,0.696,0.6845,-0.2168,0.3807,-0.0958,0.9197,402,431,843,991294552
85005357506,85,0,5357506,367.7354,471.316,839.1005,-5.2,-204.86,934.41,72,6.2791202E11,0.1422,0.07743,150.0,694.6,0.0829,-1.17899998E12,5.8740002E11,-1.85899991E10,1.31700005E12,0.0513,0.0476,0.0329,0.3442,0.4182,-0.8406,0.5897,0.6004,0.5402,0.7306,-0.6816,-0.04,376,482,859,996961447
85005357507,85,0,5357507,348.4153,481.7104,827.3719,0.92,-79.1,384.47,72,6.2791202E11,0.166,0.147,120.0,436.8,0.0457,-4.49199997E11,-3.99300002E11,-7.3600002E11,9.5029998E11,0.1336,0.0478,0.0376,0.6441,0.2736,-0.7143,0.4642,0.6025,0.6493,0.608,-0.7498,0.2611,356,493,847,996943960
85005357508,85,0,5357508,369.9915,425.8,832.9157,-175.6,-181.48,419.24,72,6.2791202E11,0.1586,0.1063,120.0,500.6,0.0242,2.17499992E11,-4.27400004E11,8.138E10,4.864E11,0.0753,0.0594,0.0456,0.6833,0.6587,-0.3149,0.6501,-0.3527,0.673,0.3322,-0.6646,-0.6693,378,436,852,997225246
85005357509,85,0,5357509,369.6843,471.3045,845.8523,97.22,-317.66,342.72,72,6.2791202E11,0.1453,0.08369,140.0,651.1,0.0476,8.1110001E11,1.75399993E11,5.5879999E10,8.3170001E11,0.0597,0.0442,0.0383,0.09,0.2611,0.9611,0.9958,-0.0382,-0.0828,0.015,0.9646,-0.2634,378,482,866,996979356
85005357510,85,0,5357510,335.7213,465.0161,840.9836,-270.23,106.53,289.16,72,6.2791202E11,0.1589,0.1154,100.0,497.5,0.0572,2.14400008E11,6.6080001E11,1.16399997E12,1.35500005E12,0.0888,0.0588,0.0442,0.5166,-0.8519,0.0856,0.5748,0.2709,-0.7722,0.6346,0.4482,0.6296,343,476,861,997078136
85005357512,85,0,5357512,343.0503,432.6788,841.3549,-23.95,132.95,166.52,72,6.2791202E11,0.1382,0.08289,130.0,757.8,0.0312,1.55599995E11,-4.38200009E11,-3.72900004E11,5.9609999E11,0.0656,0.038,0.0333,0.8738,-0.3687,-0.3171,-0.3005,0.1034,-0.9482,0.3824,0.9238,-0.0205,351,443,861,997307015
85005357513,85,0,5357513,340.7289,462.2044,845.4128,-210.92,118.95,81.8,72,6.2791202E11,0.1412,0.06455,160.0,710.0,0.0394,5.38900005E11,-1.09099999E11,-2.10299994E11,5.8869999E11,0.0421,0.0362,0.0327,0.4067,-0.845,0.3472,0.8551,0.2182,-0.4704,0.3217,0.4882,0.8113,348,473,865,997117040
85005357514,85,0,5357514,364.0206,482.2175,845.2675,49.77,-536.21,-35.46,72,6.2791202E11,0.1506,0.09733,160.0,584.9,0.1026,1.45799997E12,-5.03800005E11,-3.31300012E11,1.57800006E12,0.0808,0.04,0.0363,0.1809,0.6171,-0.7658,-0.3331,0.7711,0.5427,0.9254,0.1569,0.345,372,493,865,996981392
85005357516,85,0,5357516,373.1708,485.3253,847.4514,-104.26,-796.12,398.61,72,6.2791202E11,0.1515,0.08773,120.0,574.9,0.0387,-3.53100005E11,6.8070002E11,3.18799995E10,7.6750003E11,0.0584,0.0512,0.0406,0.6799,0.547,0.4884,0.0511,-0.6998,0.7125,0.7315,-0.4595,-0.5037,382,496,867,996968023
85005357517,85,0,5357517,336.7863,423.3901,831.0271,-24.64,112.38,89.77,72,6.2791202E11,0.1431,0.08149,130.0,681.4,0.0434,5.8199998E11,5.7459999E11,2.52300001E10,8.1829999E11,0.0604,0.0436,0.0328,0.2305,0.353,0.9068,0.9054,-0.4191,-0.067,0.3564,0.8365,-0.4163,344,433,850,997310219
85005357518,85,0,5357518,334.9789,458.4708,828.978,-350.31,-4.5,211.27,72,6.2791202E11,0.1485,0.09299,130.0,609.7,0.0245,-8.8230003E10,1.53400001E11,-4.33600004E11,4.68300005E11,0.0746,0.0457,0.0311,0.5703,0.7208,0.394,0.7593,-0.6455,0.082,0.3134,0.2524,-0.9155,343,469,848,997079214
85005357523,85,0,5357523,348.0947,467.4413,861.0292,265.35,-155.69,300.23,72,6.2791202E11,0.158,0.1127,120.0,506.0,0.0501,-7.6490002E11,-3.94800005E11,5.9089997E11,1.04400001E12,0.0884,0.0538,0.0443,0.0607,-0.8786,-0.4737,-0.6634,0.319,-0.6768,0.7458,0.3554,-0.5635,356,478,881,997142315
85005357526,85,0,5357526,359.7309,496.1432,859.0784,-150.91,-548.78,294.16,72,6.2791202E11,0.1544,0.1066,130.0,542.2,0.0147,2.55600001E11,5.125E10,1.13099997E11,2.84100002E11,0.0833,0.0513,0.042,0.6849,-0.601,-0.412,-0.6154,-0.1744,-0.7687,0.3902,0.78,-0.4893,368,508,879,996969897
85005357527,85,0,5357527,373.4504,449.912,856.874,188.26,200.98,649.68,72,6.2791202E11,0.1682,0.1054,110.0,419.6,0.023,-2.57799995E11,3.84100008E11,1.64800004E11,4.91100013E11,0.0777,0.0569,0.0426,0.0177,-0.2353,0.9718,-0.4631,-0.8633,-0.2006,0.8861,-0.4465,-0.1242,382,460,877,997160559
85005357575,85,0,5357575,367.4628,465.6945,874.1469,506.11,-236.43,283.64,72,6.2791202E11,0.1481,0.1051,120.0,614.9,0.0574,-5.5360002E11,9.9300003E11,1.07600003E11,1.14200006E12,0.086,0.0436,0.0417,0.1224,0.3784,-0.9175,0.0995,0.9151,0.3907,0.9875,-0.1391,0.0744,376,476,895,997151625
85005357576,85,0,5357576,359.5558,449.6074,871.7438,788.72,192.07,354.03,72,6.2791202E11,0.1497,0.08605,140.0,596.0,0.0233,3.7430002E10,1.41799997E10,-3.99300002E11,4.01299997E11,0.0599,0.0492,0.0371,0.7335,0.5734,0.3649,0.6763,-0.6693,-0.3077,0.0678,0.4724,-0.8788,368,460,892,997156224
85005357577,85,0,5357577,353.0335,433.3077,870.1472,398.26,109.85,171.0,72,6.2791202E11,0.1496,0.09823,120.0,596.5,0.0819,-4.58900013E11,-8.2940002E11,1.34399997E12,1.645E12,0.0803,0.0495,0.0271,0.7512,-0.5343,-0.3876,0.4978,0.8442,-0.1989,0.4335,-0.0435,0.9001,361,443,891,997255969
85005357578,85,0,5357578,361.6841,477.0566,870.0242,703.3,-462.84,174.87,72,6.2791202E11,0.1758,0.1484,160.0,367.4,0.2598,-2.95499989E12,2.24799988E12,-1.237E12,3.91399997E12,0.1268,0.058,0.0503,0.0016,-0.3972,-0.9177,-0.9959,0.0825,-0.0375,0.0906,0.914,-0.3955,370,488,890,996975878
85005357579,85,0,5357579,358.9239,461.5663,874.6784,1270.36,-506.19,-303.95,72,6.2791202E11,0.1267,0.06104,280.0,982.6,0.1466,-9.538E11,-1.98799999E11,8.1710003E11,1.27200002E12,0.0469,0.0325,0.0215,0.3674,-0.9258,-0.0892,-0.5793,-0.1528,-0.8007,0.7276,0.3459,-0.5924,367,472,895,997141174
85005357580,85,0,5357580,354.9029,441.4725,873.7084,621.85,268.35,84.37,72,6.2791202E11,0.1673,0.112,120.0,426.3,0.0363,7.1270001E9,9.152E10,-7.143E11,7.2020001E11,0.0878,0.0539,0.0438,0.8844,-0.2896,-0.366,-0.3917,-0.0341,-0.9195,0.2538,0.9565,-0.1436,363,452,894,997135511
85005357581,85,0,5357581,354.9739,472.3502,872.3738,506.05,-304.6,-38.92,72,6.2791202E11,0.1517,0.09023,140.0,571.8,0.0257,-6.5170002E10,3.71800015E11,2.18199998E11,4.35999998E11,0.0648,0.0497,0.038,0.276,-0.9601,0.046,-0.1543,-0.0915,-0.9838,0.9487,0.2644,-0.1734,363,483,893,996988007
85005357582,85,0,5357582,366.1304,458.936,875.4933,593.18,532.29,-461.89,72,6.2791202E11,0.17,0.1353,210.0,406.6,0.14,5.8839998E10,8.8489997E11,-1.37600002E12,1.63700002E12,0.1143,0.0542,0.0474,0.3888,-0.865,-0.3172,0.8901,0.4416,-0.1131,0.2379,-0.2383,0.9416,374,469,896,994156987
85005357583,85,0,5357583,343.0814,437.7453,876.2064,343.98,88.0,-169.72,72,6.2791202E11,0.1599,0.1003,120.0,488.5,0.0476,-7.4629998E11,3.8950001E11,-4.49499988E11,9.5429997E11,0.0684,0.0564,0.0467,0.3456,-0.9249,0.1583,0.0852,-0.1371,-0.9869,0.9345,0.3546,0.0314,351,448,897,994148348
85005357584,85,0,5357584,345.1487,446.1015,888.7904,251.49,251.07,-161.58,72,6.2791202E11,0.1538,0.09264,120.0,548.6,0.0385,-2.32100004E11,4.73800016E11,5.32499988E11,7.4959998E11,0.0629,0.0558,0.0387,0.2442,0.8479,-0.4705,0.5601,0.2727,0.7822,0.7916,-0.4546,-0.4084,353,456,910,994149451
85005357585,85,0,5357585,346.4907,432.3843,888.5925,287.24,161.78,-252.15,72,6.2791202E11,0.1644,0.1146,110.0,449.6,0.0775,7.6599997E11,1.18899999E12,-9.3920002E11,1.69800001E12,0.0879,0.0608,0.041,0.3905,0.1492,0.9084,0.1898,-0.9786,0.0792,0.9008,0.1415,-0.4105,354,442,909,994922723
85005357586,85,0,5357586,338.4018,452.0338,899.7504,-45.47,327.52,-189.9,72,6.2791202E11,0.1593,0.1064,120.0,493.6,0.0583,6.0929999E11,1.00799998E12,-1.439E11,1.18600001E12,0.0787,0.0623,0.035,0.889,-0.0934,0.4483,0.2915,-0.6394,-0.7114,0.3531,0.7631,-0.5412,346,462,921,994132933
85005357587,85,0,5357587,373.8728,475.9295,904.6068,293.5,-172.01,-293.08,72,6.2791202E11,0.1639,0.1238,120.0,453.7,0.0318,5.7769997E11,-2.36699996E10,3.13900007E11,6.5789998E11,0.0968,0.0652,0.0407,0.9898,-0.1234,-0.0716,0.03,0.671,-0.7408,0.1395,0.7311,0.6678,382,487,926,994061647
85005357588,85,0,5357588,365.9308,462.8379,899.347,226.48,18.73,-323.26,72,6.2791202E11,0.1519,0.09575,120.0,569.4,0.0837,-2.51999994E11,-9.7320003E11,-1.31500003E12,1.65599995E12,0.0755,0.043,0.0399,0.8293,-0.5016,0.2463,-0.1624,-0.638,-0.7527,0.5347,0.5842,-0.6106,374,473,920,994169167
85005357589,85,0,5357589,340.2411,461.5241,908.6661,-363.96,250.81,-133.44,72,6.2791202E11,0.1563,0.09388,110.0,522.9,0.0276,-1.05000002E11,-5.7849997E11,4.539E10,5.8970001E11,0.0639,0.0533,0.0432,0.8309,-0.4265,-0.3573,-0.4052,-0.0237,-0.9139,0.3813,0.9042,-0.1925,348,472,930,994233690
85005357590,85,0,5357590,361.5251,487.4276,874.8383,28.91,-684.09,-182.02,72,6.2791202E11,0.1652,0.1144,110.0,442.8,0.0547,5.8179997E11,3.12300012E11,1.01E12,1.20699997E12,0.0799,0.0613,0.0541,0.6336,0.2702,0.7249,0.7499,-0.4451,-0.4895,0.1904,0.8538,-0.4846,370,499,895,996973166
85005357591,85,0,5357591,368.3035,490.3474,870.2519,-124.24,-967.25,247.89,72,6.2791202E11,0.1602,0.1199,120.0,486.1,0.1138,-8.5740002E11,-1.99299996E12,8.2950003E11,2.32300007E12,0.1035,0.0507,0.0327,0.2976,-0.5057,-0.8098,-0.8862,0.1692,-0.4313,0.3551,0.846,-0.3978,377,502,891,996973762
85005357592,85,0,5357592,352.0281,460.0304,911.46,-47.65,83.8,-188.92,72,6.2791202E11,0.1453,0.08745,130.0,651.0,0.0776,-1.30000001E12,6.1960002E11,-1.98099993E11,1.45400005E12,0.0584,0.05,0.0416,0.7553,0.5353,-0.3781,-0.3307,0.8094,0.4853,0.5658,-0.2415,0.7884,360,471,933,994195210
85005357593,85,0,5357593,367.9682,454.0988,912.9202,208.94,72.68,-219.63,72,6.2791202E11,0.1554,0.09809,130.0,531.9,0.0274,3.75500014E11,3.09700002E11,-1.60999997E11,5.1269999E11,0.0759,0.0484,0.0387,0.1056,-0.2714,-0.9567,0.1003,0.96,-0.2613,0.9893,-0.0683,0.1286,376,464,934,994190328
85005363919,85,0,5363919,383.7622,471.5244,875.6659,-732.46,63.7,1265.74,72,6.2791202E11,0.1357,0.06586,420.0,799.3,0.822,9.7349999E11,-4.08199994E12,2.22599997E12,4.75E12,0.049,0.033,0.0289,0.9151,0.35,0.2001,-0.0295,-0.4368,0.8991,0.4021,-0.8287,-0.3893,392,482,896,994034350
85005363920,85,0,5363920,379.8867,449.3602,873.5682,-249.61,655.0,189.36,72,6.2791202E11,0.1523,0.09755,120.0,565.2,0.114,-1.77400001E12,2.86200005E11,1.50599998E12,2.3439999E12,0.0697,0.0501,0.0462,0.0264,-0.9871,0.158,0.1537,-0.1522,-0.9763,0.9878,0.0501,0.1477,389,460,894,991165533
85005363921,85,0,5363921,412.0131,443.0907,870.2847,-947.89,387.1,927.28,72,6.2791202E11,0.1552,0.1095,550.0,534.6,3.197,-2.42500003E12,-4.06400008E12,-1.31300002E13,1.39599995E13,0.0859,0.0609,0.0297,0.7874,-0.5372,-0.3024,-0.5851,-0.4966,-0.6411,0.1943,0.6818,-0.7053,421,453,891,991056667
85005363922,85,0,5363922,389.159,444.5396,878.0942,-253.46,822.91,99.42,72,6.2791202E11,0.161,0.1175,150.0,478.1,0.0568,2.66899994E9,-6.0419998E11,6.8039999E11,9.1E11,0.0881,0.0642,0.0435,0.8158,0.5128,-0.2673,0.2329,0.1317,0.9635,0.5293,-0.8484,-0.012,398,455,899,993947534
85005363923,85,0,5363923,387.2818,439.1105,879.8539,-333.72,569.31,13.27,72,6.2791202E11,0.1446,0.08502,140.0,660.9,0.0425,4.278E10,-4.32900014E11,-5.7740001E11,7.2290003E11,0.0613,0.0515,0.0285,0.1156,0.0129,-0.9932,-0.6652,0.7436,-0.0678,0.7376,0.6685,0.0945,396,449,900,993947415
85005363924,85,0,5363924,392.2748,467.6761,879.5451,-216.91,-635.14,-1189.66,72,6.2791202E11,0.164,0.1124,360.0,452.4,0.4902,6.7400001E11,1.60799995E12,-2.77500002E12,3.27700002E12,0.0856,0.0601,0.041,0.2977,-0.2365,-0.9249,0.9541,0.1072,0.2797,0.033,-0.9657,0.2575,401,478,900,993939389
85005363925,85,0,5363925,393.4507,460.7964,879.9884,-466.21,435.47,-386.14,72,6.2791202E11,0.1428,0.09248,160.0,686.4,0.0861,4.88200012E11,-1.10900006E12,3.98699987E11,1.27599994E12,0.0738,0.045,0.0327,0.5738,0.8148,-0.0829,0.2514,-0.0789,0.9647,0.7795,-0.5743,-0.2501,402,471,901,993937572
85005363926,85,0,5363926,380.0644,432.4136,895.5683,-280.58,201.75,-119.33,72,6.2791202E11,0.1591,0.1131,120.0,496.2,0.0438,-7.8589998E11,-3.63299996E11,-1.14100003E11,8.7329997E11,0.0817,0.0643,0.0442,0.7811,-0.2934,-0.5512,0.3308,0.9431,-0.0332,0.5296,-0.1564,0.8337,389,442,917,993169052
85005363927,85,0,5363927,378.1229,443.5935,900.6691,84.17,103.1,-384.32,72,6.2791202E11,0.1504,0.09558,130.0,586.6,0.037,-2.51900002E11,-4.92200002E11,4.50699985E11,7.1339999E11,0.0752,0.0478,0.0344,0.1589,-0.7417,0.6516,0.2321,-0.6134,-0.7549,0.9596,0.2712,0.0747,387,454,922,993923933
85005363928,85,0,5363928,387.6377,480.8076,893.2754,-393.96,-836.32,-303.74,72,6.2791202E11,0.1467,0.09774,120.0,632.4,0.027,-9.0380001E10,-4.67100008E11,2.74000003E11,5.48999987E11,0.0726,0.0522,0.0392,0.8506,-0.4722,-0.2312,0.2121,0.7107,-0.6708,0.4811,0.5215,0.7047,396,492,914,994040216
85005363929,85,0,5363929,413.4376,431.713,875.4054,51.62,373.85,69.47,72,6.2791202E11,0.1614,0.09514,110.0,474.7,0.0060,-1.152E11,-5.297E10,-1.46200003E10,1.27600001E11,0.0678,0.0531,0.0401,0.4674,0.8507,0.2403,0.7739,-0.5252,0.354,0.4274,0.0205,-0.9038,423,442,896,993088337
85005363930,85,0,5363930,396.9519,462.8173,876.3936,-1187.33,-104.17,-49.69,72,6.2791202E11,0.1619,0.1036,130.0,470.9,0.0334,2.63999996E11,-2.78000009E11,4.81299988E11,6.1540001E11,0.0727,0.0604,0.0421,0.1397,-0.4432,0.8855,-0.7934,-0.5851,-0.1677,0.5924,-0.6791,-0.4334,406,473,897,993939148
85005363931,85,0,5363931,412.6677,469.0573,904.3653,-385.41,-340.99,45.21,72,6.2791202E11,0.1689,0.1369,120.0,414.0,0.1487,-2.58000001E12,-2.25700004E11,-1.61999998E12,3.05499996E12,0.1021,0.0825,0.0383,0.6272,-0.2793,-0.7271,-0.7016,0.2026,-0.6831,0.3381,0.9386,-0.0689,422,480,926,993997318
85005363932,85,0,5363932,413.713,468.8782,905.6418,-398.44,-377.45,-3.1,72,6.2791202E11,0.1415,0.08152,140.0,705.0,0.0521,-5.6459998E11,5.12299991E11,-5.32199997E11,9.298E11,0.0593,0.0435,0.035,0.3685,0.8775,-0.307,0.0017,0.3296,0.9441,0.9296,-0.3485,0.12,423,480,927,993997312
85005363933,85,0,5363933,376.5914,492.7079,884.4182,395.13,-1012.41,94.14,72,6.2791202E11,0.1588,0.1104,130.0,499.0,0.0501,6.4559999E11,-6.3530002E11,-3.00300009E11,9.5420003E11,0.084,0.0534,0.0475,0.3968,-0.4979,0.7711,0.2954,-0.7261,-0.6209,0.869,0.4742,-0.1411,385,504,905,994046128
85005363934,85,0,5363934,399.9953,492.9922,885.8788,-471.15,-830.56,117.52,72,6.2791202E11,0.1559,0.09553,120.0,527.5,0.0409,-6.0710001E11,7.825E10,-5.29000006E11,8.0899998E11,0.071,0.0463,0.0438,0.3159,-0.8284,-0.4625,0.8963,0.4205,-0.1409,0.3112,-0.3701,0.8754,409,504,907,994021052
85005363935,85,0,5363935,403.024,459.7762,867.0703,-714.59,-79.49,807.31,72,6.2791202E11,0.1601,0.1138,120.0,486.4,0.0876,-6.6840003E11,1.37199996E12,9.472E11,1.79600006E12,0.0889,0.0602,0.0374,0.158,-0.566,0.8091,-0.7827,-0.5714,-0.2468,0.602,-0.5943,-0.5333,412,470,887,991149687
85005363936,85,0,5363936,382.0644,428.7328,861.8449,-404.94,148.2,145.27,72,6.2791202E11,0.1771,0.1523,110.0,359.0,0.0677,-1.42400002E12,3.7549998E10,-7.7159997E10,1.42600005E12,0.1225,0.0687,0.0585,0.2904,-0.027,0.9565,0.9106,-0.2993,-0.2849,0.294,0.9538,-0.0624,391,439,882,991167754
85005363937,85,0,5363937,382.709,448.4803,858.818,76.16,217.36,974.21,72,6.2791202E11,0.1452,0.08604,130.0,652.4,0.0669,6.7529998E11,5.5069999E11,8.3680002E11,1.20800005E12,0.0625,0.0479,0.0343,0.7985,0.5217,-0.3004,-0.5658,0.8209,-0.0781,0.2059,0.2323,0.9506,391,459,879,991160457
85005363938,85,0,5363938,388.3427,474.7179,858.0481,39.86,-533.37,651.93,72,6.2791202E11,0.1623,0.1089,110.0,466.7,0.0662,-2.67099996E11,9.6679998E11,-1.11000001E12,1.49599997E12,0.0805,0.058,0.0446,0.4805,0.6658,0.5708,-0.7255,-0.064,0.6853,0.4928,-0.7434,0.4523,397,486,878,991118819
85005363954,85,0,5363954,424.3593,420.6912,894.6371,165.13,-112.18,2.88,72,6.2791202E11,0.1493,0.09126,130.0,599.9,0.0896,-4.70000009E11,9.4980001E11,1.35300003E12,1.71800003E12,0.0632,0.0545,0.0367,0.5137,-0.8546,0.0758,-0.3222,-0.274,-0.9062,0.7952,0.4411,-0.4161,434,430,916,993069712
85005363968,85,0,5363968,393.3784,480.4482,918.3366,-594.08,-197.31,382.75,72,6.2791202E11,0.1619,0.1057,220.0,470.2,0.0766,-2.77799993E11,6.6650001E11,-4.18099986E11,8.3430002E11,0.0761,0.0595,0.0426,0.6787,-0.3555,-0.6427,0.6284,0.7339,0.2577,0.38,-0.5788,0.7215,402,491,940,993810529
85005363969,85,0,5363969,393.29,465.6455,917.5964,58.53,120.84,-148.88,72,6.2791202E11,0.1639,0.113,110.0,453.5,0.1636,-2.92500013E12,1.21499995E12,1.55100001E12,3.52699993E12,0.0847,0.0626,0.0408,0.3646,0.9255,-0.1023,0.618,-0.1584,0.77,0.6965,-0.3439,-0.6298,402,476,939,993902693
85005364750,85,0,5364750,344.3013,513.3022,911.9316,-231.49,-406.69,194.28,72,6.2791202E11,0.1403,0.08214,140.0,723.7,0.018,2.31999996E11,-1.58800003E11,1.23500003E11,3.07099992E11,0.0585,0.0451,0.0358,0.5547,0.5627,-0.6129,-0.2203,0.8097,0.544,0.8024,-0.1667,0.5731,352,525,933,809452066
85005364757,85,0,5364757,375.2431,500.5576,915.3542,-222.02,-671.09,-217.07,72,6.2791202E11,0.1603,0.0977,130.0,485.0,0.0305,-3.94999988E11,-1.96000006E11,-3.40800012E11,5.5729999E11,0.0718,0.0499,0.0433,0.402,0.9083,-0.1153,-0.1743,0.1995,0.9643,0.8989,-0.3676,0.2385,384,512,937,806546353
85005364814,85,0,5364814,348.024,513.0419,842.0481,-276.87,-397.18,-228.32,72,6.2791202E11,0.1737,0.1227,180.0,381.1,0.0808,3.66199996E11,-6.2399998E11,-8.1200002E11,1.08799997E12,0.0918,0.063,0.0511,0.0229,0.5485,-0.8359,-0.9898,0.1301,0.0582,0.1406,0.826,0.5458,356,525,862,809548907
85005364816,85,0,5364816,356.5541,510.2479,839.6075,-275.23,-460.58,161.93,72,6.2791202E11,0.1614,0.1017,110.0,475.2,0.0385,-7.2440001E11,2.64999993E11,-3.97800014E11,8.679E11,0.0708,0.0574,0.0448,0.6588,0.7295,-0.1839,-0.3454,0.5104,0.7876,0.6684,-0.4553,0.5882,365,522,859,809548514
85005364821,85,0,5364821,335.3917,517.0621,872.1344,-129.77,-806.99,-31.01,72,6.2791202E11,0.1656,0.1216,110.0,439.5,0.0351,5.0800001E11,4.64700015E11,2.7609999E11,7.4180002E11,0.0996,0.0579,0.0387,0.843,-0.5154,0.1541,0.5234,0.7199,-0.4558,0.124,0.4649,0.8766,343,529,893,809754141
85005364827,85,0,5364827,333.153,501.4699,874.1915,-45.15,-625.47,88.73,72,6.2791202E11,0.1538,0.0912,120.0,548.8,0.0288,-2.08200008E11,1.64099998E11,-5.3209999E11,5.9449999E11,0.0605,0.0495,0.0469,0.0863,-0.9645,-0.2497,0.9957,0.0922,-0.0118,0.0344,-0.2476,0.9682,341,513,895,809758219
85005364828,85,0,5364828,350.1157,499.0457,830.0059,-120.45,-304.42,152.6,72,6.2791202E11,0.1458,0.09014,120.0,644.6,0.0391,-1.032E10,2.60499997E11,-7.2819999E11,7.7349998E11,0.0628,0.0512,0.0393,0.6082,-0.3043,0.7332,-0.4232,-0.9057,-0.0249,0.6716,-0.2951,-0.6796,358,511,849,996950962
85005364857,85,0,5364857,351.0727,507.7012,906.3058,-107.5,-565.76,136.81,72,6.2791202E11,0.1701,0.1118,120.0,405.7,0.0149,-1.42300004E11,-1.79799998E11,2.05500006E11,3.0789999E11,0.0887,0.0516,0.0439,0.8986,-0.2526,0.3586,-0.3175,-0.9387,0.1344,0.3027,-0.2346,-0.9238,359,519,928,809454774
85005364938,85,0,5364938,408.7517,500.2326,918.0557,-75.6,-450.31,106.58,72,6.2791202E11,0.1473,0.08637,150.0,624.9,0.0712,-4.47499993E11,-6.1640003E11,9.051E11,1.18300004E12,0.0627,0.046,0.0375,0.9923,0.03,0.1201,-0.0021,-0.966,0.2587,0.1238,-0.2569,-0.9585,418,512,940,806431338
