rs=      0.07551841 dc=  21439.47851562 
rs=      0.07519607 dc=  21672.67187500 
rs=      0.07519285 dc=  21660.75781250 
rs=      0.07189937 dc=  24282.65429688 
rs=      0.07162435 dc=  24505.40429688 
rs=      0.07090524 dc=  25102.71875000 
rs=      0.07014969 dc=  25822.44140625 
rs=      0.06750714 dc=  28496.88867188 
rs=      0.06717706 dc=  28803.04687500 
rs=      0.06954741 dc=  26243.94531250 
rs=      0.06867891 dc=  27106.46289062 
rs=      0.06760400 dc=  28187.32812500 
rs=      0.06760400 dc=  28187.32812500 
rs=      0.06633053 dc=  29626.13085938 
rs=      0.06430870 dc=  32087.22656250 
rs=      0.06349001 dc=  33084.15625000 
rs=      0.06335223 dc=  33257.16406250 
rs=      0.06335223 dc=  33257.16406250 
rs=      0.06335223 dc=  33257.16406250 
rs=      0.06309617 dc=  33620.53515625 
rs=      0.06259555 dc=  34323.82812500 
rs=      0.06073938 dc=  37077.80859375 
rs=      0.05984757 dc=  38518.33984375 
rs=      0.05953646 dc=  39039.35546875 
rs=      0.05545770 dc=  46966.74609375 
rs=      0.05602389 dc=  45675.54687500 
rs=      0.05825123 dc=  41058.07031250 
rs=      0.05825123 dc=  41058.07031250 
rs=      0.05648094 dc=  44463.09765625 
rs=      0.05371801 dc=  50667.35546875 
rs=      0.05367171 dc=  50786.77734375 
rs=      0.05363948 dc=  50870.13671875 
rs=      0.05371444 dc=  50646.07031250 
rs=      0.05210496 dc=  54821.40234375 
rs=      0.05210496 dc=  54821.40234375 
rs=      0.05252902 dc=  53579.16015625 
rs=      0.05173410 dc=  55724.79296875 
rs=      0.05002990 dc=  60864.51171875 
rs=      0.05002990 dc=  60864.51171875 
rs=      0.04919975 dc=  63586.78515625 
rs=      0.04848875 dc=  66017.50000000 
rs=      0.04834659 dc=  66506.19531250 
rs=      0.98911053 dc=    838.00207520 
rs=      0.84217864 dc=   1108.82067871 
rs=      0.73944443 dc=   1400.60888672 
rs=      0.71719223 dc=   1481.11218262 
rs=      0.61466759 dc=   1974.70336914 
rs=      0.48236880 dc=   3159.34545898 
rs=      0.48025891 dc=   3187.05957031 
rs=      0.47188118 dc=   3301.17993164 
rs=      0.45280251 dc=   3584.88085938 
rs=      0.43573821 dc=   3871.55249023 
rs=      0.36007071 dc=   5734.24609375 
rs=      0.35393068 dc=   5943.67333984 
rs=      0.34205762 dc=   6382.49121094 
rs=      0.32211006 dc=   7249.96875000 
rs=      0.30437058 dc=   8184.29833984 
rs=      0.29065979 dc=   9036.32714844 
rs=      0.28334501 dc=   9550.54101562 
rs=      0.26198530 dc=  11334.53808594 
rs=      0.20130761 dc=  20416.55468750 
rs=      0.19866554 dc=  21041.48632812 
rs=      0.19718254 dc=  21404.90625000 
rs=      0.19431736 dc=  22132.62304688 
rs=      0.18125667 dc=  25960.09765625 
rs=      0.17437251 dc=  28394.28710938 
rs=      0.17217585 dc=  29241.43750000 
rs=      0.14892825 dc=  41036.48828125 
rs=      0.12783270 dc=  58952.38671875 
rs=      0.12565210 dc=  61441.37500000 
rs=      0.12558863 dc=  61515.96093750 
rs=      0.12122640 dc=  66950.41406250 
rs=      0.11398480 dc=  77675.22656250 
rs=      0.11368669 dc=  78170.72656250 
rs=      0.11195543 dc=  81100.83593750 
rs=      0.11110737 dc=  82616.78906250 
rs=      0.11020003 dc=  84282.25781250 
rs=      0.10799816 dc=  88489.34375000 
rs=      0.10277915 dc=  99841.68750000 
rs=      0.10098699 dc= 104247.07812500 
rs=      0.10062697 dc= 105165.49218750 
rs=      0.09912485 dc= 109068.92968750 
rs=      0.09777618 dc= 112810.01562500 
rs=      0.09775708 dc= 112864.32031250 
rs=      0.09628085 dc= 117119.70312500 
rs=      0.09610194 dc= 117658.39843750 
rs=      0.09593295 dc= 118171.33593750 
rs=      0.09428727 dc= 123325.05468750 
rs=      0.09296304 dc= 127662.86718750 
rs=      0.09207147 dc= 130731.17968750 
rs=      0.09007366 dc= 138037.31250000 
rs=      0.08514114 dc= 158635.06250000 
rs=      0.08416058 dc= 163199.00000000 
rs=      0.08225084 dc= 172829.06250000 
rs=      0.08223586 dc= 172907.95312500 
rs=      0.08185844 dc= 174912.34375000 
rs=      0.08121447 dc= 178314.39062500 
rs=      0.08112603 dc= 178796.09375000 
rs=      0.07990053 dc= 185744.71875000 
rs=      0.07949942 dc= 188102.45312500 
rs=      0.07857744 dc= 193592.34375000 
rs=      0.07817151 dc= 196126.79687500 
rs=      0.07781203 dc= 198409.09375000 
rs=      0.07538324 dc= 214777.81250000 
rs=      0.07472419 dc= 219572.21875000 
rs=      0.07376431 dc= 226736.54687500 
rs=      0.07285100 dc= 233982.17187500 
rs=      0.07161017 dc= 244237.00000000 
rs=      0.07102894 dc= 249319.70312500 
rs=      0.06982478 dc= 260222.78125000 
rs=      0.06917185 dc= 266484.34375000 
rs=      0.06809552 dc= 277160.81250000 
rs=      0.06801870 dc= 277955.00000000 
rs=      0.06742262 dc= 284243.71875000 
rs=      0.06604256 dc= 299433.65625000 
rs=      0.06472390 dc= 315050.46875000 
rs=      0.06445388 dc= 318425.93750000 
rs=      0.06440502 dc= 318887.12500000 
rs=      0.06437443 dc= 319268.65625000 
rs=      0.06412809 dc= 322403.84375000 
rs=      0.06386812 dc= 325762.09375000 
rs=      0.06274702 dc= 340822.53125000 
rs=      0.06187862 dc= 352996.87500000 
rs=      0.06148497 dc= 358814.18750000 
rs=      0.05908031 dc= 397014.75000000 
rs=      0.05890964 dc= 399979.34375000 
rs=      0.05809822 dc= 414260.59375000 
rs=      0.05808720 dc= 414462.96875000 
rs=      0.05651014 dc= 444413.75000000 
rs=      0.05510790 dc= 473874.68750000 
rs=      0.05503893 dc= 475414.43750000 
rs=      0.05475161 dc= 481877.15625000 
rs=      0.05459403 dc= 485477.06250000 
rs=      0.05391464 dc= 501159.96875000 
rs=      0.05390770 dc= 501326.31250000 
rs=      0.05333802 dc= 515277.93750000 
rs=      0.05264698 dc= 532682.25000000 
rs=      0.05181888 dc= 554703.75000000 
rs=      0.05177817 dc= 555834.87500000 
rs=      0.05132583 dc= 568319.81250000 
rs=      0.05049300 dc= 592636.00000000 
rs=      0.05037944 dc= 596119.00000000 
rs=      0.99218541 dc=   8335.66503906 
rs=      0.84669852 dc=  10982.77832031 
rs=      0.74209541 dc=  13915.67578125 
rs=      0.71912020 dc=  14739.00390625 
rs=      0.61833835 dc=  19523.12695312 
rs=      0.48409870 dc=  31367.71289062 
rs=      0.48185319 dc=  31658.66992188 
rs=      0.47467053 dc=  32618.92578125 
rs=      0.45479384 dc=  35529.36328125 
rs=      0.43556297 dc=  38759.22265625 
rs=      0.36215717 dc=  56638.60156250 
rs=      0.35548720 dc=  58886.16406250 
rs=      0.34196702 dc=  63884.16015625 
rs=      0.32267910 dc=  72237.84375000 
rs=      0.30511728 dc=  81414.31250000 
rs=      0.29066563 dc=  90384.23437500 
rs=      0.28375086 dc=  95220.61718750 
rs=      0.26278299 dc= 112586.75781250 
rs=      0.20105970 dc= 204806.00000000 
rs=      0.19872269 dc= 210331.59375000 
rs=      0.19731838 dc= 213755.50000000 
rs=      0.19436528 dc= 221245.53125000 
rs=      0.18133768 dc= 259405.32812500 
rs=      0.17475995 dc= 282490.84375000 
rs=      0.17265756 dc= 290509.78125000 
rs=      0.14936033 dc= 407539.81250000 
rs=      0.12800226 dc= 587734.12500000 
rs=      0.12599783 dc= 610355.18750000 
rs=      0.12601095 dc= 610171.31250000 
rs=      0.12149049 dc= 666062.75000000 
rs=      0.11429564 dc= 771655.31250000 
rs=      0.11398564 dc= 776721.25000000 
rs=      0.11202608 dc= 809991.00000000 
rs=      0.11121959 dc= 824272.93750000 
rs=      0.11044233 dc= 838426.37500000 
rs=      0.10795979 dc= 885991.25000000 
rs=      0.10285664 dc= 996811.75000000 
rs=      0.10121856 dc=1036652.12500000 
rs=      0.10096199 dc=1043081.00000000 
rs=      0.09910711 dc=1091505.37500000 
rs=      0.09796363 dc=1122907.37500000 
rs=      0.09795889 dc=1123041.12500000 
rs=      0.09613952 dc=1175916.37500000 
rs=      0.09600709 dc=1179862.62500000 
rs=      0.09590870 dc=1182851.37500000 
rs=      0.09439896 dc=1229864.25000000 
rs=      0.09294469 dc=1277672.12500000 
rs=      0.09206561 dc=1307885.25000000 
rs=      0.09034131 dc=1370283.50000000 
rs=      0.08528921 dc=1579730.25000000 
rs=      0.08408321 dc=1636436.75000000 
rs=      0.08240601 dc=1720379.25000000 
rs=      0.08235795 dc=1722890.37500000 
rs=      0.08207240 dc=1737742.00000000 
rs=      0.08114056 dc=1787831.50000000 
rs=      0.08107621 dc=1791295.25000000 
rs=      0.07999711 dc=1852056.62500000 
rs=      0.07972045 dc=1868113.62500000 
rs=      0.07853200 dc=1939346.50000000 
rs=      0.07818608 dc=1960758.75000000 
rs=      0.07788214 dc=1979930.37500000 
rs=      0.07550687 dc=2139115.00000000 
rs=      0.07497200 dc=2177428.75000000 
rs=      0.07380410 dc=2264647.50000000 
rs=      0.07306577 dc=2322486.25000000 
rs=      0.07171161 dc=2434018.75000000 
rs=      0.07118949 dc=2479040.25000000 
rs=      0.06993880 dc=2591880.00000000 
rs=      0.06936105 dc=2646533.75000000 
rs=      0.06814793 dc=2766687.25000000 
rs=      0.06812729 dc=2768675.25000000 
rs=      0.06765075 dc=2818174.75000000 
rs=      0.06619741 dc=2976749.25000000 
rs=      0.06485837 dc=3134279.75000000 
rs=      0.06463569 dc=3161545.50000000 
rs=      0.06434033 dc=3198346.00000000 
rs=      0.06426604 dc=3207781.25000000 
rs=      0.06403312 dc=3237453.00000000 
rs=      0.06386843 dc=3258456.50000000 
rs=      0.06293865 dc=3381687.50000000 
rs=      0.06199166 dc=3513997.25000000 
rs=      0.06166365 dc=3561627.25000000 
rs=      0.05919371 dc=3950942.75000000 
rs=      0.05909748 dc=3967266.00000000 
rs=      0.05817907 dc=4128332.50000000 
rs=      0.05815228 dc=4133218.75000000 
rs=      0.05646050 dc=4455784.50000000 
rs=      0.05510005 dc=4741838.50000000 
rs=      0.05504042 dc=4754853.00000000 
rs=      0.05481905 dc=4804285.00000000 
rs=      0.05471016 dc=4828741.00000000 
rs=      0.05394024 dc=5006599.00000000 
rs=      0.05392826 dc=5009472.50000000 
rs=      0.05348752 dc=5115487.00000000 
rs=      0.05275751 dc=5298584.00000000 
rs=      0.05185783 dc=5537211.00000000 
rs=      0.05181470 dc=5549155.00000000 
rs=      0.05129477 dc=5694289.50000000 
rs=      0.05042273 dc=5950124.00000000 
rs=      0.05034696 dc=5973078.00000000 
