# Id,x_center,y_center,z_center,c,c_max,c_min,r_vir,n_vir,n_tot
85000000000,384.922000,468.037800,872.957800,9.159681,10.021287,8.277355,7.038130,310056,310057
85000000479,375.244100,432.049200,858.132000,12.938532,14.341928,11.569207,3.121465,74567,74568
85000000529,411.823000,445.304300,871.269700,5.962757,6.616290,5.305139,2.714981,72181,72182
85000001931,367.402800,444.615400,870.254500,8.388405,9.363463,7.423279,2.101704,43599,43600
85000002035,359.979100,461.326600,873.243800,11.067100,12.132311,10.001755,2.487347,42564,42565
85000002836,425.010100,439.253400,868.483900,21.678492,23.930126,19.397836,3.139162,36362,36363
85000003728,373.087500,467.739700,845.200700,17.483778,19.355978,15.562833,2.923099,31881,31882
85000004404,392.117500,468.767400,896.237900,7.858024,8.832609,6.911385,1.779585,29121,29122
85000004639,390.987400,466.886300,878.320900,15.090192,16.667706,13.494286,2.317598,28383,28384
85000005333,363.817600,447.285400,879.694100,11.625991,12.831359,10.426345,2.974152,26303,26304
85000005391,391.380900,480.512400,854.348500,9.610623,10.618196,8.597265,1.918545,26166,26167
85000006272,388.605800,512.377400,901.228900,7.677683,8.703077,6.651042,1.756731,24089,24090
85000006273,383.445600,479.202700,875.443700,14.569351,16.287373,12.873452,3.856022,24086,24087
85000007296,342.345100,513.785800,837.399500,9.449562,10.529105,8.341159,2.748889,22160,22161
85000007810,385.107500,461.873600,864.605000,8.420377,9.352091,7.465078,2.110998,21339,21340
85000009132,423.699900,502.633500,900.161300,7.655532,8.506998,6.778910,1.797095,19501,19502
85000009656,393.145700,469.236500,883.894000,14.835941,16.578126,13.138092,1.956399,18874,18875
85000012075,381.512500,490.018500,883.626600,10.260380,11.483807,9.041946,1.753329,16569,16570
85000012590,378.844800,496.262200,887.642600,7.373310,8.266573,6.470111,2.032462,16133,16134
85000012912,394.455600,470.459600,855.916000,18.664578,20.755231,16.613036,2.316108,15866,15867
85000013883,366.479800,474.961700,844.538000,10.518098,11.542594,9.500070,2.482582,15164,15165
85000014269,376.588500,467.709400,871.655600,9.531925,10.462066,8.627430,2.045708,14925,14926
85000014437,364.099100,502.802400,914.101400,14.852047,16.361191,13.324950,2.018211,14810,14811
85000014466,411.203800,466.702100,917.317700,17.204478,18.859019,15.546724,2.885283,14790,14791
85000015928,387.634400,471.410000,903.677700,8.462331,9.405669,7.527123,1.482586,13950,13951
85000017865,369.339600,500.877600,907.377400,8.507623,9.473219,7.517121,2.149419,12973,12974
85000018376,340.946800,504.264700,863.910500,9.097119,10.338092,7.845738,1.339738,12748,12749
85000021021,366.612900,421.221200,883.283800,18.761446,21.283990,16.189629,1.635863,11665,11666
85000022686,377.991700,489.052900,880.983600,20.145656,22.926963,17.396898,1.327896,11082,11083
85000023452,392.647600,458.390500,859.539600,34.628206,38.889511,30.427569,1.770500,10830,10831
85000024033,379.258400,493.119700,826.779100,11.066788,12.171512,9.943269,2.030050,10644,10645
85000024661,366.466200,472.211400,870.527000,12.234943,13.972096,10.510378,1.205514,10473,10474
85000025068,390.109500,465.455900,868.031600,7.294178,8.144717,6.454831,1.427145,10364,10365
85000025460,377.902000,429.641700,859.073100,6.584786,7.530437,5.623968,1.971789,10249,10250
85000026030,360.826200,426.973700,879.307900,14.762271,16.210995,13.317347,1.905247,10098,10099
85000026420,363.217200,461.637200,873.216600,18.365811,20.556187,16.212307,1.472470,10001,10002
85000028079,378.715800,432.427100,901.562700,27.299286,30.442153,24.208672,1.677598,9590,9591
85000029047,391.599500,469.615600,879.261100,11.777134,13.101390,10.428933,1.717193,9368,9369
85000029978,399.926400,476.667400,850.039900,11.998541,13.254922,10.761002,1.271559,9161,9162
85000032242,391.895000,476.226600,871.329500,18.046789,20.048655,16.099151,1.549019,8718,8719
85000032541,414.672400,517.933300,870.099100,5.897611,6.634270,5.163979,1.579634,8663,8664
85000033639,345.864400,514.593300,840.518600,14.210851,15.638241,12.743922,1.414462,8460,8461
85000034071,384.289500,513.014500,841.556800,30.471996,34.250181,26.788587,1.488650,8381,8382
85000035428,333.237000,462.528900,903.286900,11.500284,13.049265,9.944388,1.291991,8153,8154
85000035789,379.869900,460.154000,867.614300,11.248538,13.138736,9.376721,1.672609,8093,8094
85000036262,380.269800,466.516700,860.931200,9.734973,10.927093,8.567554,1.258209,8018,8019
85000036880,404.393700,452.356600,879.149500,17.467419,19.626211,15.344361,1.596935,7926,7927
85000037775,351.696600,502.079700,859.522400,25.520500,29.360516,21.577598,1.422724,7785,7786
85000040263,333.156600,507.749100,890.590900,15.092825,16.791183,13.371087,1.429302,7437,7438
85000040690,383.114500,486.521800,852.659900,8.923695,9.791642,8.047135,1.232691,7377,7378
85000040714,390.395900,460.233500,861.509800,10.574566,12.035138,9.109130,1.563201,7374,7375
85000041075,337.782800,512.268800,838.113300,6.594269,7.418140,5.746402,1.125180,7327,7328
85000042541,390.921900,420.957300,915.713000,33.692885,39.370584,28.174799,2.215747,7138,7139
85000042553,377.584400,464.050800,836.232300,11.554072,12.571253,10.550664,1.346974,7136,7137
85000044872,354.577500,492.599800,868.648700,11.409981,12.628356,10.194618,1.324113,6871,6872
85000045529,384.552200,451.604200,858.413100,9.121261,10.372771,7.856865,1.107413,6797,6798
85000046520,400.042700,474.712600,851.836200,22.416960,25.610749,19.228769,1.330819,6693,6694
85000046706,385.016200,508.588100,902.131200,14.895058,16.695923,13.101086,1.471953,6675,6676
85000047354,371.396000,453.017100,870.777500,10.501977,11.762103,9.206079,1.772629,6607,6608
85000047424,360.694700,438.141600,879.378500,10.284920,11.831856,8.779830,1.173191,6600,6601
85000049472,337.362900,464.665000,890.549900,9.267108,10.365938,8.158794,1.541204,6399,6400
85000050647,412.796200,478.309600,868.048700,16.364824,18.542666,14.206815,1.378941,6288,6289
85000051745,401.839200,458.950300,872.153300,11.268751,12.484785,10.056234,1.159275,6189,6190
85000052433,380.357300,501.127700,891.733900,11.771880,13.032679,10.501276,2.361332,6127,6128
85000052632,342.680400,464.240900,886.219100,11.083132,12.407617,9.759629,1.113494,6110,6111
85000053895,373.102100,515.536600,846.556500,9.109881,10.090386,8.115444,0.986613,6003,6004
85000058103,392.429900,467.249700,858.747300,10.621150,11.973286,9.267399,1.196764,5666,5667
85000058463,399.713700,479.959500,844.526600,12.502631,14.096852,10.934041,0.996428,5638,5639
85000058987,410.955700,451.690900,871.006400,10.502963,11.484739,9.493168,1.444883,5598,5599
85000059075,381.370100,454.073000,892.252800,9.034558,9.875105,8.191133,2.123692,5592,5593
85000060687,386.022900,444.608800,883.343700,6.682381,7.465286,5.879705,1.115557,5475,5476
85000061794,372.341600,476.331600,864.117200,4.656458,5.246419,4.052387,1.048691,5400,5401
85000065581,373.714400,457.582400,873.413900,27.468976,30.478276,24.501784,1.633793,5157,5158
85000065780,425.931200,482.179500,860.209700,7.770827,8.697235,6.829551,1.029772,5146,5147
85000066102,361.045100,518.584000,895.404500,8.232324,9.064825,7.388336,1.002712,5127,5128
85000066479,409.273400,450.904400,887.208700,19.529858,22.022073,17.094657,1.131454,5103,5104
85000066576,371.146300,478.147200,847.447600,10.509508,11.657511,9.350537,0.991581,5097,5098
85000066849,396.320200,480.461500,887.026900,6.487050,7.157948,5.801611,0.945722,5081,5082
85000067791,351.663000,495.913900,865.122800,8.256021,9.119170,7.409855,1.129423,5025,5026
85000070654,367.888300,516.056800,826.546300,25.620821,28.810639,22.350419,1.137231,4863,4864
85000071632,382.905300,451.907700,881.654800,9.221072,10.213633,8.253959,1.248998,4812,4813
85000071644,391.507800,458.179500,879.485100,20.886614,25.082232,16.777007,1.234934,4811,4812
85000072429,351.927500,516.606000,845.900000,16.580534,19.385499,13.856617,1.744327,4769,4770
85000072502,409.355000,514.051800,874.445900,8.913941,9.970586,7.865609,0.962481,4764,4765
85000074565,362.767400,475.085800,843.324800,15.674834,17.363142,13.970924,1.277179,4657,4658
85000075926,384.909200,451.375900,882.399200,9.387681,10.635625,8.109088,1.258609,4596,4597
85000076969,361.105300,438.795000,833.695100,15.343189,17.184993,13.492523,0.981439,4545,4546
85000077915,387.443600,478.667100,895.244600,19.093398,21.259020,16.885495,1.138973,4501,4502
85000077991,422.464800,516.710200,866.777200,13.035744,14.325098,11.746237,1.170035,4498,4499
85000079224,364.425300,425.641300,880.045100,22.205252,26.061600,18.396149,0.951280,4439,4440
85000080091,383.084500,429.635700,862.673200,9.935302,11.205094,8.679823,0.965431,4401,4402
85000080173,365.529500,455.221800,836.644700,16.725570,18.662092,14.836635,1.012598,4398,4399
85000080332,360.442900,440.362400,823.879000,13.692776,15.776621,11.595547,1.545373,4391,4392
85000080706,405.966200,421.912200,884.705500,15.386948,17.160116,13.640710,1.099171,4374,4375
85000080926,352.059900,496.852800,871.631000,21.424868,24.944082,17.947912,0.962555,4364,4365
85000081290,400.400600,453.930200,881.805700,10.573514,12.280324,8.907610,1.054957,4348,4349
85000081790,384.391800,505.300000,895.043000,17.290687,19.211971,15.399376,1.074373,4325,4326
85000082175,378.754600,487.261000,880.555100,11.802093,13.212917,10.386739,1.338041,4309,4310
85000082502,390.362800,465.551700,866.316200,14.085606,15.765357,12.407994,1.249748,4295,4296
85000082685,426.949200,424.930200,820.592200,36.646872,47.222961,25.772441,1.139245,4287,4288
85000082810,343.195700,468.443000,884.755300,6.889804,7.627598,6.152232,1.037451,4282,4283
85000084489,377.165200,422.404800,854.927300,10.547727,11.611725,9.478417,1.133588,4214,4215
85000086426,340.286800,465.080400,888.379800,6.411754,7.057853,5.768828,1.248272,4139,4140
85000087228,376.805400,498.523500,894.808600,14.023444,15.548139,12.491550,1.025915,4109,4110
85000088675,375.335900,428.494000,891.425200,12.197831,13.451508,10.912744,1.179126,4053,4054
85000088961,404.359600,485.330800,842.490300,18.686056,21.523230,15.908732,0.980311,4041,4042
85000090465,408.358900,477.366000,870.388000,11.266430,12.423347,10.130158,1.579763,3985,3986
85000090628,406.289500,455.482700,872.172200,20.369397,22.646213,18.042403,1.509283,3980,3981
85000091719,340.707400,501.169200,827.472200,23.901229,26.921304,20.939753,1.261643,3941,3942
85000092430,385.248100,460.509300,879.782200,9.629370,10.719613,8.549368,0.990384,3916,3917
85000092704,388.436000,507.624600,834.891200,13.323486,15.179071,11.472649,0.996922,3906,3907
85000092984,387.267700,487.543600,883.251900,24.216119,27.686423,20.699977,1.079618,3897,3898
85000093480,373.158400,490.409700,833.468100,5.683139,6.393837,4.981918,0.785013,3880,3881
85000094253,387.405200,492.245800,917.819000,7.592180,8.494469,6.708635,0.953025,3853,3854
85000095054,385.516500,464.306400,835.613100,31.892586,35.742272,28.064752,1.746055,3827,3828
85000096976,366.746000,457.256500,842.524800,13.698051,15.248819,12.114558,0.904527,3766,3767
85000098216,365.187800,506.311300,824.054400,6.676539,7.353649,5.985895,1.291793,3728,3729
85000098511,366.759500,459.211600,874.477700,16.247398,18.658800,13.806308,1.065913,3718,3719
85000099352,359.627700,476.116700,842.774000,36.622811,43.438454,29.983928,1.372293,3693,3694
85000100294,373.178900,428.542000,888.529000,9.356098,10.518636,8.220169,0.909141,3665,3666
85000101087,372.342000,459.511700,875.313800,21.658227,25.545857,17.877601,1.146958,3641,3642
85000102787,429.681000,475.064300,842.390700,13.435840,14.757430,12.146214,0.934357,3592,3593
85000102996,384.077800,443.130900,883.169200,17.189097,19.918850,14.385123,1.247611,3586,3587
85000104016,386.629300,509.402800,901.129600,8.900124,9.962622,7.855362,1.193274,3555,3556
85000104551,383.057300,497.884300,831.644400,16.757257,18.386274,15.099371,1.024296,3540,3541
85000106548,335.664200,511.492200,897.302900,13.465617,15.050149,11.850755,0.973156,3487,3488
85000106822,382.716300,470.902300,897.792000,34.233263,38.985788,29.555006,1.141510,3480,3481
85000107254,339.642700,421.389400,827.578700,13.981408,15.633361,12.305887,1.014508,3468,3469
85000108006,429.519500,423.409300,907.319200,12.729211,14.390420,11.112810,0.917669,3448,3449
85000108043,413.268200,491.644000,894.149400,15.285845,17.656384,12.912481,1.188170,3447,3448
85000108805,350.859100,481.891800,837.451900,13.505379,15.013956,12.002550,0.924153,3427,3428
85000109902,368.825400,453.626500,846.794400,19.237481,23.580618,14.775797,1.058345,3399,3400
85000110536,363.991600,474.089100,870.308400,6.616948,7.417591,5.807998,0.787309,3383,3384
85000113116,369.704800,476.653600,847.843800,18.316964,20.485819,16.132864,1.151207,3319,3320
85000113789,389.550500,471.208800,876.626000,12.952869,14.301557,11.582553,1.183192,3302,3303
85000113970,359.043800,509.078700,850.305600,8.930380,9.958821,7.889162,0.920032,3297,3298
85000114254,358.604900,490.115900,900.346400,16.833440,18.897366,14.721650,1.439030,3290,3291
85000114259,340.921900,507.482800,870.500700,18.636002,20.793420,16.431743,1.338906,3290,3291
85000115532,365.872800,455.697800,877.848300,21.572730,24.372708,18.735526,1.145701,3260,3261
85000115786,337.281700,463.386700,910.509300,16.094477,17.830444,14.404623,1.167607,3254,3255
85000116208,354.754200,515.064000,847.230000,8.467064,9.666999,7.287488,0.888801,3243,3244
85000117207,363.873400,486.165400,877.844600,10.098374,11.389520,8.816355,0.884736,3218,3219
85000118001,391.937700,477.922900,855.829400,17.323525,19.616567,14.982600,1.120160,3200,3201
85000118413,407.660700,466.759900,917.941600,14.453504,16.339419,12.605838,1.318620,3191,3192
85000119762,343.944300,496.824500,842.243300,10.110495,11.171422,9.073865,0.961646,3160,3161
85000120880,346.556500,495.690200,875.239700,12.130660,13.632502,10.660272,0.960057,3135,3136
85000123334,347.952500,512.709000,872.174300,6.143016,7.439469,4.869182,0.772331,3082,3083
85000123429,374.749200,460.684100,886.267500,15.250958,17.058030,13.434986,1.300551,3080,3081
85000123908,384.567300,499.030400,833.283900,8.464774,9.526113,7.374077,0.912840,3070,3071
85000124044,403.788900,510.573000,873.557100,17.154107,19.821905,14.524399,1.044345,3067,3068
85000126312,401.394200,454.239600,875.655600,15.920888,17.980857,13.877614,1.121341,3018,3019
85000127581,371.619400,467.274300,915.917800,9.421785,10.446016,8.385274,0.869275,2992,2993
85000128376,339.762900,507.373400,869.185400,20.711517,23.192495,18.204686,1.001446,2977,2978
85000129431,398.654300,434.201500,859.772300,15.899798,17.765249,13.983191,0.788320,2956,2957
85000132178,403.352000,483.281500,845.823900,51.587026,60.426388,42.839400,2.010493,2902,2903
85000132512,417.871300,472.190200,884.556400,15.986303,17.601184,14.399072,1.029809,2896,2897
85000132838,368.232900,423.396800,873.211500,20.642948,23.610195,17.697687,0.916705,2890,2891
85000133762,357.657900,442.126500,877.750900,9.381393,10.358940,8.376172,0.778946,2873,2874
85000134348,358.703600,507.916100,833.232200,8.879251,10.117842,7.669709,0.852803,2863,2864
85000135212,392.267600,463.066000,865.341900,9.061195,10.201030,7.898982,0.708404,2846,2847
85000137798,389.628400,484.118700,917.528300,28.584728,32.606452,24.676581,1.109203,2800,2801
85000137849,376.168400,470.734800,857.130600,12.425519,13.647993,11.219853,0.881285,2799,2800
85000137922,423.439500,495.946000,894.563800,11.231664,12.385767,10.044038,0.903034,2798,2799
85000139153,383.146300,440.409300,882.551800,9.919629,11.030349,8.824844,0.941220,2777,2778
85000140859,377.782100,462.400300,871.896900,8.539950,9.565208,7.533873,0.776913,2748,2749
85000141879,382.853100,508.352900,823.115000,14.296350,16.374933,12.230578,1.004031,2731,2732
85000142079,419.571000,502.547200,902.626400,17.325071,19.506514,15.153057,0.902756,2728,2729
85000142296,336.383500,497.350500,882.638600,16.365977,22.918174,9.851752,0.809876,2724,2725
85000142938,378.323000,462.179700,855.901000,10.694562,12.264939,9.137157,1.195222,2714,2715
85000143683,397.332500,484.404700,845.568400,18.023962,20.377765,15.600865,0.983242,2702,2703
85000144321,368.155400,455.169300,870.204500,14.493009,16.307601,12.689318,1.076834,2692,2693
85000144322,370.440000,451.235200,886.942100,18.783206,21.524658,16.055607,0.974765,2692,2693
85000144537,381.727500,465.169300,863.285300,15.734536,17.801933,13.673289,1.051753,2689,2690
85000147935,378.226900,464.770100,839.148700,9.676719,10.643467,8.729932,1.440187,2636,2637
85000148518,359.861600,495.814400,827.781700,8.182313,9.060852,7.291881,0.764546,2628,2629
85000149883,376.744800,475.054000,868.819800,9.201404,10.274958,8.114664,1.259813,2607,2608
85000150078,360.854800,482.367400,893.813900,17.471563,19.697692,15.303907,0.882923,2604,2605
85000150160,403.868600,467.785900,888.943500,12.592467,14.340982,10.802672,0.766392,2603,2604
85000151213,374.493500,456.525100,874.599000,12.684335,14.431090,10.985601,0.729358,2587,2588
85000152380,362.235300,482.164300,843.866700,11.124416,12.302208,9.921361,0.814031,2570,2571
85000153679,424.274600,488.032300,894.009300,17.945948,20.032851,15.858317,1.258265,2551,2552
85000157340,428.757300,511.548100,866.535900,21.928921,25.273609,18.585914,0.839977,2500,2501
85000157489,415.590600,443.063100,870.508400,18.229979,20.211945,16.217331,1.193851,2498,2499
85000158589,397.955700,456.706300,878.554600,15.472069,17.187576,13.773035,0.853295,2483,2484
85000160320,418.553300,488.175300,893.785900,6.376981,7.483133,5.295645,0.782936,2460,2461
85000161500,362.408000,498.163300,831.758700,30.181265,36.443576,23.962835,0.954937,2444,2445
85000163133,353.633000,479.249200,892.118500,8.148959,9.107824,7.181406,0.771042,2422,2423
85000164583,425.078200,434.905500,859.728000,9.442841,10.439936,8.472883,0.782427,2403,2404
85000166140,381.196400,502.763400,821.546800,22.010072,25.115392,18.932666,0.919354,2383,2384
85000168686,341.644900,483.346800,910.795800,16.408778,18.591963,14.203042,0.794122,2351,2352
85000170625,346.199400,512.793600,841.779500,9.987907,11.311320,8.642945,0.674850,2328,2329
85000174496,372.240800,447.469900,866.730300,9.073617,10.014666,8.109803,1.000511,2283,2284
85000175602,361.398700,423.684300,840.164800,19.314497,21.878109,16.804804,0.922798,2270,2271
85000175968,425.150700,483.667100,869.674000,17.844418,20.911742,14.758771,0.953315,2266,2267
85000177025,370.817700,456.077400,871.270800,16.583482,18.529155,14.629122,0.855188,2254,2255
85000177103,383.294100,460.052900,863.697700,35.237119,40.701822,29.925495,1.209369,2253,2254
85000178222,372.203100,449.864400,871.181500,6.306498,7.385800,5.243629,0.690606,2240,2241
85000180106,389.347100,484.916200,853.172700,22.879473,25.687023,20.127044,1.279366,2219,2220
85000182242,419.411000,518.476700,867.733900,15.968116,18.089508,13.848170,1.336885,2196,2197
85000182439,393.644600,481.081100,918.582100,11.225302,12.884824,9.550810,1.044482,2194,2195
85000183146,379.739900,428.313800,906.880400,19.862783,23.048431,16.732134,0.861559,2186,2187
85000183224,358.563800,484.109200,839.092300,8.542109,9.582078,7.499257,0.721727,2185,2186
85000184182,354.327000,492.957200,866.607200,12.766517,14.285217,11.239264,0.768543,2175,2176
85000189075,349.724000,510.226400,834.212100,11.589426,12.925766,10.286180,0.722726,2125,2126
85000189257,364.733500,424.954400,844.982800,22.296186,26.834113,17.666825,0.753869,2123,2124
85000191230,357.515800,487.274500,834.369600,12.711903,14.272945,11.175336,0.867651,2103,2104
85000192389,333.927900,476.511300,865.372600,12.155694,13.453812,10.833607,0.862425,2092,2093
85000192706,421.275300,472.695100,887.208300,10.475760,11.577403,9.380185,0.678107,2089,2090
85000192794,366.029900,497.577900,910.386800,10.450763,11.576022,9.294398,0.732672,2088,2089
85000193208,374.987500,506.805800,906.325600,15.360618,17.483156,13.267845,0.880930,2084,2085
85000194923,363.584800,493.239000,901.678200,31.673089,38.118885,25.371657,1.036971,2067,2068
85000196891,354.659100,461.236000,863.003300,13.499048,15.018335,12.013562,0.967538,2049,2050
85000197536,354.892200,489.896800,897.366600,16.800245,19.231297,14.298573,1.168423,2043,2044
85000200477,425.274300,515.413900,866.324800,11.008751,12.618102,9.387511,0.722834,2017,2018
85000202126,391.174300,458.779500,893.219100,15.862676,18.621406,13.141162,0.757684,2002,2003
85000202910,348.226700,495.713400,874.505400,7.880048,8.988013,6.743924,0.894061,1995,1996
85000203989,336.260900,446.208600,846.155300,17.739842,20.106399,15.420957,0.843479,1986,1987
85000203990,361.904500,445.800500,885.386200,11.456068,13.249936,9.677055,0.718554,1986,1987
85000204092,352.153400,495.474900,871.840200,10.068869,11.445362,8.730479,0.840283,1985,1986
85000204546,394.598200,481.579900,822.365000,12.889780,14.291336,11.461913,0.780423,1981,1982
85000206725,369.329700,512.136200,836.455000,9.859085,10.883601,8.804044,0.707216,1962,1963
85000208047,390.779500,470.186600,877.942900,19.709847,29.769829,9.425719,0.911036,1951,1952
85000208750,336.959100,488.549800,886.247200,5.289707,5.960396,4.603258,0.657090,1945,1946
85000211156,341.156600,495.452300,878.909100,21.010750,23.859478,18.171009,1.301383,1925,1926
85000211263,355.247900,482.133700,868.060500,27.519001,31.582260,23.424225,0.873917,1924,1925
85000211536,332.228500,484.790800,885.948200,25.308684,29.507599,21.175213,0.915274,1922,1923
85000212778,337.494900,443.146900,893.033700,11.877280,13.352507,10.368189,1.299739,1912,1913
85000215416,396.019300,493.602500,873.889200,10.860141,12.086834,9.648755,0.662824,1891,1892
85000215669,338.916000,475.634100,842.808300,16.737334,19.459887,14.088445,0.767964,1889,1890
85000215801,395.324400,477.995500,885.755100,15.686347,19.034941,12.276781,0.668721,1888,1889
85000217149,410.634100,452.838700,844.708400,20.983990,24.474972,17.588908,0.914029,1877,1878
85000217413,427.177200,477.474900,857.363100,2.836799,3.442302,2.227252,0.609503,1875,1876
85000218501,378.124500,434.742500,900.432300,22.904163,25.860955,19.999802,1.135899,1867,1868
85000218505,371.658800,506.014400,846.226600,10.928669,12.108703,9.757782,0.725684,1867,1868
85000219111,366.770100,462.896100,888.830400,17.424122,20.494841,14.356048,0.710497,1862,1863
85000223085,341.615300,483.125200,917.298900,12.327650,13.666214,10.967746,0.678898,1832,1833
85000223518,377.652900,431.181700,898.566600,12.805070,14.487287,11.091878,0.659375,1829,1830
85000224978,399.721800,480.224300,847.675300,10.196453,11.756177,8.679408,0.584000,1818,1819
85000225269,333.968300,495.375300,820.407800,23.397515,39.919991,8.985088,0.677462,1816,1817
85000225408,364.699600,449.098800,848.615500,12.427415,14.025981,10.801127,0.649722,1815,1816
85000225576,411.908500,474.181300,870.505400,24.418200,28.276922,20.481833,0.789656,1814,1815
85000226230,377.945000,468.320500,910.279800,13.543738,15.628231,11.488221,0.698102,1809,1810
85000227672,398.644900,474.247600,913.738400,10.696045,11.819667,9.586136,0.666383,1799,1800
85000228217,410.265400,466.692700,912.909200,9.889804,10.981919,8.769117,1.093690,1795,1796
85000231615,426.507800,443.134400,845.950600,18.819040,21.486187,16.157413,1.335652,1771,1772
85000232199,385.405100,470.949900,898.136200,8.665508,9.684248,7.626787,0.904305,1767,1768
85000232349,380.682800,491.323900,887.266200,7.273179,8.152167,6.399061,0.633358,1766,1767
85000233370,393.159300,465.475400,877.539200,22.040459,25.229994,18.834680,1.018806,1759,1760
85000233509,382.168100,428.981000,864.791300,12.052691,14.170756,9.968620,0.796093,1758,1759
85000237392,374.000200,469.351900,870.548800,11.278100,12.647577,9.884008,1.017286,1732,1733
85000237529,398.167200,475.323400,850.685800,9.720522,10.901572,8.565401,0.862824,1731,1732
85000239251,420.895500,421.184400,881.860400,12.133619,13.575946,10.706233,0.912047,1720,1721
85000240925,415.924100,475.548300,850.010400,28.221701,33.302188,23.042931,0.815875,1709,1710
85000241714,344.658500,516.692000,874.678200,29.897405,34.918011,24.733293,0.767086,1704,1705
85000241984,352.441800,482.070400,837.638700,17.647418,19.981637,15.343635,0.809873,1702,1703
85000242793,357.060700,489.623500,871.806700,8.904773,10.201241,7.612915,0.794404,1697,1698
85000244529,421.932500,496.189400,894.874500,14.436175,16.290244,12.573429,1.059716,1686,1687
85000245003,379.738200,494.111900,886.184700,23.493117,27.210766,19.803843,0.892661,1683,1684
85000245500,333.381400,515.085900,868.953700,23.347987,26.355064,20.305227,0.806393,1680,1681
85000246204,359.921600,485.534100,872.588100,24.843962,28.299004,21.384207,0.706861,1676,1677
85000248788,392.562500,468.136700,827.246200,16.196628,17.978199,14.405973,0.784134,1660,1661
85000250582,356.390800,421.439000,868.521700,11.731299,13.575505,9.917860,0.629945,1649,1650
85000250765,360.563000,504.878000,916.806300,16.085113,18.558367,13.674467,0.723479,1648,1649
85000250909,369.011200,459.298500,875.656700,41.179709,57.346731,25.330025,0.798389,1647,1648
85000251904,334.719500,474.552400,834.265700,28.310794,32.124915,24.423461,0.973374,1641,1642
85000252076,349.269000,498.817000,864.227000,38.378899,44.018427,32.789043,1.137294,1640,1641
85000253665,401.066200,503.789200,848.857400,29.605124,35.021583,24.219851,1.032891,1631,1632
85000254861,390.578600,495.177000,912.403500,13.144673,15.554437,10.774964,0.754200,1624,1625
85000261079,332.271000,448.304300,843.662800,16.344550,19.203664,13.444204,0.842937,1589,1590
85000261267,377.283000,441.932900,881.167600,10.001682,11.118914,8.857080,1.268502,1588,1589
85000261618,353.809700,505.588200,854.748200,13.804889,15.345688,12.291307,0.754455,1586,1587
85000262340,366.272100,428.988600,845.550600,12.082978,14.189159,9.967508,0.765755,1582,1583
85000263260,410.598700,462.543900,824.075200,11.570411,12.965211,10.135806,0.756764,1577,1578
85000264189,360.338400,482.677500,842.037800,12.041782,13.497946,10.617951,0.826989,1572,1573
85000264539,368.667500,458.817000,874.717600,17.948099,20.128685,15.810726,0.883640,1570,1571
85000265667,430.656000,472.799000,841.451900,19.908797,23.377356,16.410066,0.661995,1564,1565
85000266690,365.224400,514.034600,897.165800,10.225640,11.484491,8.930703,0.653513,1559,1560
85000268311,394.483600,476.004200,872.679800,12.255267,13.985618,10.519394,0.765262,1550,1551
85000269445,397.548200,443.938900,892.050500,16.461232,18.695281,14.265313,0.714304,1544,1545
85000270584,349.249400,496.418200,873.335300,12.216440,13.832240,10.573098,1.016439,1538,1539
85000271943,359.522900,439.906600,910.075300,20.580189,23.135234,18.007575,0.787471,1531,1532
85000272510,344.476300,483.121600,911.576000,11.851455,13.397346,10.335705,0.744011,1528,1529
85000272919,366.313700,501.744800,844.161200,9.475576,11.245004,7.757132,0.684831,1526,1527
85000274109,372.876900,424.418400,889.422300,21.954576,25.594511,18.400416,0.974466,1520,1521
85000274868,368.387500,490.448600,876.710600,21.400284,24.030041,18.705198,0.727790,1516,1517
85000274885,380.326300,453.309300,880.031900,6.494103,7.241926,5.765256,0.621385,1516,1517
85000275279,410.252900,457.587600,875.161900,9.356370,10.476291,8.239915,0.582857,1514,1515
85000275663,384.273500,481.491700,877.863900,20.999146,24.094015,17.877627,0.855526,1512,1513
85000277054,394.025500,490.097300,874.288500,9.077511,10.157901,8.000517,0.646073,1505,1506
85000280121,359.592500,445.508800,875.899600,10.867476,12.150523,9.581645,0.648528,1490,1491
85000281658,392.943900,469.061200,855.031700,25.610260,28.917476,22.287277,0.756840,1482,1483
85000281680,375.161100,503.790900,905.347800,10.011167,11.282730,8.768492,0.708557,1482,1483
85000282134,416.944000,424.837300,880.436300,17.610088,20.333615,14.826048,0.789775,1480,1481
85000284157,360.397200,485.618900,897.972300,12.726155,14.165754,11.256869,0.730481,1470,1471
85000285215,429.191600,428.481400,871.507400,11.164762,12.407040,9.940904,0.811792,1465,1466
85000285660,378.350400,431.517800,860.008700,10.802810,12.823788,8.789857,0.692068,1463,1464
85000286737,378.912600,464.583600,872.295200,16.652789,18.841929,14.514971,0.682188,1458,1459
85000287386,387.862100,497.611800,836.660300,8.972413,9.966238,7.965051,0.747370,1455,1456
85000287576,337.722700,464.651500,843.129200,23.892395,28.241575,19.627498,1.062420,1454,1455
85000289552,371.830200,436.703800,865.761000,14.767880,16.525678,13.035299,0.853008,1445,1446
85000291753,346.572600,482.935900,912.098600,6.059768,6.828498,5.311003,0.612211,1435,1436
85000291968,345.749400,463.513200,884.001300,13.732482,16.087401,11.433851,0.656061,1434,1435
85000293749,352.249800,505.779100,826.094100,18.578327,22.962780,14.080545,0.691458,1426,1427
