# Id,x_center,y_center,z_center,c,f(c),r_vir,n_vir,n_tot
3840,0.000000,0.000000,-0.000000,9.889324,-0.000000,0.998190,989,990
3841,0.004019,0.004070,-0.001243,9.859762,0.000000,0.998987,988,989
3842,0.000000,-0.000000,-0.000000,9.125394,0.000000,0.998318,1033,1034
3843,0.004825,-0.002111,0.001899,10.230949,0.000000,0.999108,1030,1031
3844,-0.006365,0.003702,0.003561,10.076122,0.000000,1.003636,1025,1026
3845,-0.001207,0.005591,-0.000155,10.223855,0.000000,0.999262,981,982
3846,0.001902,-0.004530,0.002497,10.693253,0.000000,0.999142,991,992
3847,-0.002963,0.002629,-0.004199,10.062102,0.000000,1.002377,996,997
3848,0.000157,-0.003251,0.008121,9.461312,0.000000,1.006510,1000,1001
3849,-0.011593,0.009532,-0.009084,10.736658,0.000000,1.007841,963,964
3850,-0.000000,0.000000,0.000000,10.814901,0.000000,0.998103,976,977
3851,0.004532,0.001647,0.007357,9.248775,0.000000,1.005261,1012,1013
3852,0.000000,-0.000000,-0.000000,10.951936,0.000000,0.998005,932,933
3853,0.000000,-0.000000,-0.000000,11.328309,0.000000,0.998182,1036,1037
3854,-0.005007,-0.000354,0.001787,10.880685,0.000000,0.998174,1026,1027
3855,-0.002873,0.004013,-0.003115,10.073098,0.000000,0.998326,965,966
3856,-0.005759,-0.003734,0.011786,10.014720,0.000000,1.002644,1017,1018
3857,0.005919,-0.002481,0.009435,11.248444,0.000000,0.994928,957,958
3858,-0.002617,-0.002788,0.004502,9.850431,0.000000,0.997409,967,968
3859,0.000000,0.000000,0.000000,8.856726,0.000000,0.998304,1013,1014
3860,-0.003091,0.003799,-0.003000,10.149746,0.000000,0.999401,988,989
3861,-0.006525,-0.014495,-0.015337,9.836692,-0.000000,1.006659,1005,1006
3862,0.011892,0.002293,0.003629,11.420336,0.000000,1.005867,982,983
3863,-0.004678,0.002155,-0.000804,11.387163,0.000000,1.000704,1016,1017
3864,0.000000,-0.000000,0.000000,9.554882,0.000000,0.998245,1007,1008
3865,-0.002109,-0.000309,-0.005361,9.693943,0.000000,0.999296,1042,1043
3866,-0.000000,-0.000000,0.000000,10.192827,0.000000,0.998203,1008,1009
3867,0.000598,0.004886,0.003097,10.006783,0.000000,1.001830,987,988
3868,0.002483,-0.013237,0.009261,9.942323,-0.000000,0.996713,984,985
3869,-0.000000,-0.000000,0.000000,11.130300,0.000000,0.998192,1035,1036
3870,0.018410,0.001303,-0.003518,9.194894,0.000000,1.006620,984,985
3871,-0.000873,-0.014008,-0.010881,10.218892,-0.000000,1.006200,979,980
3872,0.001642,-0.002511,0.004856,10.433276,0.000000,0.999071,966,967
3873,0.000000,-0.000000,0.000000,10.492913,0.000000,0.998216,1026,1027
3874,-0.007208,-0.013245,-0.000924,11.864191,0.000000,1.009156,984,985
3875,0.000000,0.000000,-0.000000,10.226443,0.000000,0.998252,1037,1038
3876,-0.003335,0.004499,-0.001145,10.455730,0.000000,0.999559,943,944
3877,0.004787,0.002184,-0.000875,10.809355,0.000000,1.000934,1054,1055
3878,0.022871,0.007886,0.002203,10.452205,0.000000,1.018961,980,981
3879,0.000000,0.000000,0.000000,8.351522,0.000000,0.998296,986,987
3880,0.000000,-0.000000,-0.000000,11.120351,-0.000000,0.998159,1016,1017
3881,0.000000,0.000000,0.000000,10.218584,0.000000,0.998214,1015,1016
3882,0.002859,-0.002039,-0.004508,9.906060,0.000000,0.994195,1022,1023
3883,0.003573,-0.004133,-0.000771,10.924452,0.000000,1.000488,955,956
3884,0.000000,0.000000,-0.000000,8.887282,0.000000,0.998283,1002,1003
3885,-0.003976,-0.002064,0.004328,9.166958,0.000000,0.994007,956,957
3886,-0.001170,-0.000409,0.005512,10.068480,0.000000,0.998402,1016,1017
3887,0.000000,0.000000,0.000000,10.274337,0.000000,0.998184,1000,1001
3888,0.000000,-0.000000,0.000000,10.273326,0.000000,0.998178,997,998
3889,-0.000000,-0.000000,0.000000,9.601025,-0.000000,0.998238,1005,1006
3890,0.004078,0.002430,0.002519,11.323272,-0.000000,0.997610,967,968
3891,-0.006897,0.002123,-0.006906,10.473100,0.000000,1.006102,997,998
3892,0.005017,0.000673,-0.003040,9.652975,0.000000,1.003951,1013,1014
3893,-0.003903,-0.000164,-0.004523,10.140641,0.000000,1.000070,935,936
3894,-0.008005,0.002952,0.014052,9.722820,-0.000000,1.008142,1049,1050
3895,-0.001263,0.002224,0.008056,9.912568,0.000000,1.002412,993,994
3896,-0.002723,-0.004893,-0.001596,10.352189,0.000000,1.001116,946,947
3897,-0.005569,0.004314,-0.004577,9.843299,0.000000,1.004829,1015,1016
3898,-0.001685,0.002900,-0.008047,9.425710,0.000000,1.005247,1018,1019
3899,-0.000000,-0.000000,-0.000000,9.784270,0.000000,0.998280,1037,1038
3900,0.001501,0.004625,-0.001216,11.968493,0.000000,0.999826,1029,1030
3901,0.000385,0.007918,-0.001660,10.457808,0.000000,0.998035,998,999
3902,0.004092,0.001592,-0.007034,10.118341,-0.000000,0.997001,983,984
3903,0.005316,-0.011957,0.000798,10.739921,0.000000,1.007411,1006,1007
3904,0.004511,0.000056,-0.004307,8.917782,0.000000,1.003214,1021,1022
3905,0.000000,0.000000,0.000000,10.774313,0.000000,0.998195,1024,1025
3906,-0.026114,-0.001578,0.020254,10.271875,0.000000,1.009494,942,943
3907,0.007358,0.000775,-0.004372,9.942249,-0.000000,1.006089,961,962
3908,0.000000,0.000000,0.000000,9.911668,0.000000,0.998054,921,922
3909,-0.009077,0.007996,-0.027568,9.779303,-0.000000,1.014088,939,940
3910,-0.000449,-0.002805,-0.004433,11.267785,0.000000,0.993832,983,984
3911,-0.000922,-0.001605,-0.005583,9.398540,0.000000,0.997999,1035,1036
3912,-0.004213,0.021870,-0.017611,10.623213,0.000000,1.015402,998,999
3913,-0.010355,-0.009823,-0.000501,10.319770,0.000000,1.001211,1034,1035
3914,0.007940,-0.007652,-0.007463,9.910879,-0.000000,1.005438,1060,1061
3915,-0.000198,-0.001951,-0.005499,10.022339,0.000000,1.002953,986,987
3916,-0.000000,-0.000000,-0.000000,10.312962,0.000000,0.998170,994,995
3917,0.000000,0.000000,-0.000000,9.684749,0.000000,0.998163,967,968
3918,-0.001557,0.003810,-0.003521,10.879165,0.000000,1.000150,1013,1014
3919,-0.012385,-0.002798,0.007165,10.126683,0.000000,1.005045,1039,1040
3920,-0.012359,0.004022,0.000344,11.008506,0.000000,1.007127,989,990
3921,0.002395,0.004417,-0.002630,10.666017,0.000000,0.999150,967,968
3922,-0.001932,-0.005512,-0.001510,9.679556,0.000000,0.998165,943,944
3923,0.000000,0.000000,-0.000000,10.544785,0.000000,0.998211,1025,1026
3924,0.000000,-0.000000,-0.000000,9.390017,0.000000,0.998300,1033,1034
3925,0.003141,-0.004863,-0.001308,9.850924,0.000000,0.999177,965,966
3926,0.000000,-0.000000,-0.000000,9.635086,0.000000,0.998205,988,989
3927,-0.003701,0.009453,-0.002652,11.464932,-0.000000,1.006579,1081,1082
3928,-0.000000,-0.000000,-0.000000,9.734252,0.000000,0.998156,965,966
3929,0.005055,0.000933,-0.002654,9.897258,0.000000,1.001732,1015,1016
3930,0.000316,0.001159,0.005282,10.833705,0.000000,0.998162,1012,1013
3931,0.000000,0.000000,0.000000,9.988576,0.000000,0.998243,1023,1024
3932,-0.005354,0.001973,0.002154,9.208417,0.000000,0.999238,993,994
3933,-0.002797,0.004241,-0.006396,10.103048,-0.000000,1.001178,1021,1022
3934,-0.000000,-0.000000,0.000000,8.411725,-0.000000,0.998293,987,988
3935,0.000000,0.000000,-0.000000,10.168886,0.000000,0.998299,1064,1065
3936,0.000000,0.000000,-0.000000,10.070101,0.000000,0.998248,1029,1030
3937,0.000000,0.000000,-0.000000,10.169444,0.000000,0.998373,1112,1113
3938,0.004692,0.003709,-0.001067,9.558225,0.000000,0.999448,960,961
3939,0.000000,-0.000000,-0.000000,9.715056,0.000000,0.998191,983,984
3940,-0.004721,0.000607,0.003052,10.109754,0.000000,0.999301,1022,1023
3941,0.000000,-0.000000,0.000000,10.085951,0.000000,0.998085,942,943
3942,0.005970,0.006000,0.000376,9.414940,0.000000,0.999656,1039,1040
3943,-0.003636,0.009658,-0.004748,10.660402,0.000000,1.001624,1016,1017
3944,0.000000,-0.000000,0.000000,9.753524,0.000000,0.998145,960,961
3945,-0.002453,-0.001179,0.005216,9.781596,0.000000,0.998515,993,994
3946,-0.000000,0.000000,0.000000,9.101317,0.000000,0.998342,1047,1048
3947,0.003245,-0.006550,-0.002522,11.281864,0.000000,1.005848,1021,1022
3948,-0.000000,-0.000000,-0.000000,9.168418,0.000000,0.998156,944,945
3949,0.000000,-0.000000,0.000000,10.645160,0.000000,0.998215,1031,1032
3950,-0.004260,-0.001899,-0.002167,11.688861,0.000000,1.000568,1004,1005
3951,0.000000,0.000000,-0.000000,10.163302,0.000000,0.997988,899,900
3952,-0.004692,0.007288,-0.004792,10.499248,-0.000000,1.002478,1009,1010
3953,0.000000,-0.000000,0.000000,9.272865,0.000000,0.998191,966,967
3954,0.001565,0.001867,-0.005177,9.915462,0.000000,0.998746,1012,1013
3955,0.000000,0.000000,0.000000,10.182845,0.000000,0.998289,1058,1059
3956,-0.000000,0.000000,-0.000000,10.425796,0.000000,0.998261,1050,1051
3957,-0.003195,0.003943,0.005620,11.209472,0.000000,1.000760,1015,1016
3958,-0.000000,-0.000000,0.000000,9.681907,-0.000000,0.998319,1057,1058
3959,-0.000000,-0.000000,-0.000000,9.752220,0.000000,0.998113,944,945
3960,0.004243,-0.000378,0.004091,9.884320,-0.000000,0.997884,976,977
3961,-0.005214,0.001654,-0.009267,9.290347,0.000000,0.997055,1018,1019
3962,-0.007488,-0.004843,-0.004135,10.408684,0.000000,1.000348,1033,1034
3963,0.000000,-0.000000,-0.000000,9.224754,0.000000,0.998266,1006,1007
3964,0.003546,-0.004250,0.000838,10.439355,-0.000000,0.998675,1001,1002
3965,-0.000000,-0.000000,-0.000000,8.565919,0.000000,0.998332,1017,1018
3966,-0.000000,-0.000000,0.000000,10.717842,0.000000,0.998044,943,944
3967,-0.000718,0.005692,0.000582,10.473274,0.000000,0.998362,931,932
3968,0.002968,-0.003446,0.006928,10.154814,0.000000,1.001241,995,996
3969,-0.000000,-0.000000,0.000000,8.645945,0.000000,0.998243,969,970
3970,0.001025,-0.000861,-0.005454,10.357915,-0.000000,1.000569,993,994
3971,0.000000,0.000000,0.000000,9.852368,0.000000,0.998310,1058,1059
3972,0.006656,0.000852,-0.003967,11.019740,0.000000,1.000745,977,978
3973,-0.007395,0.012051,0.007570,10.552870,0.000000,1.006478,986,987
3974,0.002225,0.003240,0.020437,11.333209,0.000000,1.018445,1035,1036
3975,0.000374,0.005257,-0.001870,10.115673,-0.000000,0.999243,1048,1049
3976,-0.024169,-0.007394,-0.005256,10.361932,0.000000,1.008071,1033,1034
3977,0.000000,0.000000,-0.000000,9.776156,0.000000,0.998318,1060,1061
3978,0.006767,-0.004321,0.008515,10.595875,0.000000,1.000926,975,976
3979,-0.006122,-0.004761,0.000793,11.048275,0.000000,1.003799,1003,1004
3980,-0.000000,0.000000,-0.000000,9.576541,0.000000,0.998191,978,979
3981,0.003175,-0.000155,-0.007840,9.896554,0.000000,1.000866,984,985
3982,0.000000,-0.000000,-0.000000,9.158294,0.000000,0.998246,992,993
3983,-0.003470,0.000850,-0.004447,9.875885,0.000000,1.001481,1044,1045
3984,-0.000000,0.000000,-0.000000,9.833654,0.000000,0.998201,993,994
3985,0.004281,-0.002558,-0.003079,9.916907,-0.000000,1.000010,987,988
3986,-0.000905,-0.003696,-0.004621,9.535383,0.000000,1.000723,995,996
3987,-0.000000,-0.000000,0.000000,11.318108,0.000000,0.998039,960,961
3988,-0.002603,0.003200,-0.003440,11.188762,0.000000,1.001208,992,993
3989,0.000832,-0.007849,0.002210,10.472967,-0.000000,1.002387,964,965
3990,-0.003459,0.007670,-0.005053,10.662554,0.000000,1.002380,1003,1004
3991,0.002370,-0.005173,-0.000050,10.344286,0.000000,1.002988,981,982
3992,-0.011319,-0.006083,-0.003240,10.612835,0.000000,0.998950,975,976
3993,0.000000,0.000000,-0.000000,10.772133,0.000000,0.998168,1009,1010
3994,0.002675,-0.001987,0.004454,10.478964,0.000000,1.000744,998,999
3995,0.004910,-0.004904,0.003274,11.051293,0.000000,1.003322,1015,1016
3996,-0.000000,-0.000000,0.000000,10.228436,0.000000,0.998103,956,957
3997,0.003625,0.002999,-0.003554,9.558860,0.000000,1.000426,1031,1032
3998,0.000000,-0.000000,0.000000,9.672769,0.000000,0.998247,1013,1014
3999,0.005327,-0.000723,-0.003283,8.953055,0.000000,0.995906,966,967
4000,0.007379,0.001047,-0.004578,9.502917,0.000000,0.997553,978,979
4001,0.002327,0.004811,0.000737,11.126593,0.000000,1.001122,987,988
4002,0.013258,-0.000092,-0.007999,8.915212,0.000000,1.007018,915,916
4003,-0.000000,-0.000000,0.000000,9.112752,0.000000,0.998221,976,977
4004,-0.002182,0.005323,0.001128,10.237091,0.000000,1.000486,947,948
4005,0.004502,0.001835,0.002775,10.305760,0.000000,0.999441,1000,1001
4006,-0.006436,0.002235,0.004331,10.098695,0.000000,1.004741,1044,1045
4007,0.000000,-0.000000,-0.000000,9.572671,0.000000,0.998281,1029,1030
4008,-0.004637,0.004246,0.010039,10.413051,0.000000,1.006064,1010,1011
4009,-0.003674,-0.003771,-0.001096,11.016622,0.000000,0.999038,989,990
4010,-0.018750,-0.014029,-0.005472,11.826964,0.000000,1.015555,990,991
4011,-0.017295,-0.002292,0.006904,9.556299,0.000000,1.008137,958,959
4012,0.001290,0.005018,-0.000918,11.127999,-0.000000,1.003095,1041,1042
4013,0.004741,0.001195,0.000776,12.485801,0.000000,1.002562,988,989
4014,0.000000,-0.000000,-0.000000,9.515371,0.000000,0.998158,958,959
4015,-0.000000,-0.000000,0.000000,9.033846,0.000000,0.998331,1037,1038
4016,-0.000000,0.000000,0.000000,10.816370,0.000000,0.998178,1016,1017
4017,-0.008296,0.007460,0.003035,10.075253,0.000000,1.002238,1074,1075
4018,-0.000350,-0.001977,-0.008002,10.342912,0.000000,1.002716,979,980
4019,0.000945,-0.004843,-0.003289,9.583965,-0.000000,1.000008,1016,1017
4020,-0.002000,-0.005839,-0.008457,10.027660,0.000000,0.997774,962,963
4021,0.001595,0.000634,-0.011105,11.406370,0.000000,1.002518,960,961
4022,0.000000,0.000000,0.000000,9.148225,0.000000,0.998205,969,970
4023,0.003297,-0.002867,-0.003411,10.404788,0.000000,1.001234,1013,1014
4024,-0.007791,0.000349,-0.004137,9.430159,0.000000,1.001910,971,972
4025,-0.020219,0.008479,-0.000255,11.395093,0.000000,1.016378,996,997
4026,-0.010124,0.001912,0.005054,11.081336,0.000000,1.005455,992,993
4027,-0.000000,0.000000,0.000000,10.787269,0.000000,0.998215,1036,1037
4028,-0.001204,-0.004718,-0.006388,10.370428,0.000000,1.002652,1018,1019
4029,-0.006871,-0.001258,0.004391,10.110668,0.000000,1.000278,1006,1007
4030,0.000000,0.000000,-0.000000,9.864335,0.000000,0.998243,1018,1019
4031,-0.000000,-0.000000,0.000000,10.630427,0.000000,0.998102,969,970
4032,0.000000,0.000000,-0.000000,9.196178,0.000000,0.998313,1033,1034
4033,-0.000000,-0.000000,0.000000,9.739485,0.000000,0.998263,1025,1026
4034,-0.008569,-0.001404,0.001266,9.464392,0.000000,1.004802,973,974
4035,-0.000992,0.003229,-0.004478,10.317603,0.000000,0.998637,995,996
4036,-0.003326,-0.003590,0.002525,10.993565,0.000000,1.001616,960,961
4037,-0.000000,0.000000,0.000000,9.324086,0.000000,0.998269,1012,1013
4038,0.000000,0.000000,0.000000,11.316995,0.000000,0.998192,1041,1042
4039,0.009265,-0.012032,-0.007396,8.377496,0.000000,1.008791,1024,1025
4040,-0.000000,-0.000000,0.000000,9.407688,0.000000,0.998244,1001,1002
4041,-0.006069,0.003587,-0.003666,10.572089,0.000000,0.999378,1006,1007
4042,0.000000,0.000000,-0.000000,10.354799,0.000000,0.998105,961,962
4043,-0.001424,0.004869,-0.006467,9.930712,0.000000,0.996564,1010,1011
4044,0.000468,-0.005393,-0.002582,9.477839,0.000000,1.001165,1000,1001
4045,0.001340,-0.004934,0.002436,10.110239,0.000000,1.003865,1028,1029
4046,-0.000000,-0.000000,-0.000000,10.405894,0.000000,0.998247,1041,1042
4047,-0.004196,0.001454,-0.003533,10.309666,0.000000,1.001142,990,991
4048,0.000000,0.000000,-0.000000,10.322838,0.000000,0.998151,984,985
4049,-0.004510,0.004513,0.004333,10.482123,0.000000,1.004162,1084,1085
4050,0.004799,-0.001071,-0.002166,11.172125,0.000000,0.995210,975,976
4051,0.001850,-0.002548,0.004580,10.776668,0.000000,1.001509,977,978
4052,0.000000,0.000000,-0.000000,9.559081,0.000000,0.998260,1016,1017
4053,0.000000,-0.000000,0.000000,9.986812,0.000000,0.998221,1010,1011
4054,-0.005466,0.005155,-0.001344,11.499186,0.000000,1.003211,985,986
4055,-0.000000,-0.000000,-0.000000,9.987966,-0.000000,0.998161,977,978
4056,0.000000,-0.000000,0.000000,9.897072,-0.000000,0.998204,997,998
4057,-0.001236,-0.000760,-0.005645,9.824258,0.000000,0.999721,1005,1006
4058,0.005192,-0.016108,0.007436,9.013178,0.000000,1.004552,919,920
4059,0.002801,0.004131,0.001073,11.275884,0.000000,0.996818,1052,1053
4060,-0.004921,-0.000555,-0.003150,9.743788,0.000000,1.000990,995,996
4061,0.000000,0.000000,0.000000,10.180274,0.000000,0.998162,985,986
4062,-0.010981,-0.001822,-0.007409,10.176257,0.000000,1.006699,1009,1010
4063,-0.002839,-0.004815,-0.000715,10.200202,-0.000000,0.998126,1003,1004
4064,0.004886,0.002193,0.000955,11.348491,0.000000,1.002018,938,939
4065,-0.000000,-0.000000,-0.000000,12.339434,0.000000,0.998089,1017,1018
4066,-0.000500,0.000127,0.006263,8.817133,0.000000,0.999610,999,1000
4067,-0.005084,0.001578,0.002018,10.071759,0.000000,0.999220,1006,1007
4068,-0.006211,0.005784,-0.008777,9.399872,0.000000,1.005156,1065,1066
4069,0.005626,0.000237,-0.000997,10.003641,-0.000000,1.000225,1003,1004
4070,-0.003405,-0.003627,-0.001178,11.262381,0.000000,0.997776,1049,1050
4071,0.018069,0.008299,0.001909,9.281222,0.000000,1.010592,1017,1018
4072,-0.000000,-0.000000,0.000000,9.941785,-0.000000,0.998263,1033,1034
4073,0.004046,0.004327,-0.001925,9.421711,-0.000000,1.003914,949,950
4074,0.006680,0.012558,0.001070,11.215543,0.000000,1.002784,968,969
4075,-0.000000,-0.000000,-0.000000,10.625014,0.000000,0.998238,1044,1045
4076,0.006036,-0.005077,-0.004320,9.237760,0.000000,1.004460,975,976
4077,-0.003046,0.002022,0.007990,8.832092,0.000000,1.000137,1049,1050
4078,-0.000000,0.000000,0.000000,9.153338,0.000000,0.998308,1028,1029
4079,-0.000000,-0.000000,-0.000000,10.795857,0.000000,0.998186,1020,1021
4080,0.005047,0.001582,0.002110,10.699810,0.000000,1.002660,926,927
4081,-0.005692,-0.003388,0.002154,12.397974,-0.000000,0.998017,1027,1028
4082,-0.000000,0.000000,0.000000,8.203876,0.000000,0.998311,988,989
4083,0.017691,0.005440,0.000484,10.195752,0.000000,1.013679,1025,1026
4084,-0.000000,0.000000,0.000000,8.870834,-0.000000,0.998152,930,931
4085,0.000634,0.005619,-0.001115,9.873983,0.000000,0.999696,1019,1020
4086,0.002597,0.006914,-0.002588,11.038762,0.000000,1.005462,994,995
4087,0.004578,0.003776,-0.000054,9.421842,0.000000,0.999955,1032,1033
4088,0.001051,-0.005836,0.001921,8.732274,0.000000,0.998107,1020,1021
4089,0.005084,0.008827,0.003316,9.357137,0.000000,0.998767,1037,1038
4090,0.000000,0.000000,0.000000,10.892637,0.000000,0.998170,1014,1015
4091,0.000629,0.005215,0.001687,10.750668,0.000000,1.000049,988,989
4092,0.000000,-0.000000,-0.000000,9.621499,0.000000,0.998242,1008,1009
4093,-0.007949,-0.009305,-0.000857,9.731063,-0.000000,1.008714,1037,1038
4094,-0.000000,0.000000,-0.000000,12.227948,0.000000,0.997959,949,950
4095,-0.000000,-0.000000,-0.000000,9.465961,0.000000,0.998278,1023,1024
4096,-0.002401,-0.003944,-0.003350,10.212306,0.000000,0.998390,988,989
4097,0.011043,-0.004956,0.000047,9.452937,0.000000,1.004910,1072,1073
4098,-0.000000,-0.000000,0.000000,9.081431,0.000000,0.998310,1026,1027
4099,0.004481,0.001558,0.002622,10.689620,0.000000,0.996919,1022,1023
4100,0.001407,-0.001013,-0.007531,10.975233,0.000000,1.003872,1011,1012
4101,-0.000000,0.000000,-0.000000,10.453513,0.000000,0.998323,1090,1091
4102,0.000489,-0.003976,-0.003924,10.069329,0.000000,1.000376,1040,1041
4103,0.000000,-0.000000,0.000000,9.842226,0.000000,0.998278,1038,1039
4104,-0.001417,-0.002334,-0.004715,11.385127,0.000000,1.002650,953,954
4105,0.000000,-0.000000,0.000000,9.149964,0.000000,0.998225,980,981
4106,-0.000000,0.000000,-0.000000,10.560622,0.000000,0.998147,990,991
4107,-0.000000,-0.000000,0.000000,11.166312,0.000000,0.998119,996,997
4108,-0.000000,-0.000000,0.000000,10.935552,0.000000,0.998126,992,993
4109,-0.000000,-0.000000,-0.000000,9.715431,0.000000,0.998170,972,973
4110,-0.000000,-0.000000,0.000000,10.468969,0.000000,0.998226,1031,1032
4111,-0.001997,-0.003765,0.002871,11.555668,0.000000,1.002640,1032,1033
4112,0.005028,0.001602,0.002111,10.158993,0.000000,0.998058,989,990
4113,-0.004802,0.001265,0.003437,9.336674,0.000000,1.003329,1009,1010
4114,0.007932,-0.013051,-0.014538,11.964608,0.000000,1.015351,991,992
4115,0.004880,-0.007069,0.000383,9.902693,0.000000,1.003745,982,983
4116,0.001115,-0.003062,0.004437,10.809548,0.000000,0.997763,979,980
4117,0.000000,-0.000000,0.000000,9.013051,0.000000,0.998253,990,991
4118,-0.001973,-0.004807,0.002547,9.841132,0.000000,0.997315,1008,1009
4119,-0.002866,-0.000390,-0.010215,12.063070,0.000000,1.005727,1014,1015
4120,0.004261,-0.003789,-0.000756,10.146930,0.000000,1.000076,987,988
4121,0.000007,-0.000834,0.005202,11.223924,0.000000,0.997603,1008,1009
4122,0.005319,0.003890,0.007813,10.407654,0.000000,0.999363,987,988
4123,-0.000000,0.000000,-0.000000,11.331190,0.000000,0.998150,1018,1019
4124,0.002412,0.007496,0.006328,10.504425,0.000000,1.008237,988,989
4125,0.004659,-0.003859,-0.001172,9.323459,0.000000,0.998595,976,977
4126,0.000000,-0.000000,0.000000,8.087256,0.000000,0.998349,1005,1006
4127,0.000000,-0.000000,-0.000000,10.569760,-0.000000,0.998230,1037,1038
4128,0.004401,-0.003261,-0.002340,9.662514,-0.000000,0.999263,997,998
4129,0.003921,-0.001294,0.003472,10.596949,0.000000,0.998779,1039,1040
4130,-0.003673,0.009580,0.006033,9.985064,-0.000000,1.004836,1033,1034
4131,-0.005873,0.002663,0.000949,8.719943,0.000000,0.995976,928,929
4132,-0.002263,0.005180,0.000438,10.345588,0.000000,1.001906,988,989
4133,-0.000000,0.000000,0.000000,9.536537,-0.000000,0.998205,984,985
4134,-0.000282,-0.003111,-0.003854,12.238306,0.000000,0.997566,995,996
4135,0.000000,-0.000000,0.000000,9.300220,0.000000,0.998314,1038,1039
4136,0.000000,-0.000000,-0.000000,9.801232,0.000000,0.998247,1018,1019
4137,-0.000000,-0.000000,0.000000,8.328164,0.000000,0.998388,1041,1042
4138,0.000000,-0.000000,-0.000000,9.667807,0.000000,0.998207,990,991
4139,-0.000000,0.000000,-0.000000,10.213438,0.000000,0.998130,969,970
4140,-0.000000,0.000000,0.000000,10.972874,0.000000,0.998143,1002,1003
4141,-0.001233,0.002689,-0.004637,10.657623,0.000000,0.999330,993,994
4142,0.001659,0.004741,-0.010051,13.108284,0.000000,1.005416,1016,1017
4143,0.000000,-0.000000,-0.000000,10.162526,0.000000,0.998010,909,910
4144,0.000000,-0.000000,-0.000000,9.614535,0.000000,0.998219,995,996
4145,0.002948,-0.012310,0.000748,11.089656,0.000000,0.994191,970,971
4146,0.000426,-0.001144,0.005810,9.606128,0.000000,0.998530,1007,1008
4147,0.002222,-0.000381,-0.004804,11.889273,0.000000,1.000774,927,928
4148,0.000000,-0.000000,-0.000000,9.101977,0.000000,0.998192,960,961
4149,0.000000,-0.000000,0.000000,8.501155,0.000000,0.998312,1002,1003
4150,0.004831,0.000450,0.002632,10.288025,0.000000,0.998967,1031,1032
4151,-0.000000,-0.000000,-0.000000,10.415753,0.000000,0.998212,1021,1022
4152,0.006338,0.001654,0.003997,11.044605,0.000000,1.001121,1016,1017
4153,-0.000000,-0.000000,0.000000,10.301518,0.000000,0.998225,1024,1025
4154,-0.000000,0.000000,-0.000000,9.845609,0.000000,0.998225,1007,1008
4155,-0.003743,-0.001158,-0.003890,10.843159,0.000000,1.001798,983,984
4156,0.000305,0.004169,-0.003933,10.218089,0.000000,1.000790,979,980
4157,-0.000884,-0.003453,-0.003397,11.944571,0.000000,0.998561,1052,1053
4158,0.000185,-0.012900,0.006284,11.036782,0.000000,1.010337,984,985
4159,-0.000000,-0.000000,-0.000000,10.122453,0.000000,0.998111,956,957
4160,0.001816,-0.004700,-0.001612,11.176599,0.000000,0.999067,1012,1013
4161,0.000928,-0.005408,0.001643,9.941514,-0.000000,0.998552,1022,1023
4162,-0.000000,0.000000,-0.000000,9.982357,0.000000,0.998207,1002,1003
4163,0.004120,-0.000119,-0.002358,12.597104,0.000000,0.997642,1064,1065
4164,-0.000000,0.000000,0.000000,10.181021,-0.000000,0.998175,992,993
4165,-0.000838,-0.000187,-0.005377,10.776565,0.000000,1.001392,994,995
4166,0.001043,-0.001892,0.005509,9.939734,-0.000000,1.004005,972,973
4167,-0.000000,0.000000,0.000000,7.340179,-0.000000,0.998383,989,990
4168,-0.000447,0.002606,-0.004796,10.688956,0.000000,1.000367,1008,1009
4169,0.000000,0.000000,0.000000,9.965812,-0.000000,0.998204,1000,1001
4170,0.006806,-0.001723,0.005998,8.655502,0.000000,1.003095,1003,1004
4171,-0.014560,0.000114,-0.012448,11.672123,0.000000,1.008559,1004,1005
4172,0.000000,-0.000000,-0.000000,10.412864,0.000000,0.998110,966,967
4173,-0.002813,0.004695,0.003270,8.891563,0.000000,0.999398,961,962
4174,-0.000000,0.000000,0.000000,12.029867,0.000000,0.998057,991,992
4175,-0.001564,0.000340,0.005496,10.301250,0.000000,0.995809,970,971
4176,0.006298,-0.004881,0.002018,10.259937,0.000000,1.003951,1003,1004
4177,-0.000000,0.000000,-0.000000,8.723015,0.000000,0.998183,940,941
4178,0.000000,0.000000,-0.000000,10.037549,0.000000,0.998238,1022,1023
4179,0.000000,-0.000000,-0.000000,8.628641,0.000000,0.998342,1026,1027
4180,-0.004838,-0.001469,0.001323,11.411755,-0.000000,1.003158,1011,1012
4181,0.003209,0.007045,0.002952,10.314625,0.000000,0.996888,954,955
4182,0.000000,-0.000000,0.000000,9.661997,0.000000,0.998324,1059,1060
4183,-0.002779,-0.003340,-0.006193,11.397483,0.000000,1.000866,988,989
4184,-0.005129,-0.001445,-0.001297,10.503369,-0.000000,0.997767,1024,1025
4185,-0.000000,0.000000,-0.000000,11.709416,0.000000,0.997992,949,950
4186,0.015506,0.014758,-0.001213,9.952451,-0.000000,1.016048,916,917
4187,0.023718,-0.022104,0.010122,9.393942,0.000000,1.022089,1006,1007
4188,0.000467,0.005477,-0.001809,9.772740,-0.000000,0.993069,995,996
4189,0.003503,0.005047,0.000574,8.876235,0.000000,1.001204,1041,1042
4190,-0.008405,0.003294,-0.006524,11.335024,0.000000,0.996785,978,979
