#OK
#SQL= select * from miniMDR1..BDMW as m where m.snapnum = 85 order by np desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2014-05-27 10:56:09.315 CEST
#QUERYTIME 465 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8511533650,85,11533650,-1,358.7175,489.7973,900.7402,354.25,-651.27,-66.58,55,4.77000008E11,6.8509997E11,0.1438,160.4,132.9,6.688,0.1139,0.7421,0.0535,0.0721,0.7763,0.5634,0.4713,-0.272,0.839,367,501,922,994075940
8511533111,85,11533111,-1,366.0538,489.2507,899.0572,-38.7,-347.36,-71.61,55,4.77000008E11,4.85600002E11,0.1278,124.5,141.7,6.905,0.103,-0.05722,0.072,0.0655,0.806,0.7617,-0.0138,0.4676,0.8838,374,500,920,994057002
8511533288,85,11533288,8511533547,335.6362,511.5861,897.1184,-351.46,-356.75,152.69,55,4.77000008E11,6.5910001E12,0.2159,138.9,143.8,21.82,0.0755,-0.4514,0.0068,0.0785,0.8867,0.7644,0.1393,0.907,0.3975,343,523,918,809264910
8511532714,85,11532714,-1,340.6892,486.6363,898.4776,-208.51,-124.47,-70.72,55,4.77000008E11,5.29000006E11,0.1319,145.1,153.9,11.07,0.1437,0.2197,0.0124,0.0681,0.8638,0.6522,0.9821,-0.0011,-0.1882,348,498,920,994098302
8511532195,85,11532195,-1,365.2963,480.6057,891.0889,-17.18,-256.54,-255.28,55,4.77000008E11,4.85600002E11,0.1282,135.0,150.9,9.534,0.1449,-0.0164,0.0326,0.0625,0.8881,0.6047,0.314,-0.7495,0.5828,374,492,912,994059946
8511530429,85,11530429,-1,376.7088,490.8287,887.5651,409.13,-477.11,-353.62,55,4.77000008E11,4.94300004E11,0.1289,116.9,147.0,8.511,0.0558,-0.1209,0.0493,0.0711,0.8448,0.7866,-0.0316,0.827,-0.5613,385,502,908,994047659
8511530343,85,11530343,-1,396.4218,515.7,895.541,-238.78,-601.65,221.23,54,4.68300005E11,4.85600002E11,0.1278,125.3,158.4,12.17,0.1074,-0.1546,0.0324,0.0621,0.8614,0.6323,-0.4777,0.7255,0.4955,405,528,917,806566034
8511531709,85,11531709,-1,351.0461,433.0236,888.5816,344.95,232.7,-375.43,54,4.68300005E11,4.85600002E11,0.1278,119.6,137.5,6.107,0.0987,-0.07329,0.0485,0.0687,0.7695,0.7391,-0.3755,0.9268,-0.0040,359,443,909,994922641
8511531930,85,11531930,-1,354.1023,490.1305,896.9954,305.17,-359.92,188.22,54,4.68300005E11,6.8509997E11,0.1442,139.6,141.4,9.646,0.1902,0.2253,0.0362,0.075,0.8791,0.6684,0.8654,0.2552,0.4311,362,501,918,994076435
8511532252,85,11532252,-1,380.0935,432.4285,895.5569,-269.94,194.26,-130.22,54,4.68300005E11,4.77000008E11,0.1278,125.9,142.3,7.421,0.0699,-0.02592,0.0731,0.0718,0.7312,0.4517,0.6717,-0.5659,0.478,389,442,917,993169052
8511532962,85,11532962,-1,342.3047,486.1967,899.6544,-192.91,-243.85,-57.94,54,4.68300005E11,4.85600002E11,0.1282,122.9,135.9,5.745,0.128,-0.01638,0.0565,0.0668,0.9078,0.6839,0.8374,0.3528,-0.4175,350,497,921,994098252
8511528957,85,11528957,-1,382.9334,455.3329,881.053,108.03,339.95,-658.68,54,4.68300005E11,5.03000007E11,0.1305,124.8,136.4,6.204,0.0725,0.01158,0.027,0.0687,0.8585,0.6413,-0.3031,0.9519,0.0457,392,466,902,993943236
8511528588,85,11528588,-1,354.8654,474.4299,887.4694,110.89,-113.42,-192.0,54,4.68300005E11,4.85600002E11,0.1282,121.9,139.9,6.808,0.1182,-0.03571,0.032,0.068,0.8374,0.556,-0.0083,0.3572,0.934,363,485,908,994066590
8511529282,85,11529282,-1,381.6759,487.949,887.436,-286.62,-372.7,-427.15,54,4.68300005E11,4.68300005E11,0.1267,118.3,143.1,7.467,0.0554,-0.08132,0.0396,0.0635,0.8226,0.8054,0.7936,0.2219,0.5665,390,499,908,994047509
8511529181,85,11529181,-1,381.237,425.9182,891.605,-279.27,283.73,-125.68,54,4.68300005E11,4.68300005E11,0.1267,122.7,145.1,8.004,0.0411,-0.09821,0.0331,0.0629,0.7116,0.4748,0.8566,0.1079,0.5045,390,436,913,993168443
8511529694,85,11529694,-1,369.2965,439.7072,885.1867,220.76,263.76,-568.09,54,4.68300005E11,4.85600002E11,0.1278,123.5,126.2,2.721,0.1378,0.1838,0.0935,0.0798,0.4177,0.2112,0.6827,0.6761,0.2771,378,450,906,994153516
8511533153,85,11533153,-1,395.9698,421.6875,904.9988,-30.91,90.34,109.38,54,4.68300005E11,4.68300005E11,0.1267,130.4,148.6,8.994,0.1442,0.02296,0.0808,0.0664,0.8355,0.789,-0.6496,0.0515,0.7585,405,431,926,993182800
8511534923,85,11534923,-1,394.4594,444.2143,892.1953,-86.22,529.48,-613.74,54,4.68300005E11,5.11700009E11,0.1305,132.5,186.9,23.33,0.0737,-0.2216,0.0505,0.0566,0.8953,0.7474,0.9573,-0.2308,0.174,403,454,913,993922160
8511535263,85,11535263,-1,371.56,434.448,897.5233,337.87,269.48,-303.88,54,4.68300005E11,4.77000008E11,0.1278,130.6,149.4,9.431,0.1283,0.005291,0.0387,0.0683,0.6934,0.6293,0.0322,0.4927,0.8696,380,444,919,994930793
8511536197,85,11536197,-1,379.7738,450.4008,897.2803,61.04,183.22,-743.46,54,4.68300005E11,5.37700008E11,0.1326,106.4,127.6,4.057,0.0597,-0.1169,0.023,0.0772,0.6949,0.4331,0.9724,0.1858,0.1412,388,461,918,993926107
8511536529,85,11536529,-1,381.4148,496.199,900.3219,-121.42,-469.18,-210.64,54,4.68300005E11,5.29000006E11,0.132,125.2,144.4,8.642,0.1461,-0.00579,0.0551,0.0723,0.9626,0.5709,0.748,0.629,-0.2117,390,508,921,994044959
8511536400,85,11536400,-1,365.7605,492.7567,901.9869,-72.72,-422.54,-86.1,54,4.68300005E11,4.68300005E11,0.1268,128.6,138.8,6.309,0.0753,0.08852,0.0892,0.0665,0.7318,0.6632,0.5203,0.8472,0.1074,374,504,923,994055361
8511538384,85,11538384,-1,372.2908,461.1909,903.9404,192.21,53.67,-360.18,54,4.68300005E11,4.77000008E11,0.1274,120.5,130.7,4.199,0.112,0.04751,0.0324,0.0721,0.6033,0.5465,-0.5559,0.589,0.5866,381,472,925,994169508
8511538699,85,11538699,-1,378.0097,484.59,910.076,196.49,-333.38,-93.72,54,4.68300005E11,4.68300005E11,0.1267,116.7,145.2,8.038,0.1003,-0.1365,0.0485,0.0688,0.6402,0.5904,0.6659,0.5815,-0.4673,387,496,931,993795494
8511539016,85,11539016,-1,377.0809,474.1277,910.7197,313.67,-179.74,-158.09,54,4.68300005E11,4.68300005E11,0.1268,120.1,143.8,7.665,0.1039,-0.1376,0.0111,0.0633,0.8926,0.7753,0.7296,0.6745,-0.1131,386,485,932,993799453
8511538981,85,11538981,-1,392.0162,444.6061,905.5901,-52.81,106.68,-329.67,54,4.68300005E11,4.68300005E11,0.1267,123.3,133.9,4.986,0.0306,0.001155,0.0266,0.0672,0.9406,0.6895,-0.643,0.0141,0.7658,401,455,927,993922871
8511539119,85,11539119,-1,389.0495,471.9596,902.3035,-516.31,-224.76,-575.07,54,4.68300005E11,4.68300005E11,0.1268,119.6,140.7,6.821,0.1306,-0.08441,0.0757,0.071,0.5964,0.3849,0.5334,0.5618,0.6323,398,483,923,994039256
8511540901,85,11540901,8511541016,357.8114,477.044,914.3973,-67.0,5.32,-66.08,54,4.68300005E11,5.29000006E11,0.0773,148.1,159.2,2.159,0.1624,-0.4037,0.0656,0.0537,0.7743,0.6648,0.7705,0.6308,-0.0918,366,488,936,994289660
8511540875,85,11540875,-1,372.7718,461.8562,910.4489,97.2,299.38,-227.46,54,4.68300005E11,5.20300003E11,0.1305,127.1,136.1,6.107,0.185,-0.001287,0.0491,0.0677,0.8275,0.5359,-0.507,-0.2796,0.8153,381,472,932,994192551
8511541192,85,11541192,-1,379.2098,431.972,912.2301,50.39,-65.81,-165.04,54,4.68300005E11,4.85600002E11,0.1282,133.0,147.6,8.958,0.0575,0.03669,0.0637,0.0642,0.5786,0.5296,0.1814,0.7376,0.6504,388,442,934,993164948
8511541193,85,11541193,-1,391.2858,431.8352,916.503,-23.37,-102.49,25.94,54,4.68300005E11,4.68300005E11,0.1267,131.3,152.0,10.0,0.1421,0.00569,0.0519,0.0655,0.8238,0.6749,0.2372,0.8311,0.503,400,442,938,993135762
8511541116,85,11541116,-1,380.511,474.0401,915.3307,398.73,-140.49,-3.23,54,4.68300005E11,4.68300005E11,0.1267,131.4,146.7,8.454,0.0912,0.06338,0.0405,0.068,0.7947,0.7745,0.7339,0.5164,-0.4412,389,485,937,993799813
8511542197,85,11542197,-1,358.4555,476.8206,917.8524,-93.46,60.04,-76.89,54,4.68300005E11,4.77000008E11,0.1278,125.6,144.9,8.125,0.0577,-0.02508,0.0848,0.0645,0.6012,0.5044,-0.2877,0.9025,-0.3206,367,488,939,994289600
8511543176,85,11543176,-1,383.6169,496.1802,914.7792,-18.73,-724.02,-98.21,54,4.68300005E11,4.68300005E11,0.1267,123.5,134.2,5.043,0.1434,0.06648,0.0448,0.071,0.7705,0.6809,0.2767,-0.4595,0.844,392,508,936,993793782
8511597500,85,11597500,-1,415.1751,452.7587,834.0204,21.71,-150.19,492.99,54,4.68300005E11,6.5910001E11,0.1419,148.1,175.5,21.75,0.0434,-0.0347,0.0112,0.0553,0.8732,0.7734,0.4657,-0.8133,0.3487,425,463,854,991025330
8511600985,85,11600985,-1,404.1499,461.9748,845.6293,-344.11,-92.29,850.79,54,4.68300005E11,5.11700009E11,0.1305,122.0,137.1,6.386,0.1235,0.05125,0.066,0.0767,0.9356,0.665,0.6492,0.1999,-0.7339,413,473,865,991145075
8511600488,85,11600488,-1,400.9183,472.1609,844.9694,-474.31,19.15,938.2,54,4.68300005E11,4.68300005E11,0.1267,116.9,144.5,7.84,0.1201,-0.1388,0.0422,0.07,0.7918,0.5756,0.6873,0.4203,0.5924,410,483,865,991113858
8511601438,85,11601438,-1,419.0072,437.0157,840.5561,74.51,-27.84,494.22,54,4.68300005E11,4.68300005E11,0.1267,129.1,153.6,10.46,0.0213,-0.04942,0.0363,0.0638,0.7613,0.6537,0.4673,-0.5343,0.7044,429,447,860,991308398
8511606687,85,11606687,-1,425.3434,443.3999,847.0023,174.94,-52.92,360.63,54,4.68300005E11,4.77000008E11,0.1274,114.7,140.9,6.974,0.1176,-0.1915,0.0411,0.0663,0.8034,0.6754,-0.0669,0.7412,0.668,435,454,867,991043050
8511502012,85,11502012,-1,396.2159,455.3498,856.9754,-697.55,313.77,937.19,54,4.68300005E11,4.94300004E11,0.1289,124.6,133.8,5.264,0.1063,0.01334,0.0401,0.0693,0.8641,0.617,-0.4633,0.3565,0.8113,405,466,877,991143836
8511502027,85,11502027,-1,376.2885,465.8586,852.1135,85.9,69.81,599.84,54,4.68300005E11,4.68300005E11,0.1268,126.0,151.8,9.957,0.0829,-0.1045,0.0266,0.0585,0.8475,0.7913,0.8508,0.5119,-0.1185,385,477,872,991138274
8511502386,85,11502386,8511505113,374.9348,432.3558,858.3665,-2186.92,187.85,859.85,54,4.68300005E11,8.2379997E11,0.0711,237.6,193.5,7.969,0.1468,0.08191,6.0E-4,0.0362,0.7984,0.6339,0.5098,0.7117,0.4833,383,442,878,997232431
8511503588,85,11503588,-1,376.6428,500.1556,848.9418,-212.27,-473.23,248.52,54,4.68300005E11,4.77000008E11,0.1274,98.43,127.7,3.262,0.1465,-0.3248,0.0484,0.0741,0.8069,0.7336,-0.7809,0.5318,0.3276,385,512,869,812444752
8511503855,85,11503855,-1,393.7476,488.5062,849.9859,-509.02,-877.58,378.53,54,4.68300005E11,4.77000008E11,0.1278,124.0,149.5,9.467,0.0435,-0.1116,0.0481,0.063,0.693,0.5842,-0.7659,0.463,0.4462,403,500,870,991111207
8511503103,85,11503103,-1,360.6684,511.1394,842.9429,-361.8,-502.36,147.46,54,4.68300005E11,4.85600002E11,0.1278,137.1,160.1,12.71,0.0314,-0.05402,0.0234,0.0587,0.839,0.656,0.3103,-0.791,0.5273,369,523,863,809534919
8511504175,85,11504175,-1,337.3799,464.8087,843.0868,-162.08,101.45,264.15,54,4.68300005E11,5.8970001E11,0.1366,126.6,120.7,2.15,0.1414,0.3799,0.0152,0.087,0.3658,0.2889,0.9236,0.0528,-0.3796,345,475,863,997077873
8511505146,85,11505146,-1,371.8445,465.1486,856.6067,453.14,73.62,549.01,54,4.68300005E11,4.77000008E11,0.1274,137.0,156.2,11.4,0.1174,0.0408,0.0468,0.0602,0.874,0.707,-0.7926,0.2369,0.5618,380,476,877,997150679
8511505426,85,11505426,-1,336.8462,458.4564,847.0723,-1.15,148.54,-83.58,54,4.68300005E11,4.68300005E11,0.1267,119.1,130.3,3.958,0.0478,0.02602,0.0681,0.0736,0.7229,0.4495,0.7241,0.3545,0.5916,344,469,867,997116762
8511508579,85,11508579,-1,349.8374,477.4329,860.6069,169.17,-92.02,269.76,54,4.68300005E11,4.85600002E11,0.1278,129.8,141.1,7.077,0.0591,0.09053,0.0501,0.0674,0.8819,0.7758,-0.026,-0.0094,0.9996,358,488,881,996990797
8511508606,85,11508606,-1,368.8051,484.6046,862.4434,-44.93,-804.23,435.34,54,4.68300005E11,4.77000008E11,0.1274,114.9,138.0,6.179,0.1779,-0.1301,0.03,0.0742,0.7512,0.5413,0.2849,-0.7997,0.5285,377,496,883,996974350
8511507812,85,11507812,-1,344.9802,464.4059,856.9814,206.99,26.54,225.99,54,4.68300005E11,4.68300005E11,0.1267,124.4,154.7,10.79,0.0747,-0.04348,0.0237,0.0649,0.9096,0.6873,-0.4806,-0.2987,0.8245,353,475,877,997142763
8511507929,85,11507929,-1,364.7758,451.4743,864.1582,469.62,131.61,704.59,54,4.68300005E11,4.68300005E11,0.1267,116.5,137.7,6.003,0.0361,-0.04624,0.0114,0.0712,0.8647,0.6795,-0.2571,0.5335,0.8058,373,462,884,997156573
8511509177,85,11509177,-1,389.2998,485.9604,852.8593,-561.29,-1404.49,226.85,54,4.68300005E11,5.11700009E11,0.1305,118.1,142.7,7.945,0.1258,-0.119,0.0186,0.0718,0.5026,0.45,0.8997,0.3637,0.2414,398,497,873,991123532
8511509179,85,11509179,-1,363.4877,498.935,855.8119,-258.5,-651.58,209.37,54,4.68300005E11,4.68300005E11,0.1267,128.3,153.2,10.34,0.1104,-0.04919,0.0489,0.0654,0.8744,0.795,-0.239,0.9675,0.0827,372,510,876,996969944
8511509581,85,11509581,-1,390.4929,487.7535,856.1495,-520.92,-1120.56,197.41,54,4.68300005E11,4.68300005E11,0.1267,128.1,150.3,9.502,0.1513,-0.06481,0.0547,0.0644,0.8436,0.6998,0.1557,0.7413,0.6529,399,499,876,991123878
8511643050,85,11643050,-1,415.5833,455.2971,912.3921,90.04,95.61,45.32,54,4.68300005E11,4.77000008E11,0.1278,127.2,139.4,6.61,0.0635,0.09794,0.0481,0.074,0.6934,0.4042,0.0782,0.251,0.9648,425,466,934,993869509
8511641934,85,11641934,-1,430.2649,512.8107,905.296,182.53,-312.1,-73.63,54,4.68300005E11,4.68300005E11,0.1267,114.1,133.7,4.907,0.132,-0.1042,0.0376,0.0714,0.6002,0.5003,0.8214,0.4711,0.3214,440,525,927,806416302
8511644516,85,11644516,-1,419.9592,504.7885,907.4714,-102.52,-525.33,-203.3,54,4.68300005E11,4.68300005E11,0.1267,119.4,135.9,5.525,0.0781,0.02575,0.0517,0.0711,0.7644,0.5589,0.7658,0.1758,0.6185,430,516,929,806429243
8511645482,85,11645482,-1,406.2866,466.8914,913.701,78.23,-55.16,47.98,54,4.68300005E11,4.68300005E11,0.1268,124.5,146.1,8.307,0.2077,-0.08133,0.0069,0.0686,0.5937,0.551,0.6238,-0.4376,0.6476,416,478,935,993866677
8511646517,85,11646517,-1,409.4762,494.6209,918.515,-221.08,-385.89,173.23,54,4.68300005E11,4.68300005E11,0.1267,126.5,144.2,7.765,0.1059,0.02601,0.0396,0.0642,0.7508,0.593,-0.3316,0.421,0.8443,419,506,940,993834337
8511634132,85,11634132,-1,424.3237,420.705,894.6133,156.4,-132.3,11.87,54,4.68300005E11,4.77000008E11,0.1274,128.7,138.1,6.204,0.2073,-0.006289,0.1128,0.0695,0.5757,0.5062,0.7925,-0.4704,0.3881,434,430,916,993069712
8511633844,85,11633844,-1,408.774,464.2381,889.9169,-600.61,-29.95,-187.81,54,4.68300005E11,4.68300005E11,0.1267,113.0,129.4,3.694,0.1329,-0.1109,0.0273,0.0727,0.8068,0.5856,0.5902,0.3874,0.7083,418,475,911,993982920
8511491919,85,11491919,-1,381.8324,462.0152,834.2281,-467.71,209.28,723.92,54,4.68300005E11,4.77000008E11,0.1274,128.5,139.8,6.687,0.1176,0.03851,0.1097,0.0682,0.8278,0.5327,0.235,0.8174,0.5259,390,473,854,990932659
8511491679,85,11491679,-1,368.3477,467.0118,834.1237,10.44,149.66,716.77,54,4.68300005E11,4.68300005E11,0.1267,128.0,139.9,6.581,0.1441,0.04656,0.0468,0.0649,0.6498,0.4479,0.1618,-0.0676,0.9845,377,478,854,997168307
8511638829,85,11638829,-1,420.0839,498.3088,897.1122,77.7,-225.65,-43.59,54,4.68300005E11,4.68300005E11,0.1274,140.7,165.6,14.43,0.0522,0.005958,0.0325,0.065,0.8017,0.6978,0.6521,0.4302,-0.6242,430,510,918,994003276
8511636631,85,11636631,-1,408.3469,453.6111,889.6124,-263.67,-16.92,-510.02,54,4.68300005E11,4.68300005E11,0.1267,118.7,135.5,5.409,0.1573,-0.1176,0.0154,0.0664,0.8209,0.6737,0.7922,-0.2212,0.5688,418,464,910,993983090
8511488846,85,11488846,-1,381.427,457.9623,826.7316,-317.53,411.0,514.22,54,4.68300005E11,4.85600002E11,0.1282,124.0,142.8,7.625,0.1359,-0.119,0.0161,0.0612,0.8866,0.707,0.5109,0.8573,0.0632,390,468,846,990933956
8511490250,85,11490250,-1,355.2745,505.3221,820.7532,4.46,-484.36,262.98,54,4.68300005E11,4.68300005E11,0.1267,129.8,140.6,6.771,0.1719,0.001127,0.0128,0.066,0.8877,0.8324,0.776,0.5659,-0.2785,363,517,840,809542014
8511490370,85,11490370,-1,380.3146,498.3617,820.9966,-214.15,-392.69,245.49,54,4.68300005E11,4.68300005E11,0.1267,107.7,130.9,4.145,0.1353,-0.1573,0.0297,0.0756,0.7793,0.6089,0.0691,0.5395,0.8391,389,510,840,990944431
8511632279,85,11632279,-1,421.9715,495.8383,896.062,11.52,-205.66,47.95,54,4.68300005E11,4.94300004E11,0.1289,125.3,145.4,8.454,0.112,-0.05072,0.0685,0.0622,0.6946,0.609,-0.2235,-0.1904,0.9559,432,507,917,994008952
8511628280,85,11628280,-1,415.294,434.6255,876.0928,-85.83,216.02,-317.4,54,4.68300005E11,4.68300005E11,0.1267,136.4,162.7,13.32,0.0846,-0.04482,0.0403,0.0607,0.9437,0.8338,-0.6379,0.7688,0.0457,425,445,897,993090899
8511625543,85,11625543,-1,404.6767,464.8871,876.98,-909.73,-395.26,-22.4,54,4.68300005E11,4.68300005E11,0.1267,121.5,140.5,6.741,0.0997,0.02972,0.0368,0.0696,0.6109,0.5197,0.4482,0.7091,0.5443,414,476,898,993938836
8511622796,85,11622796,-1,430.3206,444.4307,873.4489,-396.38,-467.63,-49.17,54,4.68300005E11,4.85600002E11,0.1282,123.1,165.7,14.67,0.0551,-0.1626,0.0348,0.0613,0.9109,0.8549,0.7362,0.0621,0.6739,440,455,894,991063349
8511622975,85,11622975,-1,423.9966,515.7416,866.0143,-60.6,-73.78,208.9,54,4.68300005E11,4.94300004E11,0.1289,128.1,133.0,5.033,0.2274,0.06965,0.0658,0.071,0.841,0.5709,-0.1232,-0.3169,0.9404,434,528,886,812390514
8511622843,85,11622843,-1,401.3325,486.511,873.8566,-636.07,-979.48,301.58,54,4.68300005E11,4.68300005E11,0.1267,119.2,144.5,7.85,0.0156,-0.1291,0.0299,0.0683,0.8065,0.5686,0.1821,0.161,0.97,410,498,894,991105260
8511622861,85,11622861,-1,419.0697,518.4969,867.8306,-388.08,-689.77,-24.05,54,4.68300005E11,6.6779998E11,0.1426,144.3,122.4,3.839,0.244,0.5275,0.0374,0.0821,0.5958,0.5287,-0.7313,0.4144,0.5417,429,530,888,812411001
8511622584,85,11622584,-1,415.2336,466.8976,875.2581,-565.07,-335.87,130.34,54,4.68300005E11,5.11700009E11,0.1305,141.3,164.8,14.86,0.1298,-0.03126,0.0321,0.0609,0.8049,0.694,0.4072,0.756,-0.5125,425,478,896,993980495
8511622536,85,11622536,-1,410.1037,445.2162,871.4283,412.88,-432.34,-118.27,54,4.68300005E11,6.7640001E11,0.1435,150.7,196.2,32.04,0.0244,-0.1226,0.0263,0.0505,0.8414,0.7494,-0.6125,0.7251,0.3146,419,455,892,991056406
8511621655,85,11621655,-1,429.0585,434.6248,869.0294,-318.0,393.34,-360.11,54,4.68300005E11,5.55E11,0.134,136.7,139.7,7.635,0.0297,0.2384,0.074,0.0691,0.8421,0.6625,0.908,-0.3572,0.219,439,445,889,991424685
8511620088,85,11620088,-1,404.86,503.1109,867.4415,-270.53,-544.08,296.14,54,4.68300005E11,4.68300005E11,0.1267,132.2,153.6,10.46,0.0698,-0.002463,0.0547,0.064,0.8285,0.4473,0.7353,0.5787,0.3526,414,515,888,812417505
8511620086,85,11620086,-1,400.4901,499.2691,869.9699,-356.35,-708.91,346.36,54,4.68300005E11,5.03000007E11,0.1299,117.3,138.5,6.681,0.0806,-0.06051,0.0482,0.068,0.9248,0.7449,0.9129,-0.3916,-0.1154,410,511,890,991105901
8511616244,85,11616244,-1,412.4526,461.8173,867.4767,-587.04,-326.53,470.8,54,4.68300005E11,4.68300005E11,0.1267,118.1,133.4,4.846,0.1183,-0.06221,0.0245,0.0715,0.7932,0.6171,-0.5896,0.8062,-0.0493,422,472,888,991055050
8511618702,85,11618702,-1,425.5528,483.143,863.4992,-240.12,-714.69,35.51,54,4.68300005E11,4.68300005E11,0.1267,129.7,136.0,5.532,0.1279,0.1436,0.0331,0.0716,0.5696,0.466,0.2342,0.6856,0.6892,435,494,884,991071137
8511610186,85,11610186,-1,430.0953,469.9319,851.1589,-58.32,-68.41,265.11,54,4.68300005E11,4.68300005E11,0.1267,131.6,146.2,8.319,0.1177,0.04938,0.0187,0.0622,0.9079,0.5726,0.6109,0.1956,-0.7671,440,481,871,991081288
8511608240,85,11608240,-1,422.2515,508.9315,845.6114,-96.63,-248.26,286.72,54,4.68300005E11,4.68300005E11,0.1268,128.0,132.5,4.614,0.1514,0.05774,0.0853,0.0698,0.6672,0.4582,0.4846,0.7651,-0.4241,432,521,865,812400132
8511608502,85,11608502,8511604357,403.6724,483.9646,845.3954,-394.29,-973.97,355.41,54,4.68300005E11,8.4990001E11,0.148,125.8,129.5,6.609,0.121,-0.5705,0.0299,0.0766,0.8641,0.7645,0.3312,0.8185,0.4695,413,495,865,991113277
8511607743,85,11607743,-1,429.5701,430.9874,852.0833,-68.62,56.73,509.09,54,4.68300005E11,4.68300005E11,0.1267,128.3,148.4,8.936,0.1472,-0.07838,0.0216,0.0618,0.7168,0.6268,0.8172,-0.1947,-0.5425,439,441,872,991414474
8511607511,85,11607511,-1,423.6225,452.3558,851.1576,-64.49,-287.24,429.77,54,4.68300005E11,4.68300005E11,0.1267,120.1,132.6,4.615,0.1173,-0.01988,0.0231,0.0698,0.6937,0.6318,0.2603,-0.1039,0.9599,433,463,871,991043383
8511607646,85,11607646,-1,417.4161,455.9806,853.4244,-210.92,-147.48,514.1,54,4.68300005E11,4.68300005E11,0.1267,130.2,159.2,12.21,0.1542,-0.05313,0.0559,0.0652,0.9205,0.7277,-0.3759,0.917,-0.1335,427,466,873,991049860
8511612753,85,11612753,-1,401.7262,429.4285,859.6373,-248.92,378.73,461.13,54,4.68300005E11,4.94300004E11,0.1289,133.8,155.3,11.41,0.0779,-0.02038,0.0564,0.0627,0.9065,0.8292,0.9792,-0.1631,-0.1208,411,439,880,991173568
8511613569,85,11613569,-1,421.5435,431.4767,864.024,99.31,290.03,510.01,54,4.68300005E11,4.68300005E11,0.1267,124.2,135.7,5.451,0.0801,-0.01964,0.0438,0.0689,0.6777,0.558,0.3108,-0.6221,0.7186,431,441,884,991420606
8511616150,85,11616150,-1,424.792,481.049,860.8069,-168.86,-225.91,158.64,54,4.68300005E11,4.77000008E11,0.1274,128.2,153.2,10.49,0.0693,-0.03885,0.06,0.064,0.9338,0.3987,-0.6881,0.6343,0.3523,434,492,881,991070843
8511511529,85,11511529,-1,372.7697,423.6923,859.3891,-193.85,695.52,-65.73,54,4.68300005E11,4.77000008E11,0.1274,129.0,163.6,13.79,0.15,-0.05566,0.0388,0.069,0.7401,0.6368,0.1319,-0.2243,0.9656,381,433,880,997236706
8511511624,85,11511624,-1,356.0822,487.4948,868.4105,176.47,-150.57,257.32,54,4.68300005E11,4.94300004E11,0.1287,144.7,156.9,11.85,0.089,0.1218,0.0641,0.0624,0.6656,0.5393,0.0762,0.8689,-0.489,364,499,889,996992490
