#rvir/Mpc     Mvir/1.0e10Msun  rs/Mpc   dc/IU     
0.304402 661.923889	0.07677726 	 168745.62500000 
0.288479 564.248718	0.04785049 	 428515.87500000 
0.295808 613.958374	0.04044298 	 687913.56250000 
0.295445 602.621094	0.08475618 	 123232.46875000 
0.243694 335.758484	0.04486934 	 324978.56250000 
0.310220 697.679993	0.06286374 	 269910.15625000 
0.289621 566.864990	0.05828421 	 273676.25000000 
0.299604 621.807312	0.05284449 	 370074.59375000 
0.274373 482.271301	0.05003793 	 350084.78125000 
0.294210 605.237427	0.05257090 	 367461.12500000 
0.291888 580.818604	0.06315689 	 229203.21875000 
0.224525 276.455688	0.06110658 	 149324.10937500 
0.297671 622.679382	0.04426058 	 568299.12500000 
0.284933 547.678772	0.03900374 	 689614.50000000 
0.293791 590.411682	0.06766975 	 195202.29687500 
0.303398 654.947083	0.03417071 	1108662.37500000 
0.299588 628.784119	0.03807298 	 792220.87500000 
0.290740 577.330200	0.03316350 	1067038.50000000 
0.295592 605.237427	0.05283127 	 364200.00000000 
0.292741 591.283813	0.04600314 	 492804.56250000 
0.305928 668.028625	0.02915364 	1719306.75000000 
0.207436 210.176102	0.05841829 	 130166.33593750 
0.243134 339.246887	0.03277231 	 735433.56250000 
0.288368 556.399780	0.03623252 	 822343.06250000 
0.292985 597.388489	0.05599206 	 318545.28125000 
0.289590 568.609192	0.08664727 	 112561.49218750 
0.291729 590.411682	0.03518929 	 910191.62500000 
0.290065 573.841797	0.07358532 	 156755.29687500 
0.282085 527.620483	0.02505972 	2015439.00000000 
0.288976 561.632385	0.04310942 	 548386.18750000 
0.299987 631.400391	0.04626198 	 502015.06250000 
0.298086 618.318909	0.03936455 	 726466.62500000 
0.286753 553.783508	0.03539666 	 869187.87500000 
0.281378 520.643677	0.08000316 	 123988.93750000 
0.294743 601.749023	0.05252517 	 367262.06250000 
0.235903 314.828094	0.02659442 	1155030.37500000 
0.301718 650.586609	0.06893521 	 216692.07812500 
0.275497 490.992310	0.04275486 	 504678.93750000 
0.286718 557.271912	0.03905665 	 674363.31250000 
0.286538 554.655579	0.05097030 	 362519.87500000 
0.280334 512.794800	0.05005382 	 363288.96875000 
0.280981 518.899475	0.05497540 	 292690.65625000 
0.294731 609.597900	0.05510402 	 326910.59375000 
0.259851 410.759094	0.03081966 	 989456.06250000 
0.279977 516.283203	0.06634202 	 188933.59375000 
0.287126 554.655579	0.06180390 	 233148.39062500 
0.289274 564.248718	0.03107896 	1236168.37500000 
0.299301 628.784119	0.03343687 	1128464.50000000 
0.287003 556.399780	0.03848939 	 730213.25000000 
0.286883 552.039307	0.06976301 	 172324.60937500 
0.293193 596.516418	0.04147746 	 639631.31250000 
0.245522 352.328400	0.06780086 	 134517.98437500 
0.293320 587.795410	0.02818897 	1607459.25000000 
0.292887 593.900085	0.04169743 	 627043.06250000 
0.275668 485.759705	0.06426401 	 200099.76562500 
0.275201 499.713287	0.04839174 	 391260.50000000 
0.286264 547.678772	0.07030064 	 176646.45312500 
0.294639 600.004822	0.04541195 	 509261.75000000 
0.285446 546.806702	0.04703237 	 421341.46875000 
0.227541 273.839386	0.04195207 	 342557.03125000 
0.270179 464.829285	0.04942771 	 355911.00000000 
0.281239 521.515808	0.03360455 	 943780.50000000 
0.280117 514.539001	0.05162513 	 332950.21875000 
0.283073 529.364685	0.07008620 	 171014.48437500 
0.291557 582.562805	0.04171879 	 614984.25000000 
0.263006 422.968506	0.07085064 	 142348.76562500 
0.287764 565.120789	0.05288776 	 343782.65625000 
0.293855 595.644287	0.04647531 	 486830.53125000 
0.273380 479.654999	0.03723104 	 709411.31250000 
0.280910 519.771606	0.03291171 	 977083.62500000 
0.292270 602.621094	0.03794244 	 801159.37500000 
0.235240 302.618713	0.06174313 	 153318.39062500 
0.251757 375.002991	0.05075096 	 269640.40625000 
0.246338 349.712097	0.03556403 	 584915.31250000 
0.292122 583.434875	0.04857592 	 436885.09375000 
0.286442 558.143982	0.05218853 	 337783.12500000 
0.278354 504.945892	0.06238523 	 216825.75000000 
0.280265 513.666870	0.03084391 	1127057.62500000 
0.272912 477.910797	0.06093185 	 215493.98437500 
0.295804 605.237427	0.04011630 	 695527.81250000 
0.275276 481.399200	0.05168590 	 321483.93750000 
0.243746 343.607391	0.03584262 	 592986.37500000 
0.256475 396.805511	0.03210112 	 835457.75000000 
0.276667 497.096985	0.03215246 	1036593.75000000 
0.288421 561.632385	0.09812131 	  89576.92187500 
0.271173 466.573486	0.13663030 	  43167.69140625 
0.293994 604.365295	0.03480829 	 971760.62500000 
0.272033 472.678192	0.21127114 	  17789.99609375 
0.278746 504.073792	0.04508360 	 459300.93750000 
0.271547 476.166595	0.05666188 	 262965.53125000 
0.229245 279.944092	0.03870909 	 411854.46875000 
0.279746 514.539001	0.03098654 	1143249.25000000 
0.278017 504.073792	0.05491049 	 292043.18750000 
0.282598 525.876282	0.04193379 	 551449.31250000 
0.281722 525.876282	0.04018756 	 608258.31250000 
0.255783 390.700806	0.09989294 	  61631.10937500 
0.281391 526.748413	0.03551973 	 822560.18750000 
0.286912 548.550903	0.02486351 	2081914.62500000 
0.262131 422.096405	0.05136089 	 300310.00000000 
0.230807 287.792999	0.46929422 	   3385.46289062 
0.272839 475.294495	0.04877863 	 358778.81250000 
0.292538 586.051208	0.02985266 	1366494.25000000 
0.280238 519.771606	0.04115461 	 551866.62500000 
0.229272 279.944092	0.06548098 	 124263.19531250 
0.291587 583.434875	0.02037656 	3647898.25000000 
0.282858 528.492615	0.03077481 	1162099.25000000 
0.287780 564.248718	0.03471923 	 933110.25000000 
0.288988 567.737122	0.03348726 	1021206.18750000 
0.288273 559.888184	0.03986165 	 638381.62500000 
0.261095 418.608002	0.05462448 	 254234.68750000 
0.229481 287.792999	0.05440314 	 190565.28125000 
0.280111 511.922699	0.03009231 	1210642.12500000 
0.284300 545.062500	0.03997020 	 673504.81250000 
0.285081 539.829895	0.03275345 	 976361.25000000 
0.277250 502.329590	0.04374838 	 485561.56250000 
0.286127 550.295105	0.05367883 	 328363.68750000 
0.288745 557.271912	0.03745114 	 773460.87500000 
0.249336 360.177307	0.05027895 	 259859.34375000 
0.279349 511.922699	0.02949528 	1317618.12500000 
0.200832 191.862000	0.03983720 	 291623.28125000 
0.287727 559.016113	0.04026158 	 648045.06250000 
0.259927 422.968506	0.04389164 	 411341.46875000 
0.234946 300.874512	0.02125798 	2048252.87500000 
0.244058 343.607391	0.03907968 	 464643.34375000 
0.229190 279.944092	0.05150680 	 214196.96875000 
0.261502 423.840607	0.04450787 	 406604.09375000 
0.275419 488.376007	0.05665840 	 256666.01562500 
0.202448 196.222504	0.02031351 	1551313.62500000 
0.250621 368.898285	0.04571957 	 334082.53125000 
0.208473 210.176102	0.04801236 	 210388.70312500 
0.284736 547.678772	0.07103252 	 166961.15625000 
0.277676 507.562195	0.03979223 	 613294.25000000 
0.288078 560.760315	0.03138901 	1215461.37500000 
0.254855 388.084503	0.04658614 	 329319.37500000 
0.266464 442.154694	0.04604017 	 394148.62500000 
0.265663 437.794189	0.06431060 	 189212.82812500 
0.279015 511.922699	0.03318185 	 968045.56250000 
0.278046 499.713287	0.06274606 	 204841.46875000 
0.208316 220.641296	0.04334145 	 258213.28125000 
0.276134 491.864410	0.03607932 	 747573.68750000 
0.275746 489.248108	0.03407888 	 865194.56250000 
0.275475 487.503906	0.05576833 	 270189.90625000 
0.287475 545.934570	0.03621612 	 833359.56250000 
0.251896 375.875092	0.06054987 	 178319.79687500 
0.272874 478.782898	0.04109594 	 555675.12500000 
0.254999 388.084503	0.04463124 	 372569.09375000 
0.275124 493.608612	0.03325128 	 938300.06250000 
0.251280 375.002991	0.03722705 	 574244.75000000 
0.243633 342.735291	0.02303415 	1741370.12500000 
0.276647 497.969086	0.02588933 	1736339.12500000 
0.201929 212.792404	0.03286625 	 487569.37500000 
0.282078 519.771606	0.02788732 	1485097.75000000 
0.258363 402.038086	0.05917897 	 213899.39062500 
0.273515 478.782898	0.06995445 	 160344.60937500 
0.270690 467.445587	0.05999964 	 222075.57812500 
0.241042 331.398010	0.07168428 	 116289.44531250 
0.271364 465.701385	0.04168543 	 516324.15625000 
0.271064 463.957184	0.04000175 	 577957.81250000 
0.277665 500.585388	0.02131086 	2887515.25000000 
0.268475 449.131500	0.04789095 	 349335.09375000 
0.273973 481.399200	0.03159098 	1035973.62500000 
0.269225 463.085083	0.03387026 	 883304.81250000 
0.209895 228.490204	0.01690163 	2877715.25000000 
0.271853 471.806091	0.03405903 	 864151.25000000 
0.271946 469.189789	0.03790292 	 660981.12500000 
0.281576 529.364685	0.05906706 	 262814.96875000 
0.273831 485.759705	0.02650877 	1619239.75000000 
0.274888 491.864410	0.04718258 	 399299.93750000 
0.275925 495.352783	0.03240572 	1007694.68750000 
0.257723 403.782288	0.03888689 	 537213.25000000 
0.259969 424.712708	0.04987154 	 320802.25000000 
0.275447 488.376007	0.06500548 	 193410.46875000 
0.276389 497.096985	0.03451516 	 883691.87500000 
0.276479 500.585388	0.03288184 	 989648.12500000 
0.262990 427.329010	0.04817499 	 342883.34375000 
0.264518 440.410492	0.07793233 	 120543.13281250 
0.251107 374.130890	0.02637913 	1365138.12500000 
0.267307 453.492004	0.03960638 	 585111.50000000 
0.277360 503.201691	0.04371805 	 487015.62500000 
0.284081 552.911377	0.03313589 	1100304.25000000 
0.274351 489.248108	0.04597322 	 425512.46875000 
0.266614 451.747803	0.02922566 	1234059.12500000 
0.264903 438.666290	0.04935107 	 333363.90625000 
0.272468 484.887604	0.04801681 	 384241.65625000 
0.227976 279.071991	0.02678471 	1012111.93750000 
0.278121 502.329590	0.03997058 	 616343.25000000 
0.265712 440.410492	0.04829472 	 344634.31250000 
0.278314 517.155273	0.02954594 	1336441.37500000 
0.215029 231.106506	0.02771182 	 824496.25000000 
0.246733 353.200500	0.13995327 	  29180.86132812 
0.276927 491.864410	0.03414623 	 852808.75000000 
0.251567 372.386688	0.02849935 	1097267.50000000 
0.258230 403.782288	0.08063784 	 104690.84375000 
0.204188 202.327194	0.03202815 	 528477.12500000 
0.264274 433.433685	0.08132209 	 105688.78125000 
0.273406 477.038696	0.03327457 	 902580.75000000 
0.269240 458.724609	0.03854052 	 608677.68750000 
0.261780 426.456909	0.03200620 	 942110.75000000 
0.261759 422.096405	0.12182578 	  44922.32421875 
0.258328 408.142792	0.04052430 	 511781.87500000 
0.272437 480.527100	0.02749482 	1489568.62500000 
0.260231 422.968506	0.03566231 	 707058.62500000 
0.266990 445.643097	0.04352591 	 449408.68750000 
0.269720 464.829285	0.04067469 	 565478.37500000 
0.230333 286.920898	0.03735094 	 473479.78125000 
0.256869 397.677612	0.07858895 	 106645.71875000 
0.275090 486.631805	0.03965878 	 613522.18750000 
0.228985 279.071991	0.05437793 	 188833.12500000 
0.256325 402.910187	0.02931750 	1086728.50000000 
0.227478 287.792999	0.04858764 	 264733.71875000 
0.269717 456.980408	0.05347829 	 286974.90625000 
0.266885 444.770996	0.04471545 	 428137.12500000 
0.269492 458.724609	0.04488762 	 437629.43750000 
0.265920 448.259399	0.03987176 	 569386.93750000 
0.255070 388.084503	0.01934562 	3068473.75000000 
0.259267 407.270691	0.06984161 	 143464.45312500 
0.275034 489.248108	0.04298453 	 488101.81250000 
0.265403 436.922089	0.05420871 	 266928.37500000 
0.265489 437.794189	0.03339973 	 837257.62500000 
0.264688 434.305786	0.03314012 	 850903.56250000 
0.241028 328.781708	0.03233946 	 736279.12500000 
0.265230 442.154694	0.03813262 	 615985.18750000 
0.257208 398.549713	0.02397298 	1794785.25000000 
0.259985 414.247498	0.16030328 	  26071.53515625 
0.269345 457.852509	0.03372928 	 865438.68750000 
0.233213 297.386108	0.03396736 	 595726.37500000 
0.246320 358.433105	0.06884651 	 135447.15625000 
0.245922 343.607391	0.13823687 	  29973.58984375 
0.260589 409.014893	0.02192928 	2296985.00000000 
0.272006 487.503906	0.02682437 	1579044.25000000 
0.268105 456.980408	0.03429244 	 826535.68750000 
0.269948 460.468811	0.04306467 	 471881.90625000 
0.265542 437.794189	0.04656871 	 378372.31250000 
0.262143 420.352203	0.03880575 	 562408.12500000 
0.263519 431.689484	0.03090814 	1003884.37500000 
0.257299 397.677612	0.04893801 	 313338.46875000 
0.266474 444.770996	0.04285832 	 478827.03125000 
0.263370 422.096405	0.03305332 	 885743.25000000 
0.242697 334.886414	0.07267441 	 115211.79687500 
0.212105 225.001801	0.02310191 	1203032.87500000 
0.256925 403.782288	0.02708530 	1317996.50000000 
0.263320 423.840607	0.03702561 	 660455.56250000 
0.253858 378.491394	0.05203937 	 260705.25000000 
0.267153 455.236206	0.03432076 	 802557.62500000 
0.265483 444.770996	0.07599881 	 127902.21875000 
0.265827 443.898895	0.04117259 	 497083.50000000 
0.236508 313.955994	0.01956063 	2455226.25000000 
0.248937 381.979797	0.03700387 	 584141.12500000 
0.274381 490.120209	0.01765002 	4633020.50000000 
0.264182 439.538391	0.04320962 	 445695.00000000 
0.259482 436.049988	0.02168478 	2525101.50000000 
0.255832 391.572906	0.04601643 	 361811.62500000 
0.255911 395.933411	0.04765887 	 325324.75000000 
0.244535 342.735291	0.04124177 	 406300.96875000 
0.257930 404.654388	0.06568283 	 164815.95312500 
0.258173 408.142792	0.02151086 	2433795.75000000 
0.263280 423.840607	0.03341938 	 813646.18750000 
0.249702 364.537811	0.02383748 	1705635.12500000 
0.266999 453.492004	0.02481746 	1798566.62500000 
0.266571 443.898895	0.01961529 	3300354.25000000 
0.238911 321.804901	0.05062846 	 250937.42187500 
0.256039 395.933411	0.08171190 	  95744.23437500 
0.267114 463.085083	0.04599077 	 407677.00000000 
0.269812 463.085083	0.03581785 	 761693.68750000 
0.255572 389.828705	0.04072022 	 470170.90625000 
0.248616 357.561005	0.07337319 	 111108.43750000 
0.266450 456.108307	0.02829563 	1328056.87500000 
0.259011 409.886993	0.04243441 	 441225.93750000 
0.258418 408.142792	0.03226469 	 873531.56250000 
0.260602 413.375397	0.08569853 	  93476.30468750 
0.251168 375.875092	0.04935864 	 281926.87500000 
0.198229 184.885193	0.01465680 	3497150.25000000 
0.241838 331.398010	0.02996810 	 874670.12500000 
0.236332 308.723389	0.06197469 	 154933.93750000 
0.262899 421.224304	0.04369193 	 433357.21875000 
0.218990 250.292694	0.03320124 	 532034.43750000 
0.219394 251.164795	0.02774688 	 852045.87500000 
0.242943 331.398010	0.10360648 	  53942.88671875 
0.256846 393.317108	0.02758685 	1244078.87500000 
0.259458 405.526489	0.04915091 	 316071.25000000 
0.203920 197.966705	0.02894940 	 684723.81250000 
0.259842 429.945312	0.02002444 	3061056.25000000 
0.263226 424.712708	0.04297044 	 458615.03125000 
0.235332 310.467590	0.03271785 	 682605.12500000 
0.261651 420.352203	0.02078851 	2667361.50000000 
0.251949 378.491394	0.05295254 	 245252.68750000 
0.256676 429.073212	0.02229455 	2282010.75000000 
0.256484 395.061310	0.03429506 	 732845.62500000 
0.259775 409.886993	0.04939490 	 318405.78125000 
0.255102 394.189209	0.03371625 	 780240.18750000 
0.235816 316.572296	0.02981384 	 865286.75000000 
0.247847 355.816803	0.04603081 	 328480.00000000 
0.256338 394.189209	0.02435514 	1687140.75000000 
0.253331 380.235596	0.04289850 	 395905.59375000 
0.257626 401.165985	0.02221407 	2092980.75000000 
0.264309 436.922089	0.03589204 	 706068.06250000 
0.246743 354.944702	0.03734093 	 535357.68750000 
0.262665 423.840607	0.04420365 	 424244.18750000 
0.239257 320.060699	0.23630941 	  11388.27636719 
0.246061 345.351593	0.09757985 	  59071.60546875 
0.250984 371.514587	0.03634392 	 587412.37500000 
0.254944 386.340302	0.03099832 	 913738.06250000 
0.258934 407.270691	0.04243424 	 450844.71875000 
0.263535 447.387299	0.02584079 	1631232.12500000 
0.254294 388.956604	0.03097326 	 937321.43750000 
0.243199 342.735291	0.05070068 	 254838.32812500 
0.263245 437.794189	0.04279210 	 468474.34375000 
0.242234 340.118988	0.06209062 	 166603.39062500 
0.259181 412.503296	0.03739369 	 618399.75000000 
0.258682 410.759094	0.03208923 	 873542.12500000 
0.259160 406.398590	0.03251588 	 854485.87500000 
0.262842 429.945312	0.01938404 	3380534.00000000 
0.263491 432.561584	0.02203114 	2337783.00000000 
0.266850 445.643097	0.03618459 	 718252.75000000 
0.254522 397.677612	0.03261458 	 821733.25000000 
0.257355 399.421783	0.02833620 	1147597.00000000 
0.262822 433.433685	0.02838221 	1250202.37500000 
0.264831 443.026794	0.03317992 	 885304.31250000 
0.245791 350.584198	0.04258619 	 390623.25000000 
0.248562 366.282013	0.03701146 	 568846.93750000 
0.218972 247.676392	0.06695390 	 110461.25000000 
0.198522 190.117798	0.03309401 	 447584.37500000 
0.244500 341.863190	0.05117837 	 252739.46875000 
0.224618 271.223083	0.03170310 	 647799.43750000 
0.259995 415.991699	0.02786281 	1270935.50000000 
0.248131 358.433105	0.08767854 	  78324.69531250 
0.243644 348.839996	0.05134046 	 253088.81250000 
0.254470 393.317108	0.04797330 	 324209.28125000 
0.265190 431.689484	0.03134981 	 978469.12500000 
0.263211 428.201111	0.04072525 	 521864.28125000 
0.246477 365.409912	0.08411264 	  88805.46093750 
0.257576 402.038086	0.03405686 	 779673.37500000 
0.261669 419.480103	0.03066700 	1002736.06250000 
0.252768 371.514587	0.06614892 	 151907.57812500 
0.254209 389.828705	0.05745749 	 214087.89062500 
0.233535 298.258209	0.02887521 	 906474.31250000 
0.265113 429.945312	0.04806949 	 343124.90625000 
0.227834 278.199890	0.08305369 	  73951.25000000 
0.254419 395.061310	0.02995568 	1144310.12500000 
0.252256 369.770386	0.05109838 	 266632.96875000 
0.258855 404.654388	0.02936536 	1107865.37500000 
0.257329 402.038086	0.03144695 	 886218.06250000 
0.251101 376.747192	0.04448948 	 365717.50000000 
0.231553 301.746613	0.04297021 	 356919.96875000 
0.251607 376.747192	0.07680032 	 111235.65625000 
0.258527 409.886993	0.03163343 	 906010.06250000 
0.228504 279.944092	0.02034972 	1978534.12500000 
0.240936 326.165405	0.07938988 	  90523.00781250 
0.195590 190.117798	0.02547323 	 852697.00000000 
0.241810 334.886414	0.05893995 	 186995.54687500 
0.247684 363.665710	0.05126538 	 264283.56250000 
0.250673 371.514587	0.03973548 	 471501.06250000 
0.256927 402.910187	0.07376545 	 125846.09375000 
0.255914 395.933411	0.04219544 	 432515.81250000 
0.246820 354.072601	0.04650639 	 316631.62500000 
0.243111 336.630585	0.01930604 	2635952.25000000 
0.247831 367.154083	0.04706480 	 306351.53125000 
0.249940 363.665710	0.03647852 	 573102.75000000 
0.229937 286.048798	0.03254053 	 638293.62500000 
0.242082 333.142212	0.02662956 	1132061.25000000 
0.236871 309.595490	0.06180858 	 156535.92187500 
0.240406 325.293304	0.04838151 	 279531.31250000 
0.254476 389.828705	0.03254304 	 810183.87500000 
0.251106 384.596100	0.02992669 	 946578.25000000 
0.262298 424.712708	0.03091376 	1008477.18750000 
0.247270 361.049408	0.02070753 	2275202.50000000 
0.259418 415.991699	0.02262840 	2139503.25000000 
0.249839 365.409912	0.03071236 	 883996.62500000 
0.218768 243.315903	0.07650521 	  83842.39843750 
0.242397 337.502686	0.02918247 	 967919.18750000 
0.245752 351.456299	0.02974620 	 934668.87500000 
0.244156 336.630585	0.04281085 	 370045.03125000 
0.257371 397.677612	0.02783424 	1217214.75000000 
0.209902 220.641296	0.02639624 	 919044.75000000 
0.242516 334.014313	0.03466249 	 611775.50000000 
0.248968 375.002991	0.07606962 	 111625.79687500 
0.204143 203.199295	0.03202280 	 525756.00000000 
0.237612 313.955994	0.02846704 	 982264.00000000 
0.252046 381.979797	0.04205119 	 440869.68750000 
0.247055 353.200500	0.12667222 	  36755.51562500 
0.244690 343.607391	0.02186510 	1962847.00000000 
0.201498 192.734100	0.06405500 	 103512.97656250 
0.220859 255.525299	0.03681323 	 443613.90625000 
0.251473 363.665710	0.03325182 	 747440.56250000 
0.249402 362.793610	0.02836322 	1041124.18750000 
0.248920 368.026184	0.02794752 	1122597.50000000 
0.256569 396.805511	0.03115506 	 928189.06250000 
0.251584 374.130890	0.06528442 	 148231.29687500 
0.254837 385.468201	0.02793026 	1203519.25000000 
0.238681 330.525909	0.03925934 	 472520.37500000 
0.254117 388.084503	0.02606348 	1375572.75000000 
0.225031 266.862610	0.03120926 	 679383.31250000 
0.254053 389.828705	0.03216995 	 817742.12500000 
0.235471 320.060699	0.06815692 	 133233.92187500 
0.250860 380.235596	0.02642123 	1283402.37500000 
0.248271 352.328400	0.03463208 	 636401.81250000 
0.247115 366.282013	0.02016708 	2626935.50000000 
0.202354 206.687698	0.02715995 	 805521.31250000 
0.249778 371.514587	0.04251505 	 414821.00000000 
0.254565 385.468201	0.04859431 	 311300.78125000 
0.241977 333.142212	0.06830423 	 130520.26562500 
0.195052 177.908401	0.02973410 	 554514.87500000 
0.253047 391.572906	0.05328690 	 263510.56250000 
0.252528 385.468201	0.06302457 	 176894.39062500 
0.220677 260.757904	0.01410360 	5030651.00000000 
0.238877 320.060699	0.07920410 	  90708.09375000 
0.251704 394.189209	0.02458860 	1696936.75000000 
0.203867 201.455093	0.04349565 	 250661.84375000 
0.245289 348.839996	0.04133145 	 428222.43750000 
0.221318 256.397400	0.02490885 	1170673.37500000 
0.252733 377.619293	0.08150803 	  94070.89843750 
0.253075 380.235596	0.03513459 	 652184.06250000 
0.254905 395.061310	0.03616482 	 651975.50000000 
0.243064 336.630585	0.03813505 	 497256.71875000 
0.252772 380.235596	0.02218448 	2042816.00000000 
0.238789 318.316498	0.02737674 	1045711.75000000 
0.245337 350.584198	0.03922841 	 474783.18750000 
0.255116 402.910187	0.03495577 	 702858.06250000 
0.237768 320.060699	0.04738728 	 300823.31250000 
0.210590 221.513397	0.01047035 	9739804.00000000 
0.228409 280.816193	0.07160586 	 104868.25000000 
0.245389 350.584198	0.03269139 	 740665.68750000 
0.241627 330.525909	0.05979665 	 176893.37500000 
0.252411 375.002991	0.02729160 	1209728.25000000 
0.242544 340.118988	0.04353034 	 359320.90625000 
0.246510 361.921509	0.02735202 	1193091.25000000 
0.252217 375.875092	0.02462922 	1614738.00000000 
0.243328 337.502686	0.03738364 	 510063.84375000 
0.252768 377.619293	0.05052008 	 274357.37500000 
0.241446 325.293304	0.02774380 	1097470.87500000 
0.253587 388.956604	0.04620745 	 349050.71875000 
0.253220 377.619293	0.05397268 	 246849.10937500 
0.251424 375.002991	0.03974088 	 491699.78125000 
0.240705 324.421204	0.05144642 	 224148.17187500 
0.229494 280.816193	0.04213178 	 343543.50000000 
0.247853 358.433105	0.03924630 	 491332.65625000 
0.232758 298.258209	0.04056077 	 403965.93750000 
0.228683 280.816193	0.06565737 	 119031.24218750 
0.225067 269.478912	0.13737580 	  26518.08203125 
0.234030 295.641907	0.03149994 	 729410.00000000 
0.239485 340.118988	0.03039645 	 875590.75000000 
0.207891 211.920303	0.02893802 	 736165.43750000 
0.247377 358.433105	0.02389866 	1636432.87500000 
0.225799 272.095184	0.03881253 	 406220.06250000 
0.244143 336.630585	0.07329289 	 112915.07812500 
0.245648 355.816803	0.03780203 	 530844.00000000 
0.237200 307.851288	0.04624756 	 303540.43750000 
0.245485 345.351593	0.02382928 	1609544.75000000 
0.244203 348.839996	0.04202479 	 407973.59375000 
0.251732 368.898285	0.02434656 	1621791.00000000 
0.235903 305.234985	0.05959705 	 166391.75000000 
0.244757 347.967896	0.03287388 	 730315.56250000 
0.245448 356.688904	0.04145479 	 431374.37500000 
0.245593 344.479492	0.05017548 	 252577.87500000 
0.211600 222.385498	0.09950028 	  41532.87500000 
0.240083 315.700195	0.02087062 	2123480.25000000 
0.246348 346.223694	0.02943503 	 967166.00000000 
0.195225 176.164200	0.14610238 	  17932.23437500 
0.239291 335.758484	0.04161453 	 414461.15625000 
0.243811 348.839996	0.05087560 	 264171.28125000 
0.233002 301.746613	0.03481398 	 575618.81250000 
0.250930 374.130890	0.03670255 	 580637.87500000 
0.233677 299.130310	0.04747875 	 270990.53125000 
0.198454 181.396805	0.01488647 	3292037.00000000 
0.234253 306.979187	0.03260239 	 694048.06250000 
0.246257 351.456299	0.07229029 	 122825.33593750 
0.245078 348.839996	0.02596152 	1323157.62500000 
0.233245 298.258209	0.02707230 	1049627.75000000 
0.243433 336.630585	0.04926832 	 276013.28125000 
0.236755 313.083893	0.05017757 	 248178.84375000 
0.251781 375.875092	0.04080963 	 454342.59375000 
0.229601 287.792999	0.06184463 	 148057.67187500 
0.221935 257.269501	0.03886239 	 358361.21875000 
0.222895 260.757904	0.08420897 	  71255.53125000 
0.237572 315.700195	0.04249883 	 379178.00000000 
0.238375 320.932800	0.01025007 	14049904.00000000 
0.248848 365.409912	0.02042876 	2601059.25000000 
0.245407 351.456299	0.02686258 	1215633.37500000 
0.244932 352.328400	0.02232632 	1946550.12500000 
0.241591 327.037506	0.04969293 	 266156.75000000 
0.204199 196.222504	0.12495722 	  26194.08789062 
0.245835 351.456299	0.03095399 	 846232.68750000 
0.247104 352.328400	0.03167697 	 809563.56250000 
0.208792 228.490204	0.02818818 	 804307.31250000 
0.244980 349.712097	0.03333787 	 709643.93750000 
0.228676 281.688293	0.03066108 	 736421.68750000 
0.244084 345.351593	0.03638886 	 547007.81250000 
0.248233 366.282013	0.01637609 	4467304.50000000 
0.231947 298.258209	0.03902150 	 436865.75000000 
0.238225 315.700195	0.07044731 	 117886.78906250 
0.243059 335.758484	0.02243095 	1876661.12500000 
0.245430 350.584198	0.02897789 	1007577.12500000 
0.207766 211.048203	0.04093847 	 304110.96875000 
0.221683 261.630005	0.03400162 	 530801.56250000 
0.239381 333.142212	0.03438956 	 664157.00000000 
0.236439 311.339691	0.06212741 	 149443.18750000 
0.246534 349.712097	0.03422736 	 665652.87500000 
0.245092 348.839996	0.04019452 	 451336.75000000 
0.237760 315.700195	0.01921462 	2611779.00000000 
0.230861 295.641907	0.02901769 	 879343.37500000 
0.237176 312.211792	0.02914390 	 888027.06250000 
0.225396 269.478912	0.02178067 	1746701.12500000 
0.242900 336.630585	0.02391232 	1562220.00000000 
0.234379 307.851288	0.05911538 	 171555.76562500 
0.234902 304.362885	0.05092403 	 230271.28125000 
0.229314 286.920898	0.07908028 	  83104.67968750 
0.239734 323.549103	0.03899056 	 455092.06250000 
0.242134 336.630585	0.06011212 	 178518.43750000 
0.228906 278.199890	0.03121921 	 718203.50000000 
0.238015 316.572296	0.04387060 	 348619.09375000 
0.241498 335.758484	0.02375157 	1587340.75000000 
0.236698 310.467590	0.02815471 	 934257.68750000 
0.209717 218.897095	0.02651037 	 842431.68750000 
0.204959 208.431900	0.02935275 	 669481.37500000 
0.234514 305.234985	0.05001325 	 245660.85937500 
0.230779 289.537201	0.02517764 	1251374.50000000 
0.243300 340.118988	0.03599717 	 569915.18750000 
0.222875 259.013702	0.05058962 	 206724.53125000 
0.241816 332.270111	0.02990721 	 944879.06250000 
0.241737 337.502686	0.03008515 	 887821.37500000 
0.240919 332.270111	0.05337598 	 229461.12500000 
0.231450 289.537201	0.03257197 	 660659.12500000 
0.239807 321.804901	0.09297743 	  62885.57421875 
0.222334 258.141602	0.05470172 	 177216.46875000 
0.239047 328.781708	0.04192694 	 396554.12500000 
0.196396 175.292099	0.06068602 	 104156.50781250 
0.209516 222.385498	0.03788022 	 367587.62500000 
0.240618 323.549103	0.03960577 	 451416.28125000 
0.225527 272.967285	0.03734605 	 453574.21875000 
0.228531 285.176697	0.02999539 	 763469.62500000 
0.232349 293.025604	0.03550613 	 530362.37500000 
0.198485 182.268906	0.03849950 	 309821.87500000 
0.208419 212.792404	0.04093435 	 307254.56250000 
0.215231 239.827499	0.01728898 	2674573.75000000 
0.239193 323.549103	0.03099367 	 803480.93750000 
0.234720 292.153503	0.03443577 	 587415.68750000 
