# Id,x_center,y_center,z_center,c,f(c),r_vir,n_vir,n_tot
85001465971,377.235200,447.035800,907.578600,6.175201,0.000000,0.205958,235,289
85001466038,348.468200,516.222000,850.203200,8.187228,0.000000,0.183586,163,289
85001470370,389.331600,484.854400,824.780300,10.038030,0.000000,0.209813,237,288
85001470422,341.272100,486.979300,845.812700,8.866780,-0.000000,0.211783,257,288
85001470423,358.372200,425.409300,845.196100,8.211854,0.000000,0.201383,214,288
85001470877,398.626900,455.470200,875.658800,5.203758,0.000000,0.189977,179,288
85001470935,351.286000,506.385900,827.657300,8.167648,0.000000,0.195134,198,288
85001475251,374.308500,459.832600,888.182300,7.880478,-0.000000,0.211606,255,287
85001475252,364.294200,444.396900,899.827000,8.214336,0.000000,0.211678,252,287
85001475253,359.050900,486.217700,871.915600,2.771491,0.000000,0.175852,146,287
85001475746,348.563900,515.089100,912.083100,10.263896,0.000000,0.204458,230,287
85001480316,427.331700,493.623400,895.658000,6.422083,0.000000,0.186722,173,286
85001480787,400.913900,479.402400,910.056300,5.594777,0.000000,0.210574,249,286
85001480844,355.217000,507.068600,892.506200,5.828144,0.000000,0.206071,237,286
85001485221,378.690400,473.720400,848.018300,9.489593,0.000000,0.206529,236,285
85001485266,375.066300,466.340000,871.446400,13.421267,0.000000,0.171751,127,285
85001485771,347.642500,507.434200,865.506000,5.857315,-0.000000,0.207253,234,285
85001485773,367.675500,510.036900,838.664100,2.328737,0.000000,0.180978,157,285
85001485774,338.775500,513.116100,838.317300,12.398104,0.000000,0.179439,151,285
85001490219,391.481400,480.579500,827.213800,7.563013,0.000000,0.194819,197,284
85001490281,348.417400,436.547000,887.977700,9.553560,0.000000,0.201814,210,284
85001490282,374.313800,478.158700,898.025800,5.180751,0.000000,0.195679,205,284
85001490712,388.066600,476.566500,896.023600,3.580988,-0.000000,0.164633,120,284
85001490713,395.420100,442.359300,896.110000,7.533689,0.000000,0.206080,231,284
85001490767,350.117800,508.654200,871.531700,6.776535,0.000000,0.206814,236,284
85001490769,361.776000,501.961200,831.896500,7.340119,0.000000,0.207519,229,284
85001495389,361.268000,434.870800,876.548100,4.591305,0.000000,0.207123,241,283
85001495390,353.999600,475.546800,889.391100,8.233085,-0.000000,0.213314,261,283
85001495391,351.578600,477.402400,896.387500,3.173207,0.000000,0.193753,196,283
85001495392,368.150100,485.876700,900.416700,7.598619,0.000000,0.209375,239,283
85001495879,410.313700,441.027400,871.519800,8.578077,0.000000,0.204880,230,283
85001495954,354.650900,505.469700,840.564100,8.072873,0.000000,0.209912,249,283
85001500452,355.293500,473.791300,861.489300,9.727085,0.000000,0.210914,251,282
85001500458,346.876400,473.066900,883.632700,4.515880,0.000000,0.204069,227,282
85001500459,337.288900,489.865200,898.126200,8.514320,0.000000,0.197949,205,282
85001500917,407.551100,439.975100,870.123300,9.603674,0.000000,0.206423,234,282
85001500918,397.387400,478.141700,888.133200,7.543367,-0.000000,0.206968,236,282
85001501000,391.255700,497.536700,835.774800,4.601695,0.000000,0.184254,168,282
85001501002,396.499100,513.676400,894.847200,6.123083,-0.000000,0.201815,222,282
85001505494,396.575300,454.938800,829.935200,6.682934,0.000000,0.210438,238,281
85001506002,406.895700,461.802900,868.794900,13.361676,0.000000,0.208989,238,281
85001506003,382.506200,421.498900,916.881800,4.862814,-0.000000,0.208723,240,281
85001506057,365.469900,499.775900,910.083900,7.563942,0.000000,0.199956,217,281
85001510663,363.558600,423.935200,825.508200,6.557005,0.000000,0.208069,239,280
85001510664,341.839600,484.301500,884.959500,8.015528,0.000000,0.202210,220,280
85001510665,352.836900,492.640100,869.633700,7.990765,0.000000,0.203503,225,280
85001511143,376.710900,455.017500,877.109100,8.553290,-0.000000,0.181549,157,280
85001511144,416.876200,471.891300,883.298500,10.751334,0.000000,0.211606,246,280
85001511145,383.379100,460.301600,864.813700,7.147459,0.000000,0.207691,244,280
85001515240,403.021000,431.568300,856.923800,9.289527,0.000000,0.188461,178,279
85001515715,349.787700,478.782400,859.250100,32.445905,0.000000,0.200424,219,279
85001515718,371.057600,484.705300,900.337800,4.682278,0.000000,0.196143,205,279
85001516223,393.355000,461.038800,883.180100,12.363062,0.000000,0.202090,219,279
85001516297,334.526900,502.663500,887.056600,4.077617,0.000000,0.197201,206,279
85001516312,388.002800,516.424100,903.289800,9.906688,-0.000000,0.208057,240,279
85001516316,415.030700,517.218400,857.579200,6.136844,-0.000000,0.189539,188,279
85001520399,375.802200,503.403400,847.289200,4.287453,0.000000,0.198050,206,278
85001521430,385.425700,470.195500,868.392800,6.813575,-0.000000,0.190733,186,278
85001526089,389.442700,463.183500,829.952600,2.328737,0.000000,0.170496,131,277
85001526135,373.352000,469.225500,885.584900,7.063306,-0.000000,0.202509,242,277
85001526136,349.358600,425.903200,917.034100,7.739809,-0.000000,0.202202,218,277
85001526635,406.240700,457.693200,896.409000,10.653021,0.000000,0.206672,236,277
85001526637,420.438100,438.582900,871.973200,6.176094,0.000000,0.186192,171,277
85001531469,355.747000,484.412900,827.555200,11.780527,0.000000,0.199122,211,276
85001531983,386.203800,428.569200,870.988100,9.684373,0.000000,0.170606,127,276
85001532062,335.149300,517.602500,901.705600,6.790026,0.000000,0.196385,201,276
85001532073,420.291600,501.302700,899.560300,7.421062,0.000000,0.208373,245,276
85001536584,421.206300,438.806800,852.668300,4.895877,0.000000,0.197370,203,275
85001536633,349.020200,498.536800,872.582800,10.917086,0.000000,0.202889,218,275
85001536650,425.970500,494.194900,894.859900,6.394797,-0.000000,0.204834,232,275
85001537172,388.873600,486.915100,861.004900,9.518781,0.000000,0.214796,260,275
85001542008,378.065200,470.522900,841.501800,7.048780,0.000000,0.205490,229,274
85001542624,377.290200,462.393400,870.549200,11.278037,0.000000,0.206283,233,274
85001542625,376.324400,435.532300,876.204400,5.182429,0.000000,0.198089,208,274
85001542626,417.866600,464.749100,860.571500,16.110050,-0.000000,0.199718,207,274
85001547479,423.153600,465.672400,838.944800,3.203685,0.000000,0.196994,204,273
85001547528,360.348900,452.873700,826.472200,7.357325,0.000000,0.204915,225,273
85001547533,365.940900,445.947400,871.917700,11.933292,0.000000,0.202496,233,273
85001547534,366.112100,473.546400,870.746800,10.048571,0.000000,0.198118,204,273
85001548040,389.306000,476.861600,879.230700,9.585987,-0.000000,0.202954,224,273
85001548041,376.904200,485.475900,896.358600,7.140192,0.000000,0.210223,247,273
85001548042,416.500600,430.695100,876.085500,4.266374,0.000000,0.179649,155,273
85001548043,414.063600,453.936900,886.053700,4.327487,0.000000,0.189173,180,273
85001548050,386.939400,423.377700,914.842000,7.289250,0.000000,0.199750,206,273
85001552917,409.272600,479.827100,855.684300,18.491070,-0.000000,0.200266,208,272
85001552974,375.556100,435.783400,894.749000,9.318039,0.000000,0.162695,115,272
85001553487,404.304200,432.540300,869.292100,4.289239,-0.000000,0.206747,236,272
85001553488,394.736400,491.415600,874.071400,9.301309,0.000000,0.150319,92,272
85001553489,379.751600,440.971000,858.945900,9.968751,-0.000000,0.188720,181,272
85001553508,389.598300,516.326600,901.753500,11.881367,-0.000000,0.158506,102,272
85001553568,418.303900,495.742300,884.008000,6.005650,0.000000,0.209985,246,272
85001558448,400.246200,455.592900,846.471000,9.345323,0.000000,0.201427,216,271
85001558515,343.153700,485.926600,891.216600,9.726252,0.000000,0.196656,201,271
85001559029,405.419600,465.133500,897.839800,9.931349,-0.000000,0.183818,164,271
85001559030,425.350200,455.676000,917.115900,6.820560,0.000000,0.192235,190,271
85001559086,339.179000,501.579800,915.547500,5.683546,-0.000000,0.201637,220,271
85001563988,364.280900,454.226000,842.650600,6.360563,0.000000,0.194213,196,270
85001563989,348.499200,496.307700,834.530300,8.119492,-0.000000,0.199853,213,270
85001564533,387.410800,513.334600,902.368700,8.728925,0.000000,0.201382,219,270
85001564592,388.725900,507.458200,896.183700,3.006651,-0.000000,0.146958,84,270
85001569454,375.855400,467.554400,888.159400,8.050451,0.000000,0.215952,253,269
85001569468,374.752700,459.681300,896.268200,9.479434,0.000000,0.197999,206,269
85001569469,346.025400,422.327100,869.626600,7.264954,0.000000,0.199858,209,269
85001569470,335.659500,480.462800,890.961700,7.801129,0.000000,0.206427,235,269
85001570002,412.084700,490.879500,893.574600,9.627552,0.000000,0.203164,222,269
85001570003,387.744800,487.890300,869.399600,10.530916,0.000000,0.210507,248,269
85001570091,391.014600,507.862200,882.751400,4.808268,0.000000,0.207696,235,269
85001575005,357.816900,495.671500,825.215300,7.429913,0.000000,0.203110,223,268
85001575007,338.360000,487.457400,856.705000,6.021914,0.000000,0.189659,185,268
85001575011,336.150800,484.607000,900.738900,5.370932,0.000000,0.204146,225,268
85001575012,346.645100,482.364000,910.876300,8.735185,0.000000,0.204482,228,268
85001575578,416.984200,479.293700,860.978500,5.682519,-0.000000,0.197831,203,268
85001575652,351.150600,508.157900,866.179900,8.807071,0.000000,0.203266,225,268
85001575654,334.642900,509.792400,895.229600,3.965153,0.000000,0.199322,213,268
85001575657,361.748600,500.043200,851.313800,6.284385,0.000000,0.197183,205,268
85001580599,366.646900,421.080900,841.594100,8.391385,0.000000,0.203421,227,267
85001580604,338.688000,496.374100,822.221300,7.965905,0.000000,0.206797,239,267
85001581118,376.749700,443.537600,896.707500,6.072782,0.000000,0.192976,189,267
85001581119,410.421400,430.710800,886.806100,3.790616,-0.000000,0.195293,199,267
85001581120,402.820600,459.229200,878.667400,3.061308,-0.000000,0.174642,142,267
85001581121,397.547100,485.066500,888.906100,8.917856,0.000000,0.205030,225,267
85001581212,380.639500,498.984000,886.840100,13.970530,0.000000,0.148344,77,267
85001585748,378.082100,493.365200,824.453800,10.256512,0.000000,0.199599,212,266
85001586269,400.260400,481.438000,841.464300,8.535045,0.000000,0.186114,171,266
85001586271,427.808500,461.803700,825.050200,9.756263,0.000000,0.205744,233,266
85001586344,353.811700,481.123000,839.479900,4.714041,0.000000,0.197825,203,266
85001586881,397.680400,425.969200,883.358600,5.517132,0.000000,0.196369,199,266
85001586882,384.090600,484.853500,863.523600,8.418124,0.000000,0.204599,228,266
85001592119,372.806000,445.611200,865.196800,7.358623,0.000000,0.173056,141,265
85001592704,356.023100,514.246900,868.306300,6.550361,0.000000,0.190442,181,265
85001592706,333.328600,500.240400,828.965800,6.331805,0.000000,0.185736,170,265
85001592722,407.619600,509.904600,902.805500,9.264650,0.000000,0.204413,227,265
85001597709,414.022900,480.163300,837.035900,3.911350,0.000000,0.203529,226,264
85001597780,371.982600,430.641700,887.530800,2.644435,0.000000,0.173888,141,264
85001597781,363.410300,456.747700,865.734100,6.106208,0.000000,0.174556,143,264
85001598364,360.055000,510.460700,849.325700,7.107363,0.000000,0.191156,185,264
85001603577,362.911300,443.595100,839.863000,5.147469,0.000000,0.172963,136,263
85001603578,357.805000,479.088500,841.434900,5.860768,0.000000,0.203558,228,263
85001603579,358.268500,436.871600,844.487100,4.335007,-0.000000,0.195504,200,263
85001603584,368.207600,465.376400,872.238300,9.584123,0.000000,0.177190,151,263
85001603585,348.708800,458.256400,897.961400,5.226056,0.000000,0.199972,205,263
85001603586,354.969500,490.466300,873.324500,5.175798,-0.000000,0.208143,239,263
85001604131,396.781000,458.862200,895.843400,5.638816,0.000000,0.191787,191,263
85001604132,393.056000,472.134500,876.855700,10.410502,0.000000,0.204082,220,263
85001604135,423.580100,481.112100,872.159300,51.257975,0.000000,0.183082,164,263
85001608842,347.210200,498.007100,840.863300,7.192960,0.000000,0.202155,221,262
85001609325,375.255200,478.885600,879.026700,7.406351,0.000000,0.199205,211,262
85001609970,338.298800,501.062600,899.225900,8.635245,0.000000,0.200217,212,262
85001609984,383.959400,511.496000,841.805800,7.191386,0.000000,0.184211,168,262
85001615843,342.078900,513.006700,882.967800,4.339736,0.000000,0.191546,183,261
85001615846,354.889500,502.652600,866.111100,8.379205,-0.000000,0.193365,194,261
85001621160,417.839300,473.815600,841.518700,7.032054,-0.000000,0.207798,226,260
85001621797,402.093300,433.524000,860.632600,7.852058,0.000000,0.196466,204,260
85001621798,427.073000,460.042900,885.447200,10.558608,0.000000,0.206944,231,260
85001621799,428.631700,421.912600,901.568100,2.698471,0.000000,0.192911,189,260
85001621801,377.599500,462.597900,918.717800,9.752529,0.000000,0.198093,206,260
85001621907,430.185800,518.269900,822.304800,2.353106,0.000000,0.190722,185,260
85001627183,355.102800,480.525400,829.716800,4.045467,0.000000,0.194970,197,259
85001627189,372.986200,454.179000,871.469700,9.816683,0.000000,0.204887,234,259
85001627745,378.716900,432.386200,900.325900,14.903259,0.000000,0.187239,170,259
85001627746,377.725600,474.219100,900.759200,6.195748,-0.000000,0.188133,182,259
85001627752,421.046100,422.396100,880.448600,9.690827,-0.000000,0.205726,232,259
85001627816,360.477700,502.152800,825.426900,5.926108,0.000000,0.189845,183,259
85001627828,386.864300,509.779100,836.980000,9.910046,0.000000,0.193450,190,259
85001633209,375.088600,448.529300,888.463900,6.386812,0.000000,0.198601,212,258
85001633784,377.185900,477.713900,879.149700,11.587970,-0.000000,0.194332,197,258
85001633785,392.197900,491.531600,872.030300,5.301864,0.000000,0.205644,232,258
85001633788,422.714300,455.169600,916.067000,8.613046,-0.000000,0.202309,220,258
85001639421,352.822800,429.503900,845.228700,7.633371,-0.000000,0.201497,211,257
85001639425,354.767800,475.181000,889.539700,9.074609,0.000000,0.168795,130,257
85001640005,386.599700,428.155200,862.510600,9.560260,0.000000,0.192011,184,257
85001640006,417.336900,472.848000,864.789700,7.057295,-0.000000,0.197116,203,257
85001640094,332.866400,508.917000,832.566400,10.568338,-0.000000,0.202164,220,257
85001645569,380.245800,463.079000,837.225300,4.692266,0.000000,0.204179,224,256
85001645629,365.410900,451.961900,873.774000,3.625317,-0.000000,0.199277,212,256
85001645630,362.114400,485.166700,897.406200,5.674561,0.000000,0.196621,200,256
85001645631,373.955700,485.021500,879.315400,4.176294,0.000000,0.195017,197,256
85001646287,343.295700,516.354700,854.816000,8.416977,0.000000,0.195798,197,256
85001646288,344.118000,514.259700,838.320200,6.349300,0.000000,0.204582,232,256
85001646289,371.719600,502.242500,906.186900,9.469095,0.000000,0.197776,201,256
85001651785,378.184400,457.339000,824.116600,7.737424,0.000000,0.198493,207,255
85001651852,362.844200,444.061900,840.381400,7.079976,0.000000,0.195200,198,255
85001651853,366.830600,431.076400,845.211800,10.987262,0.000000,0.199849,209,255
85001651854,350.436900,479.562400,849.799400,9.860110,-0.000000,0.195724,200,255
85001651858,349.155000,440.237200,870.040800,9.508407,0.000000,0.200541,216,255
85001652446,402.424300,474.273400,900.596100,10.352275,0.000000,0.201515,212,255
85001652447,388.692100,480.617200,873.202300,3.504980,0.000000,0.182224,162,255
85001652448,396.596200,484.470700,887.950000,5.694932,0.000000,0.194692,193,255
85001652449,382.760600,431.564700,861.094100,8.700185,0.000000,0.198547,206,255
85001652450,398.867200,445.318700,857.476800,7.009263,0.000000,0.200595,217,255
85001652453,377.119300,432.976600,916.134500,3.120465,0.000000,0.197249,204,255
85001652536,370.679800,501.208200,905.553900,7.734450,0.000000,0.200513,219,255
85001658047,400.448000,441.496500,851.898700,8.136325,0.000000,0.202057,220,254
85001658134,369.645300,434.664600,856.149200,10.631813,0.000000,0.207581,235,254
85001658781,358.892800,509.084700,869.793700,6.369598,0.000000,0.204558,228,254
85001664379,361.879500,476.253300,841.906200,9.228241,0.000000,0.172975,139,253
85001664380,345.521000,487.555800,846.694600,4.386598,-0.000000,0.197126,205,253
85001664384,349.696700,481.783500,872.875100,11.836150,0.000000,0.205253,231,253
85001664387,418.979300,493.835900,895.850400,6.602157,0.000000,0.203564,221,253
85001664976,416.788200,445.084300,869.842900,5.014059,0.000000,0.183621,165,253
85001665053,374.334700,503.143900,907.509500,4.592409,0.000000,0.200723,215,253
85001670780,334.525800,457.315600,836.787400,8.414545,0.000000,0.188970,177,252
85001670785,372.441400,434.965100,900.086900,6.903438,0.000000,0.196719,199,252
85001671335,398.420500,462.417900,876.087800,6.515851,0.000000,0.190695,184,252
85001671342,428.980900,484.219000,885.142500,5.046844,0.000000,0.189904,181,252
85001671437,370.563900,503.221700,896.087200,5.129897,-0.000000,0.181883,161,252
85001677056,375.717700,439.143900,871.603100,10.251172,0.000000,0.191024,184,251
85001677057,335.427400,497.825900,880.144700,11.239780,0.000000,0.200363,215,251
85001677647,393.069900,462.315400,905.958300,2.884831,0.000000,0.161223,112,251
85001677648,400.972300,488.292300,891.809300,8.702020,0.000000,0.191469,187,251
85001677653,427.111500,454.425800,918.604400,6.289863,0.000000,0.195599,197,251
85001677761,412.970800,515.911600,861.139200,7.577945,0.000000,0.197257,204,251
85001683478,365.565900,440.145800,840.416900,4.106614,-0.000000,0.191376,187,250
85001683479,340.792500,459.859300,857.980500,9.792779,-0.000000,0.191837,188,250
85001684050,384.507800,452.218700,890.623700,2.600976,0.000000,0.172165,135,250
85001684051,381.925600,430.026800,862.870500,9.347560,0.000000,0.199603,210,250
85001684058,418.628200,474.670000,883.828500,7.054769,0.000000,0.184138,167,250
85001684133,371.576600,500.897400,905.733000,5.464785,0.000000,0.207053,235,250
85001684138,350.120700,516.621600,905.526900,4.466144,0.000000,0.191580,190,250
85001689848,350.679100,493.092900,833.877900,4.642132,0.000000,0.196398,200,249
85001689849,347.063500,496.811600,840.738000,7.799623,0.000000,0.197079,204,249
85001689858,350.459000,476.710100,883.442300,4.629724,0.000000,0.195881,200,249
85001689859,337.510800,487.312600,900.370600,8.857859,-0.000000,0.203218,221,249
85001689860,341.252200,495.986500,902.540100,5.635887,0.000000,0.197446,204,249
85001689861,369.888000,489.036500,911.915800,2.887336,0.000000,0.182996,166,249
85001690453,380.830700,438.004200,878.061100,6.856076,0.000000,0.185195,172,249
85001690454,416.337600,485.679500,893.209300,8.683069,0.000000,0.199629,212,249
85001690455,378.031900,433.997700,865.668000,4.750545,0.000000,0.198754,209,249
85001695754,376.307000,431.315800,859.821800,10.846363,0.000000,0.201212,217,248
85001696363,348.663700,487.258000,871.502600,7.647335,0.000000,0.206640,216,248
85001696364,347.554000,470.918600,886.723000,7.776965,-0.000000,0.199533,213,248
85001696365,335.384100,459.489000,905.937500,7.738000,-0.000000,0.192972,200,248
85001696366,335.599500,489.260800,887.689000,6.769292,0.000000,0.193634,193,248
85001696367,332.266900,492.840000,915.065400,5.838312,0.000000,0.203794,218,248
85001697029,408.365300,455.243600,873.377200,6.148076,-0.000000,0.195725,201,248
85001697030,390.522500,429.070200,859.176300,9.538428,-0.000000,0.190578,185,248
85001697033,426.335400,420.536400,859.818400,4.817500,0.000000,0.200073,211,248
85001702983,345.086800,421.405200,834.471200,3.710785,-0.000000,0.163383,116,247
85001703663,364.533700,505.929800,849.629200,7.506455,0.000000,0.199358,212,247
85001703666,363.185000,507.708200,827.525500,2.328737,0.000000,0.188128,177,247
85001703667,335.282100,504.101100,856.533000,5.344830,-0.000000,0.180519,159,247
85001703668,332.842800,510.440100,851.879900,5.432165,0.000000,0.183155,160,247
85001703670,351.181400,500.733900,828.984200,9.324591,0.000000,0.198971,211,247
85001703699,402.111600,517.261500,892.491600,4.504034,0.000000,0.159879,108,247
85001708970,375.127800,469.975700,834.169000,3.833928,0.000000,0.187180,178,246
85001709519,376.254900,487.320000,824.635100,8.811598,0.000000,0.192245,189,246
85001709586,349.253200,422.508400,848.857000,5.841785,-0.000000,0.193396,192,246
85001709590,345.403300,483.130100,889.388400,7.006193,0.000000,0.172159,135,246
85001710154,383.651500,470.639000,873.708500,2.328737,0.000000,0.053282,4,246
85001710155,391.002700,466.386800,863.515700,8.248805,0.000000,0.196383,199,246
85001710267,418.908800,502.407000,884.239500,7.273901,0.000000,0.204254,228,246
85001716030,425.302600,453.709400,827.673500,7.227089,0.000000,0.201292,220,245
85001716099,340.505500,463.041600,846.724100,10.443699,0.000000,0.196298,194,245
85001716102,353.997200,434.426500,903.990800,8.160925,-0.000000,0.195440,197,245
85001716103,334.639500,430.363400,917.162800,3.173740,0.000000,0.182348,159,245
85001716104,335.948800,467.151300,916.076700,11.032760,0.000000,0.180561,157,245
85001716734,394.008300,467.201900,873.913900,5.645072,0.000000,0.191768,190,245
85001716735,384.640300,488.139900,882.279200,9.131528,0.000000,0.199301,211,245
85001716736,387.465900,427.994500,871.706200,9.074556,0.000000,0.198497,208,245
85001716737,399.120800,420.150200,911.763700,5.015140,-0.000000,0.186309,170,245
85001716826,367.230500,510.635300,896.903900,5.549485,0.000000,0.191015,191,245
85001716855,406.355600,511.777100,847.760900,13.136268,-0.000000,0.188347,186,245
85001722871,404.208600,448.411200,846.441900,9.135992,0.000000,0.195396,194,244
85001722950,352.293700,462.527800,869.027500,11.068291,0.000000,0.193481,190,244
85001722951,372.079400,496.574100,881.197400,6.613630,0.000000,0.192831,190,244
85001723569,412.584000,510.254700,901.537500,7.163240,-0.000000,0.197264,206,244
85001723654,388.958400,517.565600,903.929100,8.642788,0.000000,0.206445,227,244
85001729652,370.554300,466.810200,844.077600,10.472241,0.000000,0.197987,207,243
85001729658,352.987000,449.410000,886.481100,11.094204,0.000000,0.200308,213,243
85001729659,357.222000,484.636500,868.906600,10.044489,0.000000,0.188189,177,243
85001730320,378.132400,457.854200,876.203900,7.545652,0.000000,0.195813,203,243
85001730321,412.642800,432.789400,862.614000,5.629459,-0.000000,0.163217,116,243
85001730326,419.667700,446.765200,861.425300,9.715606,0.000000,0.191498,190,243
85001730433,361.756500,499.154100,829.939800,7.001249,-0.000000,0.192201,196,243
85001730450,386.248500,515.172800,854.462200,23.004567,0.000000,0.178457,150,243
85001736381,381.802400,458.573500,826.644800,9.853340,0.000000,0.196466,203,242
85001736459,363.538600,492.885600,891.953600,7.745751,0.000000,0.197793,200,242
85001736460,360.005900,486.633300,866.016000,9.060896,0.000000,0.195356,198,242
85001737205,418.358000,502.802400,903.479600,3.397160,0.000000,0.188163,176,242
85001743211,342.074000,459.497700,897.692500,2.760606,0.000000,0.181239,157,241
85001743212,340.298100,484.114500,905.236200,6.956109,0.000000,0.188489,180,241
85001743832,404.885200,466.346300,892.739900,3.739428,-0.000000,0.190098,184,241
85001743833,410.743100,484.170300,891.855600,5.099956,0.000000,0.187432,177,241
85001743835,400.285500,422.099800,868.313000,10.017574,0.000000,0.192498,189,241
85001750044,375.845500,446.315500,903.231900,6.867123,0.000000,0.187871,183,240
85001750053,372.069400,488.936200,831.698000,7.727764,-0.000000,0.194512,197,240
85001750061,365.215100,496.025600,904.495300,7.584569,0.000000,0.177520,152,240
85001750062,359.236000,425.115000,873.670300,4.543102,0.000000,0.181228,160,240
85001750063,371.796300,440.041500,864.588000,8.545971,0.000000,0.200374,215,240
85001750706,384.537200,490.948700,859.672200,9.799719,0.000000,0.197647,209,240
85001750803,428.958200,516.029600,918.707600,16.536468,-0.000000,0.153415,97,240
85001750805,427.987200,504.288500,855.281900,10.176365,0.000000,0.190940,184,240
85001757047,351.976000,477.904400,895.656100,5.258221,0.000000,0.201680,225,239
85001757048,356.723400,489.406300,866.896200,4.837693,0.000000,0.175406,147,239
85001763957,383.097600,458.847700,826.488500,7.166221,-0.000000,0.174446,142,238
85001764030,358.173000,480.327100,838.770500,5.996883,0.000000,0.174738,142,238
85001764031,334.392000,472.305400,854.244500,8.754296,0.000000,0.200419,220,238
85001764036,363.666600,489.065200,900.080300,7.890882,0.000000,0.168397,131,238
85001764037,339.309600,462.819300,909.555100,9.002149,0.000000,0.200204,219,238
85001764751,343.737300,515.695700,874.701700,18.080814,0.000000,0.137990,69,238
85001764773,376.972200,498.405200,892.104600,8.463054,0.000000,0.197590,203,238
85001771019,382.113100,487.317400,851.633100,10.475412,0.000000,0.186338,175,237
85001771024,418.463100,461.682200,846.589300,6.916551,0.000000,0.176599,146,237
85001771112,365.724400,474.050500,842.711400,7.241486,0.000000,0.193042,194,237
85001771788,385.401900,483.369300,893.888100,8.452855,0.000000,0.200337,213,237
85001771875,365.673100,517.942800,864.573500,112.304689,0.000000,0.126320,54,237
85001778169,414.821900,452.700000,835.530500,5.668416,0.000000,0.191822,184,236
85001778221,375.504100,458.830400,875.523800,9.740272,0.000000,0.196574,203,236
85001778234,364.203600,463.337900,901.144200,8.505572,-0.000000,0.198026,212,236
85001778932,376.861800,437.210700,876.852100,9.386731,0.000000,0.194859,197,236
85001778933,414.644500,472.027700,862.912700,5.498896,-0.000000,0.185648,172,236
85001779055,416.184900,512.710200,886.646700,9.609428,0.000000,0.196286,198,236
85001784727,336.475600,497.527000,823.388800,7.321697,0.000000,0.166291,124,235
85001784728,391.743200,466.195500,859.173600,8.572291,0.000000,0.191905,191,235
85001785450,367.782300,434.310500,824.520400,5.067116,0.000000,0.147564,84,235
85001785454,365.994400,427.551500,882.704300,9.886373,0.000000,0.156927,96,235
85001786107,386.463000,478.324000,899.770600,8.063556,0.000000,0.182464,163,235
85001786108,408.174100,485.170200,877.775700,8.018829,0.000000,0.193597,191,235
85001786109,383.740600,431.703900,913.077100,7.666103,0.000000,0.188074,174,235
85001786111,423.100900,481.533800,866.480600,6.520397,0.000000,0.197710,202,235
85001786193,373.402800,500.975900,889.169100,5.838530,0.000000,0.193523,200,235
85001786209,381.889800,505.626200,902.364000,4.862668,0.000000,0.191966,194,235
85001786225,429.466400,495.914400,895.833200,6.144429,0.000000,0.163303,117,235
85001792680,413.275900,439.851100,829.653200,5.015037,0.000000,0.175161,143,234
85001792681,405.477400,473.494100,852.647900,4.033175,0.000000,0.183158,166,234
85001792762,369.503100,421.810100,839.783700,3.339478,0.000000,0.191128,186,234
85001792769,338.408500,442.296400,821.589500,11.267676,0.000000,0.194152,197,234
85001792770,366.494500,422.379300,863.154400,3.060159,0.000000,0.178177,151,234
85001792779,354.896400,435.809800,910.143700,7.309642,0.000000,0.192288,192,234
85001793453,382.000300,473.783100,877.276800,2.557215,0.000000,0.184582,168,234
85001793454,378.173800,468.019500,859.263400,11.297117,0.000000,0.192973,188,234
85001793548,340.056700,514.125700,898.386900,13.918359,0.000000,0.188691,179,234
85001793574,404.659700,517.040800,882.911300,10.615385,0.000000,0.195301,206,234
85001799975,354.104000,455.596300,823.004500,5.587239,0.000000,0.181423,160,233
85001799976,356.105400,494.255800,862.324700,5.978119,0.000000,0.199392,210,233
85001799982,359.556500,450.273600,871.850200,3.666160,-0.000000,0.183471,166,233
85001799983,369.740600,430.481800,884.242100,9.282483,0.000000,0.195774,202,233
85001799984,345.265100,461.235500,914.573100,8.935517,0.000000,0.176828,147,233
85001800641,402.270300,453.293700,873.522200,8.391697,0.000000,0.200261,213,233
85001800642,386.771300,462.073200,863.874600,7.232839,-0.000000,0.192701,182,233
85001807189,408.060000,463.193500,822.536500,6.349606,0.000000,0.192608,190,232
85001807196,423.645400,438.452300,844.320400,6.125151,-0.000000,0.175922,144,232
85001807275,359.090800,454.207100,839.754500,43.499214,0.000000,0.116326,42,232
85001807284,367.855700,489.716900,876.493800,3.723155,0.000000,0.179763,152,232
85001808003,379.539900,439.925300,882.501500,2.815317,0.000000,0.184463,173,232
85001808004,385.899000,471.812400,865.220800,7.088485,0.000000,0.178210,151,232
85001808114,363.618200,505.669000,821.551200,6.828795,0.000000,0.193137,200,232
85001814804,411.703000,474.417000,844.275600,4.025280,0.000000,0.175649,144,231
85001814897,342.481400,484.210600,830.817600,6.979188,0.000000,0.191108,192,231
85001814898,363.729100,448.087100,843.469100,7.174711,0.000000,0.183168,165,231
85001814899,366.318600,427.448300,848.017500,6.171832,-0.000000,0.182195,167,231
85001814900,336.785100,461.360800,844.194300,4.027243,0.000000,0.191826,189,231
85001815563,426.572500,426.156600,891.508400,5.984971,0.000000,0.175509,143,231
85001815564,393.024900,481.096900,917.071800,6.401788,0.000000,0.201145,216,231
85001822084,400.955600,422.565000,853.214600,4.370222,0.000000,0.188398,177,230
85001822189,374.262300,461.654400,884.193300,7.839259,0.000000,0.195550,196,230
