halo_id,x_potential,y_potential,z_potential,x_mass,y_mass,z_mass,eig_1,eig_2,eig_3
85006941385,368.8781,475.1705,872.3063,368.862796296,475.17577037,872.315540741,0.283685779414,0.43815011767,0.474165942917
85006941386,360.4947,478.6599,869.5428,360.490011111,478.6495,869.547025926,0.280383563407,0.205549219652,0.196553736941
85006941387,364.0215,433.6273,880.0173,364.010844444,433.616822222,880.025562963,0.312114142857,0.236993695766,0.208213401377
85006941388,369.4104,484.3413,877.6613,369.4106,484.365588889,877.675257407,0.252229244421,0.564079507231,0.585215588347
85006941389,371.9796,472.8765,876.8353,371.968842593,472.872537037,876.836435185,0.212996393806,0.434956632459,0.378489173735
85006941390,344.7609,466.0733,885.2891,344.806737037,466.069442593,885.301898148,0.207078381453,0.733808191274,0.761826667273
85006941391,373.6904,458.0741,879.9622,373.704405556,458.082644444,879.959124074,0.14101160945,0.255941894154,0.232915136396
85006941392,357.2749,465.5,886.2068,357.267790741,465.500675926,886.206405556,0.112974776327,0.176364454254,0.152025149419
85006941393,359.9857,480.081,892.8436,360.006609259,480.084801852,892.831883333,0.250639294298,0.145650864575,0.187486301127
85006941394,362.8759,446.2531,882.0353,362.899261111,446.257109259,882.0601,0.213255627853,0.477499578386,0.505431713762
85006941395,368.5672,455.6268,883.8008,368.571114815,455.642359259,883.79197963,0.304342098872,0.223047527205,0.256605793923
85006941396,352.327,433.8558,892.0195,352.33607963,433.855816667,892.007594444,0.116543655504,0.345425495285,0.366932749211
85006941397,340.0255,462.4522,907.0944,340.05437963,462.440790741,907.098061111,0.227176283015,0.25746119659,0.311744100395
85006941398,355.9314,477.41,908.2993,355.900088889,477.410577778,908.310761111,0.336113820486,0.281795441793,0.245997117721
85006941399,339.3615,489.0721,884.2745,339.344209259,489.081907407,884.283096296,0.230497119914,0.424992796354,0.409976863731
85006941400,342.9861,488.7907,883.8328,342.981159259,488.788803704,883.856007407,0.201402078758,0.269227463823,0.298779777419
85006941401,342.5984,496.9937,869.9986,342.586975926,497.00797037,869.996144444,0.183099947163,0.295248022447,0.32757569039
85006941402,358.1008,495.8164,881.6628,358.113525926,495.809764815,881.64622963,0.373177903038,0.198722789683,0.260587807279
85006941403,367.2954,422.2288,874.8203,367.324655556,422.228085185,874.830790741,0.190324019258,0.345434137208,0.416774063535
85006941404,371.4829,472.1485,867.637,371.494474074,472.154790741,867.640340741,0.122850446593,0.17888627993,0.206447613478
85006941405,365.2,455.3056,867.1135,365.19382037,455.308892593,867.125942593,0.294377300563,0.24790573229,0.225339007147
85006941406,361.8931,429.2187,865.947,361.879255556,429.250344444,865.946457407,0.227414402626,0.386392204539,0.431303212835
85006941407,332.2414,453.7684,884.4755,332.216355556,453.751905556,884.485342593,0.411838870702,0.442564417929,0.267237231368
85006941408,333.7291,465.1513,913.8342,333.721355556,465.13282963,913.848946296,0.157286000738,0.298160599329,0.230805859933
85006941413,351.693,443.6599,915.3323,351.70962037,443.668709259,915.337472222,0.227512855192,0.186666936574,0.143517388234
85006952148,391.9922,469.5385,877.9492,391.98275,469.565718519,877.941651852,0.209469054323,0.652541617194,0.603721388484
85006952149,397.1121,478.7928,888.1659,397.119887037,478.796151852,888.153985185,0.110804276746,0.230893098898,0.199826604356
85006952150,378.5073,450.6802,893.2873,378.518718519,450.689851852,893.285848148,0.175422032484,0.241045787836,0.22356345968
85006952151,377.421,448.1234,893.3082,377.421066667,448.132138889,893.300390741,0.149177018038,0.272592145985,0.245355755977
85006952152,396.0718,471.8191,898.0412,396.075088889,471.802698148,898.028762963,0.137614664037,0.249709978831,0.253509617132
85006952153,377.5343,449.314,905.5918,377.531751852,449.330235185,905.604664815,0.177335067553,0.255349994639,0.340080257808
85006952154,393.5201,474.4442,882.2491,393.510059259,474.446459259,882.250303704,0.406348078777,0.260279556989,0.207729084234
85006952155,384.3498,483.7905,897.5435,384.338346296,483.794053704,897.565592593,0.316306744115,0.178916586838,0.234690869047
85006952156,411.3873,432.4195,877.6647,411.35917037,432.417507407,877.648098148,0.22616609771,0.432966121447,0.391187080843
85006952157,405.3228,453.5809,873.8185,405.303833333,453.584057407,873.830809259,0.24523988695,0.339014810847,0.295672062203
85006952158,381.4602,487.7474,888.4521,381.455990741,487.762731481,888.474609259,0.336124283783,0.588168398794,0.607512017422
85006952159,412.8428,464.8589,904.8608,412.85115,464.880968519,904.864403704,0.202947254896,0.342203821995,0.419359563109
85006952160,415.712,447.9131,892.7775,415.709611111,447.912811111,892.766205556,0.263334812029,0.53195935727,0.615523690701
85006952161,402.4558,492.0025,891.8583,402.430133333,491.960127778,891.819581481,0.228518001369,0.563101062117,0.598292916514
85006952162,376.3476,452.8453,866.1168,376.334059259,452.859603704,866.097459259,0.15695897576,0.310209342022,0.349935922218
85006952163,386.9597,465.9719,868.7803,386.99242037,465.996390741,868.787837037,0.19572595622,0.410977131816,0.377609231964
