#Id,x,y,z,rho0,rho0_max,rho0_min,rs,rs_max,rs_min,r_max,r_vir,c
85003951264,535.781300,479.562100,509.844000,909132.937453,1666227.534650,255750.847776,0.021166,0.024691,0.017663,0.283954,0.259328,12.252194
85007129685,495.206400,499.328900,466.796100,1539910.403173,3935928.050155,228202.622142,0.013437,0.016617,0.010193,0.190440,0.000000,-99.000000
85004182461,466.413700,538.808500,467.042600,436748.001345,787741.578172,86648.559688,0.028711,0.035112,0.022478,0.217333,0.000000,-99.000000
85004314545,546.699600,539.521200,506.558700,266345.379078,437757.129595,95916.891091,0.034231,0.041930,0.026484,0.255159,0.229804,6.713367
85004142035,548.078700,502.379700,473.002800,3722578.749979,9780973.425200,844438.832635,0.010967,0.012974,0.008996,0.351569,0.229534,20.928615
85006025954,512.925800,540.257300,510.346500,1355291.419101,4682119.761139,241476.753730,0.014883,0.018262,0.011518,0.242628,0.202459,13.603358
85003315858,466.268800,505.420300,480.984700,2623073.363912,4247667.636689,971339.762696,0.013948,0.016213,0.011690,0.343115,0.249699,17.901825
85001434978,478.852700,503.533100,501.038100,958620.955151,1317422.488178,597594.840192,0.032015,0.035652,0.028275,0.418356,0.320453,10.009547
85003880045,508.374600,476.319600,506.752800,1919999.967109,3558802.131480,411213.661979,0.016350,0.019294,0.013397,0.286077,0.225236,13.775794
85000926316,529.305700,537.892700,519.233800,592279.951383,694138.155967,492022.628730,0.041571,0.044614,0.038532,0.537662,0.392141,9.433142
85007010555,497.033200,517.696000,497.643800,843745.776885,1285978.397223,399283.816147,0.017898,0.023560,0.012069,0.222602,0.184620,10.315115
85005766903,508.985700,477.597100,540.885600,550643.588299,1014965.718963,108460.669606,0.022294,0.027047,0.017666,0.205846,0.000000,-99.000000
85004697190,487.383600,516.846600,549.506500,1027539.327224,2564627.116163,186140.969629,0.020387,0.025223,0.015587,0.197985,0.000000,-99.000000
85001906833,514.569300,460.751000,470.953800,447520.049458,565264.032337,330061.614965,0.038518,0.042851,0.034141,0.318907,0.312032,8.101008
85003879979,471.935200,501.360500,504.436100,208908.157779,404114.654868,39732.506392,0.045458,0.056718,0.033927,0.256459,0.000000,-99.000000
85004743101,479.759900,456.782700,482.935500,252685.900386,513326.710032,48767.097041,0.034927,0.043171,0.026673,0.271768,0.214535,6.142328
85008350556,462.150100,549.880600,493.083400,293176.346969,710934.870341,31857.589555,0.027253,0.036994,0.017428,0.159089,0.000000,-99.000000
85001157578,454.675300,474.363100,462.844100,1062333.427952,1279379.023344,839384.890406,0.030714,0.033351,0.028098,0.420227,0.367818,11.975593
85001348073,478.811300,510.121600,509.123600,210449.633461,251825.043751,169728.206200,0.058367,0.063722,0.053119,0.499549,0.343891,5.891852
85008353319,482.632400,523.684800,454.206500,1302488.477247,2399755.391212,182869.794191,0.014963,0.020078,0.009935,0.171659,0.000000,-99.000000
85006013346,495.008900,510.869700,527.299300,450751.231548,1326526.773180,39266.906329,0.023857,0.032880,0.014775,0.281384,0.200102,8.387503
85003811922,537.195000,464.267000,515.280200,152694.466585,341121.734686,29695.663222,0.042930,0.052924,0.033199,0.284053,0.242074,5.638809
85005621995,491.562200,491.887100,517.313700,231161.020252,537875.589731,35239.238505,0.031237,0.039194,0.023148,0.339123,0.197025,6.307372
85001595465,485.458600,546.206700,493.882300,563256.133021,764187.863809,362352.403015,0.034744,0.038553,0.030881,0.492419,0.321469,9.252490
85008679816,479.561200,469.344400,498.821400,3132929.307276,5405863.323737,884790.270021,0.009684,0.014064,0.005217,0.191299,0.000000,-99.000000
85006110196,545.159800,477.972700,489.927600,216869.002787,610921.035878,33021.197539,0.031787,0.041459,0.022127,0.216593,0.205971,6.479653
85002028064,471.577000,544.428300,471.257700,339580.798087,448082.911605,231100.351033,0.041090,0.046232,0.036026,0.338030,0.300498,7.313212
85005137187,459.263200,540.284100,523.963900,696459.528094,1502440.382476,116918.655791,0.019825,0.024355,0.015388,0.286425,0.210722,10.629024
85005274240,547.524800,516.837300,516.928000,1824242.907848,2656333.452735,1006694.571942,0.012289,0.014566,0.009949,0.367248,0.174282,14.181626
85000174024,495.918300,515.298100,498.030200,300661.455095,324775.849594,276777.409372,0.074899,0.077609,0.072155,1.541689,0.500668,6.684533
85003681796,483.027600,545.024400,538.615300,3950342.262094,7472703.057759,796578.839475,0.011302,0.013304,0.009246,0.310623,0.240532,21.281369
85004635748,507.275800,526.136500,459.381300,4453026.048111,13580967.796076,414167.092721,0.009226,0.011827,0.006653,0.249747,0.217554,23.580156
85006013509,548.287400,484.079000,514.533000,381710.949050,769033.236669,39829.296682,0.026370,0.035715,0.017116,0.209074,0.202237,7.669347
85004742944,535.962300,481.816700,497.453000,274691.159575,548161.020559,42522.921272,0.033678,0.042199,0.025037,0.288605,0.227445,6.753461
85005137744,476.241300,496.020800,453.175800,395586.864306,1044844.815609,52780.726282,0.025094,0.031506,0.018691,0.275620,0.207569,8.271670
85000355044,532.803000,510.869300,452.244400,813490.623136,906950.113098,719910.450932,0.055402,0.058171,0.052620,0.631758,0.545144,9.839785
85005766729,450.443700,518.635100,479.661700,612540.848131,1553775.178595,107312.749801,0.021386,0.026286,0.016449,0.237256,0.204467,9.560980
85003593611,485.388200,477.154000,480.324400,1341081.605591,2183125.915627,491847.954972,0.016547,0.019327,0.013828,0.486129,0.214249,12.948267
85005928597,454.769300,514.555300,495.255200,1030044.216166,1610989.822369,451997.447074,0.017369,0.021159,0.013617,0.217574,0.213376,12.284781
85001473836,488.697400,454.554500,451.026100,731157.799822,944959.475093,521153.754611,0.027205,0.030007,0.024327,0.669472,0.263622,9.690334
85004356525,509.476600,478.008600,482.436400,2091983.102457,3692757.913991,524533.167844,0.013905,0.016990,0.010789,0.230175,0.229476,16.503150
85003193978,451.359000,537.016500,507.100200,749463.050169,2816097.100354,60440.064882,0.023128,0.031586,0.014468,0.247734,0.000000,-99.000000
85001520027,470.089400,516.248800,545.621600,1319961.637193,1638087.646190,1008114.604512,0.027393,0.030434,0.024341,0.340160,0.000000,-99.000000
85003685356,464.633300,451.077600,486.843800,359119.580459,591927.524085,131857.618467,0.025124,0.029175,0.020971,0.590657,0.202020,8.040776
85003147422,478.288600,503.123000,485.018000,1055624.602035,1613085.960689,493445.969033,0.021538,0.024347,0.018711,0.297610,0.271051,12.584509
85002751894,475.140700,493.820800,455.970000,294364.946356,458436.571014,128465.994518,0.035808,0.041723,0.029831,0.372668,0.264929,7.398536
85003951167,458.770000,519.179700,482.947300,5324384.022164,8587913.511837,2073597.935275,0.010525,0.012212,0.008809,0.221856,0.000000,-99.000000
85006022868,527.456100,484.218300,503.090300,176113.230343,521060.923779,16770.025765,0.037124,0.052458,0.021997,0.231442,0.217148,5.849324
85003080987,534.251000,481.905600,519.325000,348765.218361,526729.021808,173957.268703,0.033279,0.038576,0.028063,0.378753,0.252337,7.582547
85001680921,484.568300,524.901300,518.402000,392529.283541,485380.623817,302248.535302,0.042873,0.047547,0.038329,0.405349,0.319321,7.448103
85005138290,464.504200,504.662700,451.875200,1189404.584711,3337252.835915,146139.435761,0.016119,0.020568,0.011714,0.314517,0.207256,12.857629
85000763719,545.960200,527.126500,511.735100,593086.027731,687669.607185,495718.780734,0.045273,0.048857,0.041771,0.512094,0.423217,9.348070
85007373754,541.548300,471.491000,527.571000,418702.150527,782438.593311,64419.345068,0.023439,0.029569,0.017157,0.241403,0.200579,8.557433
85000678468,472.820400,514.213200,490.325600,927802.062427,1064358.899411,794518.066179,0.041377,0.044171,0.038513,0.510786,0.438653,10.601477
85007769258,487.955800,534.872100,507.360600,7632.574513,18267.357016,912.921403,0.114200,0.154666,0.073654,0.395478,0.150431,1.317263
85007373537,488.368100,526.816800,485.036800,1112601.435387,3579180.067571,119171.942384,0.015023,0.019646,0.010397,0.183758,0.183500,12.214840
85002978062,467.251600,478.189900,496.788100,2651593.690722,3691570.191577,1619605.649737,0.015257,0.017351,0.013198,0.276978,0.261621,17.147598
85001407559,455.246500,535.285800,513.472200,341345.837705,435802.481097,249186.814372,0.050119,0.056626,0.043609,0.324276,0.000000,-99.000000
85006575846,476.958600,507.084800,508.631100,2553514.190992,7402029.765752,323761.198090,0.011302,0.014173,0.008423,0.226540,0.201233,17.804867
85002009459,475.858800,494.089500,451.995400,11935.056855,17492.513379,6535.029671,0.155703,0.177083,0.134046,0.591743,0.261910,1.682109
85006691571,452.764700,450.815000,475.425200,767642.785484,1826309.282516,74047.775512,0.017286,0.022404,0.012155,0.233039,0.189711,10.974749
85005468360,503.290200,475.443600,527.999200,1522137.627159,3261577.779222,180512.843515,0.016467,0.021006,0.011902,0.214104,0.000000,-99.000000
85003992903,543.433200,545.633000,540.849300,40471.317742,102463.402268,9350.126788,0.066135,0.079752,0.052215,0.587751,0.204005,3.084663
85002223218,506.359000,471.178000,452.056100,886805.523823,1206457.768121,575699.482046,0.027824,0.031718,0.023834,0.285409,0.285292,10.253608
85000602403,495.314800,477.658100,526.784700,701192.661812,790157.392678,613377.170087,0.045352,0.047954,0.042721,0.532591,0.451872,9.963683
85004900630,499.889300,459.611500,541.913800,3943496.657186,16508520.125901,457972.265365,0.010553,0.013274,0.007790,0.227259,0.000000,-99.000000
85000077960,509.694000,480.071900,539.481800,659252.856722,689348.022377,629684.562027,0.085101,0.087036,0.083129,1.063356,0.842744,9.902840
85001567430,517.951900,534.027100,478.810600,1549377.038686,2201534.750028,880826.339235,0.023165,0.025867,0.020414,0.405539,0.333531,14.398030
85000506732,523.356300,468.394800,454.700300,911371.076666,1035353.709377,790602.938018,0.044222,0.046859,0.041642,0.531045,0.486222,10.994928
85001416560,467.554300,458.548200,530.615800,984093.206816,1291665.478893,672427.133207,0.023882,0.026419,0.021325,0.602875,0.256357,10.734099
85000651121,520.152500,468.312800,457.048100,529830.482956,592187.676934,466833.691855,0.055237,0.058601,0.051805,0.414995,0.000000,-99.000000
85006110163,546.563300,467.024400,468.747700,421666.073602,789755.421023,49988.371479,0.025623,0.033327,0.017751,0.191888,0.000000,-99.000000
85003951840,459.300900,521.440600,464.844000,303137.257047,713985.825268,80336.643305,0.038333,0.046488,0.030198,0.245292,0.241246,6.293449
85007648226,510.126900,462.981100,474.333600,770964.800549,1463521.963774,92167.410398,0.016694,0.021056,0.012344,0.223939,0.180402,10.806149
85006898753,450.190600,536.141200,456.549200,237203.869235,739533.961357,19455.543659,0.027920,0.038189,0.017793,0.211378,0.187085,6.700822
85005137185,461.487500,532.230700,520.773300,1208363.928004,2442666.412694,130228.742696,0.017083,0.022261,0.011918,0.259245,0.226705,13.271095
85004852831,536.354700,540.475300,520.198300,1945218.763180,3433594.995738,451927.894668,0.014467,0.017390,0.011578,0.225026,0.000000,-99.000000
85001827592,507.335700,469.577100,454.388000,567845.190392,792606.491787,343230.272691,0.033410,0.037575,0.029286,0.542151,0.305724,9.150525
85000785721,466.825100,504.770900,476.641700,1400144.523229,1613691.318628,1185722.788820,0.032042,0.034266,0.029857,0.544612,0.417467,13.028690
85004396146,461.210700,513.152300,524.086700,511256.237460,1101291.452046,135572.761533,0.025408,0.029930,0.020992,0.305216,0.227128,8.939326
85003565247,545.274200,502.973600,508.769400,8677178.399017,14380705.210132,2868261.125789,0.008483,0.009940,0.007014,0.321719,0.241175,28.431569
85008200074,549.250900,483.853600,547.883100,1874372.156032,4198567.118313,163575.019896,0.011661,0.015192,0.008141,0.179801,0.000000,-99.000000
85005689341,487.683200,540.707800,533.233300,1360800.730698,2009537.912931,725921.295935,0.015266,0.018379,0.012204,0.207363,0.000000,-99.000000
85008216628,491.352600,489.554800,518.639500,6299953.717835,8473927.073469,4181303.175914,0.008133,0.010419,0.005875,0.184440,0.000000,-99.000000
85008507098,472.996100,545.361700,460.455400,1175732.510634,2566776.566979,100151.534320,0.012987,0.016963,0.009112,0.282647,0.164923,12.698860
85001939927,456.744300,459.515500,476.792500,201621.560858,275483.448450,129274.568971,0.052955,0.059771,0.046296,0.382277,0.302024,5.703398
85008202375,494.295400,520.144500,452.043700,82860.630385,155070.994612,10804.840177,0.042501,0.065227,0.020166,0.226159,0.179361,4.220138
85007402804,453.091300,521.901200,549.568500,235448.072343,559956.803223,20237.185538,0.027738,0.037938,0.017305,0.206595,0.185196,6.676697
85008216163,536.672200,485.757200,468.753800,601957.601970,3353651.869273,4194.784935,0.015429,0.034833,0.003871,0.295830,0.149322,9.678074
85008199692,460.149800,547.742600,489.990900,14341.886019,48677.548683,1547.558150,0.073771,0.097191,0.049979,0.416198,0.134915,1.828851
85000322126,495.527100,463.299000,532.900700,493638.041354,544040.285307,443293.282635,0.063124,0.066021,0.060260,0.789452,0.555732,8.803821
85000806105,480.576300,506.823200,498.343700,357526.328246,419463.771520,297202.054205,0.059050,0.063506,0.054723,0.434243,0.426091,7.215726
85000243362,539.659100,453.574100,492.185500,608120.674161,666130.562860,549454.738063,0.066119,0.069036,0.063126,0.781528,0.618172,9.349413
85004396959,472.400000,517.928500,453.338900,633497.349344,1451462.891950,138871.483429,0.023127,0.027632,0.018501,0.257264,0.240424,10.395688
85005855349,520.938000,469.149600,451.640800,277582.630884,1443224.556160,42829.023662,0.031331,0.040267,0.022519,0.191482,0.000000,-99.000000
85004536242,470.876100,456.755600,543.424000,231203.314333,398899.799943,66589.172221,0.039093,0.049001,0.029215,0.220220,0.000000,-99.000000
85000201075,498.188600,497.811700,516.388500,111948.784458,121067.603167,103002.249000,0.134189,0.139181,0.129108,0.856143,0.647114,4.822409
85007250306,471.488400,505.657800,453.937500,932177.601034,1738999.333063,113770.106298,0.017952,0.023562,0.012353,0.172885,0.000000,-99.000000
85005621993,479.558600,488.774300,451.002100,795986.274420,1635278.152326,148581.545565,0.021863,0.026962,0.016641,0.195999,0.000000,-99.000000
85004269445,516.954500,454.232600,450.112500,2475125.030394,6243143.964616,418855.286346,0.013912,0.017086,0.010648,0.275175,0.232763,16.731435
85003682341,478.859900,526.238400,460.286300,2613780.326880,4285824.483924,902175.997878,0.013759,0.016099,0.011358,0.285741,0.243052,17.664945
85001011102,493.078600,531.598400,509.464200,891123.442727,1054373.015177,729280.659375,0.032549,0.035033,0.030085,0.475106,0.381128,11.709195
85000483661,502.034700,508.583000,516.883600,1656007.184021,1850341.547441,1457448.997858,0.034001,0.035725,0.032235,0.608735,0.494582,14.546233
85001922219,461.787300,544.730500,478.421100,727839.760084,1067570.745834,378478.203826,0.025259,0.028333,0.022119,0.485240,0.245159,9.705758
85004590209,505.321600,454.664300,493.182600,326524.126079,704873.109340,54064.939811,0.029466,0.036550,0.022555,0.295747,0.222685,7.557330
85005331792,455.600400,539.970400,454.430200,673931.725235,1793251.897849,127038.600340,0.021628,0.026337,0.017034,0.229898,0.216523,10.011283
85007129673,465.090100,507.154800,455.958900,1522747.021289,3691878.460420,211972.230210,0.014709,0.018875,0.010614,0.233174,0.210527,14.313138
85005468224,497.135200,513.904100,505.484000,3433493.221905,7742518.248292,490820.410384,0.010997,0.013590,0.008447,0.244649,0.211405,19.224223
85005330608,485.982500,536.270300,524.120800,8000359.352846,15765173.475646,1325997.300029,0.007587,0.009054,0.006077,0.213872,0.000000,-99.000000
85002670176,522.492000,544.402500,538.786400,4502045.743229,6406058.419650,2638955.915159,0.013184,0.014919,0.011420,0.313093,0.275840,20.922171
85007894876,460.092700,478.119500,452.285900,21372.243136,39875.186868,2554.484293,0.061481,0.089414,0.033249,0.382150,0.139323,2.266124
85007648707,485.809400,477.109300,462.646100,35192.993189,87046.560387,1833.401235,0.057917,0.095193,0.021016,0.346602,0.157832,2.725117
85006896669,455.177400,548.376200,479.078800,1069231.292591,4414200.122917,83773.206795,0.016123,0.022535,0.009680,0.187561,0.186844,11.588669
85003173085,454.258600,480.429500,507.560300,540334.951428,861902.211178,210591.911286,0.029726,0.034911,0.024460,0.254077,0.000000,-99.000000
85008353809,504.901000,525.410000,490.826300,597624.128514,1219008.723033,61649.917157,0.019792,0.026567,0.012979,0.192723,0.180734,9.131523
85004107284,519.857400,539.259500,509.384900,271558.593611,611800.786299,67973.258502,0.033600,0.039561,0.027495,0.325298,0.229326,6.825219
85006284443,459.001100,507.118900,466.101800,520258.151685,1004347.348666,85711.677093,0.022643,0.028011,0.017165,0.271188,0.197397,8.717663
85001630930,506.344300,522.767400,495.657500,1467224.745227,1899683.381602,1025429.614622,0.023389,0.026161,0.020649,0.417840,0.318371,13.612000
85006799090,452.316700,480.804200,492.152700,229133.641517,586621.330514,22400.460812,0.033211,0.046028,0.020531,0.180497,0.000000,-99.000000
85004101532,468.932200,541.601900,498.685500,117052.002081,325437.101098,19893.600303,0.054597,0.070522,0.038519,0.192106,0.000000,-99.000000
85001579250,536.777900,536.059400,508.027900,273606.935512,346561.026351,201518.790895,0.046845,0.051766,0.041970,0.473718,0.326627,6.972539
85003124959,520.538800,487.871600,531.967800,1709582.257406,2994332.809353,436918.368514,0.018108,0.021163,0.015093,0.213761,0.000000,-99.000000
85000912625,461.688300,518.484700,498.152400,2041053.476480,2399749.906229,1682270.655325,0.027208,0.029189,0.025171,0.454426,0.401249,14.747264
85002955875,530.164900,521.475900,495.755300,2222376.433087,3112442.152440,1342783.866275,0.016029,0.018433,0.013635,0.255873,0.000000,-99.000000
85001850783,498.387500,459.614100,498.227200,388762.393674,500767.164754,275340.933123,0.043391,0.048515,0.038187,0.325717,0.312614,7.204571
85008661786,489.343800,532.735400,510.462600,299726.714406,616102.294241,22752.725929,0.023287,0.031550,0.015047,0.246317,0.168774,7.247565
85005690698,487.172100,538.462600,453.971300,395138.118082,717966.520507,73404.924108,0.026561,0.032394,0.020872,0.238348,0.200723,7.556949
85005613540,483.308400,527.409200,482.878600,132353.324754,228401.142869,35258.047217,0.045906,0.060164,0.031908,0.202476,0.000000,-99.000000
85000083751,494.331300,492.376200,475.461400,292019.579703,306672.825589,277108.796437,0.120061,0.123095,0.116969,1.060524,0.833617,6.943280
85000027511,456.765300,455.452900,476.374100,280274.300208,290361.158347,270041.992738,0.163079,0.165922,0.160219,1.222408,1.105368,6.778105
85004351844,453.582500,539.751300,523.664200,473773.043470,866551.878730,73251.659685,0.027455,0.033878,0.020963,0.269875,0.230859,8.408799
85005144208,460.098500,473.583900,514.021500,656678.388093,3207079.614682,102969.977476,0.022153,0.027949,0.016250,0.255479,0.221270,9.988216
85003059514,534.163100,533.058200,456.604900,205699.679703,322318.480422,87297.587247,0.045272,0.052795,0.037757,0.280076,0.271653,6.000466
85000590151,478.406500,475.834700,523.768400,311072.091867,351780.377395,270682.932017,0.063435,0.067008,0.059765,0.625179,0.455432,7.179552
85000427572,450.315200,538.907800,503.725200,478753.803006,527541.465524,429005.546982,0.059363,0.062435,0.056313,0.580509,0.516118,8.694258
85006896858,454.616700,461.611000,529.843100,3029812.712835,5568685.262728,491053.686522,0.009877,0.012919,0.006813,0.300284,0.186825,18.914629
85002788589,483.780400,466.997000,450.979000,3826345.520979,5943988.453678,1736725.025807,0.013577,0.015268,0.011915,0.303913,0.272115,20.041794
85001561769,509.444600,453.644400,534.903500,1217011.382214,1521591.006439,912678.078742,0.026617,0.029717,0.023525,0.397591,0.350080,13.152329
85005624567,535.465000,516.360000,521.022300,162333.211477,278839.719410,42475.180552,0.042898,0.056812,0.028940,0.202395,0.000000,-99.000000
85005137202,500.829800,516.836500,535.480000,4405432.767541,8741095.356966,686856.186274,0.010288,0.012578,0.007953,0.204588,0.000000,-99.000000
85002769015,493.269600,456.508000,536.008800,278303.593717,383303.513455,170421.744070,0.041500,0.048183,0.034639,0.336369,0.270730,6.523582
85007909742,519.558600,465.606400,509.751300,880208.630064,2036817.624189,83735.110409,0.016889,0.022410,0.011239,0.208694,0.176110,10.427738
85007373538,496.695300,502.088000,486.562400,914170.346469,3374529.470230,87248.805904,0.016354,0.021532,0.011236,0.185278,0.000000,-99.000000
85000899668,510.745500,494.038900,516.349700,737256.397207,861438.634447,609892.972699,0.041679,0.044830,0.038506,0.463424,0.398898,9.570665
85002267570,548.001900,518.549000,466.433900,283717.187032,360587.424188,208064.114522,0.046594,0.052258,0.040909,0.262780,0.000000,-99.000000
85001655754,539.528700,542.582900,454.291700,864479.143814,1220579.955612,516677.316303,0.026720,0.030491,0.022951,0.580883,0.300617,11.250788
85007504459,530.859900,511.708300,454.425300,3485.025349,11140.520538,961.376443,0.171949,0.206576,0.136352,0.347352,0.122546,0.712692
85000170412,463.406200,474.609600,529.891900,1046615.763395,1112675.009293,979393.357762,0.057698,0.059455,0.055951,0.845829,0.687782,11.920400
85004028841,474.513400,454.590200,525.594200,493596.363789,816660.365043,171053.058298,0.026542,0.032225,0.020882,0.267478,0.232527,8.760882
85000636672,461.625100,458.220800,515.779200,124000.875663,143881.048974,103675.519826,0.102967,0.110541,0.095301,0.525827,0.450172,4.372011
85007262057,466.264500,461.828200,525.049500,299208.687369,729028.883252,29861.246590,0.029296,0.040308,0.017981,0.174817,0.000000,-99.000000
85007373736,458.069900,457.175800,531.740700,1545132.039500,3650141.479601,160525.313709,0.012809,0.016478,0.009119,0.285938,0.180003,14.053368
85008052693,497.134900,507.357400,492.055900,882219.245718,1553732.484021,196579.583193,0.016221,0.023299,0.009184,0.192118,0.000000,-99.000000
85002234773,505.561700,503.266900,507.758800,399192.037060,561379.958440,239450.194940,0.037300,0.041982,0.032606,0.357614,0.292063,7.830014
85002843523,505.353300,504.163800,511.888100,1456411.662404,2643748.979848,416677.721135,0.019503,0.022522,0.016407,0.334486,0.270796,13.885098
85004396221,509.616700,474.441100,528.636500,1258573.417023,2113904.239156,417765.007246,0.017402,0.020414,0.014436,0.272937,0.230036,13.218638
85002444256,454.639400,493.705000,486.964500,497587.574769,704821.852935,287192.315185,0.033353,0.039137,0.027413,0.261046,0.000000,-99.000000
85000357572,451.303500,518.681800,541.664500,524987.431648,583907.951476,466309.104426,0.060280,0.063229,0.057363,0.612253,0.546688,9.069198
85002574166,480.140100,533.045800,467.284500,433013.711488,618035.280259,249308.325252,0.033772,0.038374,0.029138,0.348078,0.267516,7.921243
85003623715,470.164200,467.980700,513.771400,2168342.386166,3565616.097187,784886.597533,0.015230,0.018864,0.011656,0.224731,0.000000,-99.000000
85007504099,464.800900,534.785100,458.033600,97729.351540,208283.686159,7467.079590,0.045010,0.064520,0.025338,0.197604,0.185677,4.125211
85007373596,483.276500,541.093100,510.113800,459757.276448,861850.085323,52886.522017,0.021032,0.027004,0.015160,0.236049,0.189121,8.992264
85003420638,477.427700,515.224200,480.505400,392621.259451,641075.534151,143836.013325,0.030432,0.036135,0.024767,0.378250,0.243623,8.005424
85001701125,518.091600,472.078000,497.422600,1296176.469118,1658892.964182,942398.191334,0.025103,0.027656,0.022533,0.386680,0.322138,12.832466
85005272109,501.439000,502.665400,515.311200,319192.234744,651526.384412,41742.723073,0.030642,0.040447,0.020869,0.253325,0.230968,7.537713
85008199676,458.577900,539.201800,482.288800,451852.879233,1038604.337963,29769.184193,0.022787,0.034055,0.011575,0.153764,0.000000,-99.000000
85005697897,510.807400,484.788900,463.901800,473208.200518,1652963.791685,71938.631141,0.023722,0.030183,0.017420,0.246605,0.204259,8.610485
85001105353,504.852700,513.193200,543.386800,197475.152513,250293.643903,146166.563721,0.062549,0.069480,0.055772,0.399968,0.376773,6.023633
85006475464,528.824900,466.594500,510.306900,606603.808022,1080621.410953,127419.808165,0.021185,0.030365,0.012136,0.285546,0.202093,9.539614
85007636240,500.433100,526.957900,468.250400,805213.749905,1764425.296175,105871.897310,0.017765,0.022560,0.012829,0.255808,0.186871,10.519032
85005697851,526.836700,474.609300,477.747700,27314277.101793,427989766.204483,2088074.316629,0.004800,0.006502,0.003094,0.185726,0.000000,-99.000000
85006477268,539.841400,499.466500,453.225300,6679215.447845,9106598.033742,4225322.800623,0.007102,0.008502,0.005668,0.403926,0.179928,25.333104
85003532319,455.215800,477.355700,527.765100,194639.483574,288695.394043,99145.343040,0.043023,0.050123,0.035869,0.256305,0.000000,-99.000000
85007392004,525.315200,513.569500,526.765300,722362.592973,1440928.637244,53145.561240,0.018309,0.025088,0.011713,0.227567,0.201092,10.983513
85007387269,509.581300,456.604200,498.997100,734629.857575,2553195.750283,39860.615415,0.018885,0.028783,0.008783,0.178750,0.000000,-99.000000
85003342019,489.780200,525.684500,461.425400,1417112.970198,2698280.284297,315345.199890,0.018392,0.021575,0.015253,0.301799,0.256009,13.919942
85005406411,451.757400,455.955400,490.183900,323575.630998,1041142.155674,59475.746340,0.031614,0.038539,0.024502,0.228368,0.000000,-99.000000
85006293126,508.131300,452.276900,500.367300,512062.054661,1098323.555387,44039.899463,0.020884,0.027631,0.014120,0.288548,0.197418,9.453041
85002788601,500.023100,461.149000,492.761600,388645.543384,542117.000028,236699.619292,0.035219,0.040262,0.030133,0.293489,0.269905,7.663512
85008199674,467.975600,507.800000,474.815800,665014.512205,1691966.088170,30003.091977,0.016721,0.024284,0.009151,0.243612,0.178428,10.671137
85000727602,454.983700,502.321000,540.489300,743341.670889,859767.267038,623818.102652,0.038808,0.041384,0.036248,0.720831,0.411098,10.593036
85004142041,546.933000,514.502200,496.721600,353074.264541,1406565.576367,57071.061633,0.028644,0.035777,0.021308,0.278656,0.232816,8.127813
85007531813,483.409000,506.332200,548.619900,23665.862230,99992.333803,2261.837953,0.068497,0.095723,0.040700,0.260709,0.162784,2.376492
85006013516,532.045900,457.799700,509.081000,3618507.108644,9379073.313787,370163.005914,0.010692,0.013933,0.007534,0.232594,0.214296,20.042557
85006190540,485.659000,499.913600,509.700700,169110.458708,641429.629682,9366.480506,0.035969,0.056531,0.015750,0.259958,0.203471,5.656828
85006296624,524.676300,529.114300,518.606000,306706.881043,1127218.492413,26039.034184,0.028408,0.039413,0.017441,0.274959,0.211107,7.431129
85007633907,453.365500,501.165700,525.389400,395631.820416,773521.695071,18585.565011,0.023430,0.036308,0.010294,0.190807,0.189467,8.086648
85002543623,478.692600,531.411300,500.277300,439284.079040,651897.906916,221750.409579,0.029458,0.033581,0.025310,0.458759,0.256416,8.704434
85004105989,454.339400,481.260300,507.159600,333690.523864,569307.026097,96406.557167,0.031220,0.038300,0.023996,0.251508,0.240732,7.710759
85002158288,538.338900,519.312300,528.330000,447523.810794,709728.534697,180578.432908,0.034001,0.041239,0.026824,0.400218,0.292020,8.588526
85007633932,498.393600,542.669900,531.787900,36725.949619,82404.694676,3565.102260,0.056808,0.077034,0.037093,0.351758,0.164110,2.888864
85006486023,516.754600,475.153800,503.671300,4160509.345489,14308096.426781,464020.680803,0.009326,0.011872,0.006727,0.189114,0.000000,-99.000000
85006192126,477.719200,522.356000,458.920200,824913.412334,2523729.705544,103464.989838,0.018371,0.023455,0.013176,0.297030,0.200826,10.931747
85006896734,463.849500,500.573800,538.775700,1017111.996561,4360220.746876,89130.489585,0.016489,0.022427,0.010634,0.178225,0.000000,-99.000000
85005398723,452.091300,531.735300,496.428600,1251844.334330,4216612.778005,207926.052237,0.015197,0.018555,0.011828,0.286461,0.212044,13.953401
85007909637,461.848900,470.165200,532.140400,136676.696941,298478.907187,9319.979405,0.034771,0.051390,0.018399,0.208448,0.179254,5.155211
85006786980,519.814700,458.720800,524.285000,506573.908113,985511.658054,43105.040269,0.022055,0.030544,0.013637,0.255931,0.195938,8.883928
85001130805,452.340100,470.536600,475.856000,51279.154325,62802.384787,39773.342507,0.123835,0.138767,0.108607,0.390385,0.377837,3.051125
85007909772,545.648300,485.750900,508.362400,2794473.358650,5657210.101839,305477.207349,0.010790,0.013453,0.008117,0.235531,0.181054,16.780346
85003620319,500.231000,509.940200,513.341100,377027.095366,691434.252943,65813.683584,0.031965,0.039487,0.024498,0.229612,0.000000,-99.000000
85003063982,483.856800,535.319200,548.631300,158507.254998,258216.442271,58730.451493,0.051289,0.061869,0.040815,0.316853,0.262325,5.114668
