#file,n_vir,m_vir,r_vir,r_s,delta_c
Halo_NR_05543.csv,937,3.19943286e+03,6.60059512e-01,2.07938686e-01,4.29557461e+04
Halo_NR_05544.csv,937,3.19943286e+03,6.59490466e-01,1.15930349e-01,1.61514766e+05
Halo_NR_05550.csv,937,3.19943286e+03,6.59527838e-01,2.34469831e-01,3.39716875e+04
Halo_NR_05551.csv,937,3.19943286e+03,6.60266101e-01,1.51995271e-01,8.86026328e+04
Halo_NR_05552.csv,936,3.19601831e+03,6.60550952e-01,1.39517397e-01,1.03959539e+05
Halo_NR_05553.csv,936,3.19601831e+03,6.59142077e-01,4.04250503e-01,1.14878564e+04
Halo_NR_05559.csv,935,3.19260376e+03,6.59651637e-01,2.68970877e-01,2.52821699e+04
Halo_NR_05561.csv,935,3.19260376e+03,6.54513359e-01,1.14493385e-01,1.65109844e+05
Halo_NR_05562.csv,935,3.19260376e+03,6.60261571e-01,2.46319830e-01,3.06719473e+04
Halo_NR_05564.csv,935,3.19260376e+03,6.60410583e-01,1.49782687e-01,8.80531250e+04
Halo_NR_05567.csv,935,3.19260376e+03,6.60339952e-01,1.35319889e-01,1.10706180e+05
Halo_NR_05569.csv,934,3.18918921e+03,6.59658313e-01,1.39208108e-01,1.03990828e+05
Halo_NR_05575.csv,934,3.18918921e+03,6.58935905e-01,2.13255912e-01,4.29037188e+04
Halo_NR_05582.csv,933,3.18577466e+03,6.55807912e-01,2.14636236e-01,4.05639766e+04
Halo_NR_05583.csv,933,3.18577466e+03,6.59577906e-01,1.07527815e-01,1.89342172e+05
Halo_NR_05584.csv,933,3.18577466e+03,6.54117823e-01,1.40703022e-01,1.07340023e+05
Halo_NR_05593.csv,931,3.17894556e+03,6.59174800e-01,1.92191020e-01,5.10079180e+04
Halo_NR_05595.csv,931,3.17894556e+03,6.58209205e-01,1.18563078e-01,1.49814594e+05
Halo_NR_05596.csv,930,3.17553101e+03,6.57454252e-01,1.16896540e-01,1.55048797e+05
Halo_NR_05597.csv,930,3.17553101e+03,6.57958210e-01,1.46924838e-01,9.13096250e+04
Halo_NR_05598.csv,930,3.17553101e+03,6.59127712e-01,4.68168169e-01,8.60451172e+03
Halo_NR_05604.csv,930,3.17553101e+03,6.59094095e-01,1.13051489e-01,1.66594188e+05
Halo_NR_05610.csv,928,3.16870190e+03,6.57962799e-01,3.89917582e-01,1.20430078e+04
Halo_NR_05612.csv,928,3.16870190e+03,6.58386588e-01,1.33230820e-01,1.12799727e+05
Halo_NR_05614.csv,928,3.16870190e+03,6.57603323e-01,1.02048568e-01,2.12730844e+05
Halo_NR_05615.csv,928,3.16870190e+03,6.54655397e-01,1.18045434e-01,1.53692406e+05
Halo_NR_05622.csv,927,3.16528735e+03,6.56564832e-01,1.02604091e-01,2.12354188e+05
Halo_NR_05623.csv,927,3.16528735e+03,6.54146135e-01,9.64841470e-02,2.50248703e+05
Halo_NR_05631.csv,926,3.16187280e+03,6.57267392e-01,1.14507630e-01,1.62358391e+05
Halo_NR_05632.csv,926,3.16187280e+03,6.58279717e-01,1.20820396e-01,1.50025516e+05
Halo_NR_05637.csv,925,3.15845825e+03,6.55995429e-01,1.99226364e-01,4.72888516e+04
Halo_NR_05638.csv,925,3.15845825e+03,6.57509983e-01,1.31645754e-01,1.20174016e+05
Halo_NR_05639.csv,925,3.15845825e+03,6.57864988e-01,1.58511981e-01,7.75447812e+04
Halo_NR_05644.csv,925,3.15845825e+03,6.57199085e-01,8.56228322e-02,3.22621500e+05
Halo_NR_05645.csv,925,3.15845825e+03,6.57683849e-01,1.04451135e-01,2.02309719e+05
Halo_NR_05647.csv,924,3.15504370e+03,6.56583071e-01,4.05112475e-01,1.11299961e+04
Halo_NR_05648.csv,924,3.15504370e+03,6.57787502e-01,1.00324094e-01,2.17906797e+05
Halo_NR_05650.csv,924,3.15504370e+03,6.57664418e-01,1.44942969e-01,9.43237891e+04
Halo_NR_05651.csv,924,3.15504370e+03,6.57463253e-01,1.55961603e-01,8.19418047e+04
Halo_NR_05654.csv,923,3.15162915e+03,6.57131493e-01,1.36535063e-01,1.08477117e+05
Halo_NR_05655.csv,923,3.15162915e+03,6.57568276e-01,2.03593254e-01,4.53611641e+04
Halo_NR_05664.csv,922,3.14821460e+03,6.55798972e-01,2.28970215e-01,3.48841367e+04
Halo_NR_05666.csv,922,3.14821460e+03,6.57322466e-01,4.08943236e-01,1.10725107e+04
Halo_NR_05667.csv,922,3.14821460e+03,6.55026078e-01,2.04178318e-01,4.42263047e+04
Halo_NR_05669.csv,921,3.14480005e+03,6.55572295e-01,2.91326880e-01,2.12159336e+04
Halo_NR_05672.csv,921,3.14480005e+03,6.54029131e-01,1.48111686e-01,9.19557188e+04
Halo_NR_05674.csv,920,3.14138550e+03,6.56779945e-01,1.70421228e-01,6.69335312e+04
Halo_NR_05675.csv,920,3.14138550e+03,6.56676769e-01,1.75255939e-01,6.24662070e+04
Halo_NR_05677.csv,920,3.14138550e+03,6.52738154e-01,7.20013529e-02,4.90078281e+05
Halo_NR_05681.csv,920,3.14138550e+03,6.56026006e-01,9.92512554e-02,2.28456109e+05
Halo_NR_05683.csv,920,3.14138550e+03,6.56677961e-01,4.76567984e-01,8.43971191e+03
Halo_NR_05687.csv,918,3.13455640e+03,6.56042516e-01,2.06883773e-01,4.38507578e+04
Halo_NR_05688.csv,918,3.13455640e+03,6.56277001e-01,1.22356892e-01,1.37467922e+05
Halo_NR_05689.csv,918,3.13455640e+03,6.56088710e-01,1.69273183e-01,6.65440625e+04
Halo_NR_05690.csv,918,3.13455640e+03,6.55878246e-01,1.17617011e-01,1.51826469e+05
Halo_NR_05691.csv,918,3.13455640e+03,6.55743182e-01,1.04490861e-01,2.00166031e+05
Halo_NR_05693.csv,918,3.13455640e+03,6.56342030e-01,1.27595574e-01,1.26648508e+05
Halo_NR_05696.csv,917,3.13114185e+03,6.55534565e-01,1.10979751e-01,1.72363234e+05
Halo_NR_05697.csv,917,3.13114185e+03,6.56061232e-01,3.28394383e-01,1.68483965e+04
Halo_NR_05701.csv,917,3.13114185e+03,6.55234277e-01,1.12717442e-01,1.69933219e+05
Halo_NR_05703.csv,916,3.12772729e+03,6.54501498e-01,1.65017560e-01,7.15161953e+04
Halo_NR_05704.csv,916,3.12772729e+03,6.55035377e-01,1.01609834e-01,2.15655219e+05
Halo_NR_05706.csv,916,3.12772729e+03,6.55835629e-01,1.23448417e-01,1.37716578e+05
Halo_NR_05707.csv,916,3.12772729e+03,6.55903876e-01,1.78103626e-01,5.98216094e+04
Halo_NR_05708.csv,916,3.12772729e+03,6.55335546e-01,9.37181488e-02,2.58819438e+05
Halo_NR_05709.csv,916,3.12772729e+03,6.55756652e-01,1.37382388e-01,1.10945375e+05
Halo_NR_05710.csv,915,3.12431274e+03,6.54137254e-01,2.09782660e-01,4.19439453e+04
Halo_NR_05715.csv,915,3.12431274e+03,6.55116141e-01,2.62419254e-01,2.59473320e+04
Halo_NR_05717.csv,914,3.12089819e+03,6.54340327e-01,1.12584189e-01,1.67800812e+05
Halo_NR_05718.csv,914,3.12089819e+03,6.54700398e-01,2.19754264e-01,3.91749570e+04
Halo_NR_05719.csv,914,3.12089819e+03,6.55304193e-01,9.03869867e-02,2.78472875e+05
Halo_NR_05720.csv,913,3.11748364e+03,6.55098021e-01,3.03414702e-01,1.93528516e+04
Halo_NR_05721.csv,913,3.11748364e+03,6.54418766e-01,2.02374309e-01,4.48546953e+04
Halo_NR_05724.csv,913,3.11748364e+03,6.53605044e-01,2.44379714e-01,3.08675410e+04
Halo_NR_05725.csv,913,3.11748364e+03,6.54088974e-01,1.23825490e-01,1.34320234e+05
Halo_NR_05727.csv,913,3.11748364e+03,6.54618442e-01,1.22615241e-01,1.37375016e+05
Halo_NR_05728.csv,912,3.11406909e+03,6.53492153e-01,3.61266166e-01,1.39874863e+04
Halo_NR_05729.csv,912,3.11406909e+03,6.51618898e-01,1.73409864e-01,6.25854102e+04
Halo_NR_05730.csv,912,3.11406909e+03,6.53850496e-01,1.53541401e-01,8.30540938e+04
Halo_NR_05732.csv,912,3.11406909e+03,6.54667556e-01,1.02115773e-01,2.10114109e+05
Halo_NR_05733.csv,912,3.11406909e+03,6.52394772e-01,1.46355510e-01,9.54695469e+04
Halo_NR_05737.csv,910,3.10723999e+03,6.52989268e-01,2.40223482e-01,3.13645176e+04
Halo_NR_05739.csv,910,3.10723999e+03,6.54374063e-01,2.19052821e-01,3.82269219e+04
Halo_NR_05740.csv,910,3.10723999e+03,6.53674781e-01,1.43794924e-01,9.57135156e+04
Halo_NR_05743.csv,910,3.10723999e+03,6.53724253e-01,2.67018020e-01,2.47103926e+04
Halo_NR_05744.csv,909,3.10382544e+03,6.54016435e-01,1.91618353e-01,5.09604219e+04
Halo_NR_05745.csv,909,3.10382544e+03,6.54170930e-01,1.19825892e-01,1.46066438e+05
Halo_NR_05747.csv,909,3.10382544e+03,6.53268218e-01,2.01701596e-01,4.57119414e+04
Halo_NR_05748.csv,909,3.10382544e+03,6.53896987e-01,2.19509229e-01,3.77400859e+04
Halo_NR_05750.csv,908,3.10041089e+03,6.52522862e-01,1.27571777e-01,1.25289531e+05
Halo_NR_05751.csv,908,3.10041089e+03,6.53983355e-01,1.59645587e-01,7.50688984e+04
Halo_NR_05754.csv,908,3.10041089e+03,6.53977156e-01,1.82015479e-01,5.82523672e+04
Halo_NR_05756.csv,908,3.10041089e+03,6.52815342e-01,1.22820057e-01,1.37042141e+05
Halo_NR_05757.csv,908,3.10041089e+03,6.53851509e-01,1.04394995e-01,1.98522688e+05
Halo_NR_05760.csv,908,3.10041089e+03,6.53837144e-01,2.65442818e-01,2.56713613e+04
Halo_NR_05761.csv,907,3.09699634e+03,6.53452992e-01,1.25526398e-01,1.32418422e+05
Halo_NR_05762.csv,907,3.09699634e+03,6.53165877e-01,1.01077385e-01,2.14750953e+05
Halo_NR_05765.csv,907,3.09699634e+03,6.52784824e-01,1.35762542e-01,1.09336172e+05
Halo_NR_05769.csv,907,3.09699634e+03,6.52882755e-01,2.20064312e-01,3.80264570e+04
Halo_NR_05771.csv,907,3.09699634e+03,6.52852952e-01,2.09389642e-01,4.19104844e+04
Halo_NR_05773.csv,906,3.09358179e+03,6.53038859e-01,1.59974650e-01,7.59065781e+04
Halo_NR_05776.csv,906,3.09358179e+03,6.52102947e-01,1.08800530e-01,1.80540469e+05
Halo_NR_05777.csv,906,3.09358179e+03,6.53447747e-01,2.88769960e-01,2.11668066e+04
Halo_NR_05779.csv,906,3.09358179e+03,6.52674139e-01,2.01771677e-01,4.50629453e+04
Halo_NR_05782.csv,905,3.09016724e+03,6.52891397e-01,2.13078901e-01,4.02773984e+04
Halo_NR_05783.csv,905,3.09016724e+03,6.52568638e-01,1.96328938e-01,4.82465586e+04
Halo_NR_05784.csv,905,3.09016724e+03,6.52837694e-01,1.25366405e-01,1.28853516e+05
Halo_NR_05786.csv,904,3.08675269e+03,6.51343942e-01,2.23432884e-01,3.62758242e+04
Halo_NR_05787.csv,904,3.08675269e+03,6.52921677e-01,1.11590900e-01,1.69133844e+05
Halo_NR_05790.csv,904,3.08675269e+03,6.50885344e-01,1.38939306e-01,1.02909984e+05
Halo_NR_05794.csv,904,3.08675269e+03,6.52803481e-01,1.15330718e-01,1.57648469e+05
Halo_NR_05796.csv,903,3.08333813e+03,6.51386917e-01,1.78100437e-01,5.89200273e+04
Halo_NR_05801.csv,902,3.07992358e+03,6.51177108e-01,1.59230515e-01,7.52451484e+04
Halo_NR_05803.csv,902,3.07992358e+03,6.52022302e-01,2.43952930e-01,3.03318477e+04
Halo_NR_05805.csv,902,3.07992358e+03,6.51551068e-01,1.36315405e-01,1.06323406e+05
Halo_NR_05806.csv,902,3.07992358e+03,6.52428210e-01,1.93045720e-01,4.93396758e+04
Halo_NR_05810.csv,902,3.07992358e+03,6.50838375e-01,1.06990673e-01,1.87641016e+05
Halo_NR_05812.csv,902,3.07992358e+03,6.51591003e-01,2.11579695e-01,4.10443086e+04
Halo_NR_05813.csv,902,3.07992358e+03,6.51969731e-01,1.16047151e-01,1.55813438e+05
Halo_NR_05814.csv,902,3.07992358e+03,6.50884151e-01,2.13669270e-01,4.10574336e+04
Halo_NR_05815.csv,901,3.07650903e+03,6.50511801e-01,2.00502083e-01,4.56650703e+04
Halo_NR_05816.csv,901,3.07650903e+03,6.52186513e-01,1.35522187e-01,1.07358617e+05
Halo_NR_05818.csv,901,3.07650903e+03,6.50020361e-01,1.18824020e-01,1.47422688e+05
Halo_NR_05819.csv,901,3.07650903e+03,6.48898542e-01,1.57088667e-01,8.12442656e+04
Halo_NR_05825.csv,900,3.07309448e+03,6.51870191e-01,1.66783318e-01,6.78083047e+04
Halo_NR_05826.csv,900,3.07309448e+03,6.51982069e-01,1.80452839e-01,5.79522266e+04
Halo_NR_05827.csv,900,3.07309448e+03,6.51998162e-01,1.80688560e-01,5.90517500e+04
Halo_NR_05828.csv,900,3.07309448e+03,6.51609182e-01,1.12764888e-01,1.64767172e+05
Halo_NR_05830.csv,900,3.07309448e+03,6.52054727e-01,3.14945668e-01,1.81913398e+04
Halo_NR_05831.csv,900,3.07309448e+03,6.51459396e-01,1.24984249e-01,1.31200391e+05
Halo_NR_05832.csv,900,3.07309448e+03,6.51981413e-01,1.82304442e-01,5.47306875e+04
Halo_NR_05833.csv,899,3.06967993e+03,6.50786757e-01,1.73985392e-01,6.21279805e+04
Halo_NR_05838.csv,899,3.06967993e+03,6.51148856e-01,1.15347989e-01,1.58354312e+05
Halo_NR_05840.csv,899,3.06967993e+03,6.42441452e-01,1.80627733e-01,6.06198594e+04
Halo_NR_05841.csv,899,3.06967993e+03,6.51155472e-01,2.24142939e-01,3.55211133e+04
Halo_NR_05842.csv,898,3.06626538e+03,6.51173294e-01,1.37564480e-01,1.03661500e+05
Halo_NR_05844.csv,898,3.06626538e+03,6.50873899e-01,1.46548763e-01,9.15809844e+04
Halo_NR_05845.csv,898,3.06626538e+03,6.46367192e-01,2.29401767e-01,3.46432461e+04
Halo_NR_05848.csv,898,3.06626538e+03,6.50438488e-01,2.15518922e-01,3.86930547e+04
Halo_NR_05849.csv,897,3.06285083e+03,6.49365664e-01,1.59824699e-01,7.41700234e+04
Halo_NR_05852.csv,897,3.06285083e+03,6.49637997e-01,1.12318881e-01,1.66034641e+05
Halo_NR_05855.csv,897,3.06285083e+03,6.50689483e-01,2.08185375e-01,4.23427227e+04
Halo_NR_05859.csv,897,3.06285083e+03,6.48079693e-01,7.87595734e-02,4.02286250e+05
Halo_NR_05862.csv,896,3.05943628e+03,6.51085913e-01,1.03685774e-01,2.03225797e+05
Halo_NR_05863.csv,896,3.05943628e+03,6.50277555e-01,2.55284578e-01,2.77144590e+04
Halo_NR_05865.csv,896,3.05943628e+03,6.50798023e-01,1.92836538e-01,4.89661406e+04
Halo_NR_05866.csv,896,3.05943628e+03,6.49824560e-01,3.44998449e-01,1.50023623e+04
Halo_NR_05868.csv,896,3.05943628e+03,6.49489284e-01,8.67148936e-02,3.10785125e+05
Halo_NR_05871.csv,895,3.05602173e+03,6.50537252e-01,1.66877076e-01,6.73316016e+04
Halo_NR_05875.csv,895,3.05602173e+03,6.50674701e-01,9.22157615e-02,2.65394938e+05
Halo_NR_05878.csv,895,3.05602173e+03,6.49084568e-01,5.10599673e-01,7.17929883e+03
Halo_NR_05879.csv,894,3.05260718e+03,6.49284244e-01,3.53617221e-01,1.41985322e+04
Halo_NR_05880.csv,894,3.05260718e+03,6.50441051e-01,2.51778454e-01,2.82205645e+04
Halo_NR_05882.csv,894,3.05260718e+03,6.50555551e-01,1.29339918e-01,1.19409656e+05
Halo_NR_05883.csv,894,3.05260718e+03,6.49344087e-01,1.47372380e-01,8.90898906e+04
Halo_NR_05884.csv,894,3.05260718e+03,6.50346637e-01,1.45494282e-01,9.41064609e+04
Halo_NR_05885.csv,893,3.04919263e+03,6.50306702e-01,2.04432800e-01,4.32458008e+04
Halo_NR_05886.csv,893,3.04919263e+03,6.50212884e-01,1.92229673e-01,4.98739414e+04
Halo_NR_05887.csv,893,3.04919263e+03,6.49984002e-01,1.16867200e-01,1.50220375e+05
Halo_NR_05890.csv,893,3.04919263e+03,6.49822533e-01,1.65038377e-01,6.88637969e+04
Halo_NR_05892.csv,893,3.04919263e+03,6.48445368e-01,1.26382679e-01,1.27284070e+05
Halo_NR_05894.csv,892,3.04577808e+03,6.48556113e-01,1.51236087e-01,8.32390781e+04
Halo_NR_05895.csv,892,3.04577808e+03,6.50115192e-01,2.05441430e-01,4.26826328e+04
Halo_NR_05900.csv,892,3.04577808e+03,6.49249315e-01,1.23332605e-01,1.32365359e+05
Halo_NR_05902.csv,892,3.04577808e+03,6.48792684e-01,2.08130494e-01,4.18008398e+04
Halo_NR_05903.csv,892,3.04577808e+03,6.47398829e-01,2.09882319e-01,4.14772227e+04
Halo_NR_05906.csv,891,3.04236353e+03,6.49729550e-01,1.93915412e-01,4.92666680e+04
Halo_NR_05909.csv,891,3.04236353e+03,6.49492621e-01,1.31724402e-01,1.14197008e+05
Halo_NR_05910.csv,891,3.04236353e+03,6.49704814e-01,1.29904404e-01,1.20483922e+05
Halo_NR_05916.csv,890,3.03894897e+03,6.48658991e-01,1.48423895e-01,8.65927109e+04
Halo_NR_05921.csv,890,3.03894897e+03,6.49211168e-01,1.11265987e-01,1.70160422e+05
Halo_NR_05922.csv,890,3.03894897e+03,6.49418414e-01,1.34062394e-01,1.12065008e+05
Halo_NR_05923.csv,890,3.03894897e+03,6.49548233e-01,1.80939168e-01,5.65370430e+04
Halo_NR_05927.csv,889,3.03553442e+03,6.49156928e-01,1.47094354e-01,8.81210703e+04
Halo_NR_05928.csv,889,3.03553442e+03,6.47058785e-01,1.43354326e-01,9.66847422e+04
Halo_NR_05930.csv,889,3.03553442e+03,6.46516204e-01,1.70351237e-01,6.51844531e+04
Halo_NR_05932.csv,889,3.03553442e+03,6.47788167e-01,1.20241009e-01,1.38801953e+05
Halo_NR_05935.csv,888,3.03211987e+03,6.47458196e-01,1.15138516e-01,1.56289000e+05
Halo_NR_05936.csv,888,3.03211987e+03,6.49138808e-01,1.52461797e-01,8.35130156e+04
Halo_NR_05940.csv,888,3.03211987e+03,6.49097562e-01,3.28187764e-01,1.63532031e+04
Halo_NR_05943.csv,888,3.03211987e+03,6.45118117e-01,1.52118236e-01,8.30243125e+04
Halo_NR_05946.csv,887,3.02870532e+03,6.48609340e-01,1.76572517e-01,5.87929531e+04
Halo_NR_05947.csv,887,3.02870532e+03,6.48228526e-01,1.55120417e-01,7.78087344e+04
Halo_NR_05948.csv,887,3.02870532e+03,6.48641944e-01,1.39606416e-01,9.91285156e+04
Halo_NR_05949.csv,887,3.02870532e+03,6.48525000e-01,1.05073705e-01,1.94663516e+05
Halo_NR_05954.csv,886,3.02529077e+03,6.48462117e-01,1.16698734e-01,1.49896656e+05
Halo_NR_05961.csv,886,3.02529077e+03,6.48576856e-01,9.90550593e-02,2.23470328e+05
Halo_NR_05962.csv,886,3.02529077e+03,6.47030473e-01,1.88966200e-01,5.17254492e+04
Halo_NR_05963.csv,886,3.02529077e+03,6.44922793e-01,1.51710838e-01,8.40749531e+04
Halo_NR_05965.csv,885,3.02187622e+03,6.48424149e-01,2.74587542e-01,2.34220977e+04
Halo_NR_05968.csv,885,3.02187622e+03,6.47726238e-01,1.01970188e-01,2.04965188e+05
Halo_NR_05980.csv,884,3.01846167e+03,6.46471739e-01,1.58084974e-01,7.63866172e+04
Halo_NR_05981.csv,884,3.01846167e+03,6.45068586e-01,2.05106705e-01,4.29443867e+04
Halo_NR_05983.csv,884,3.01846167e+03,6.46797359e-01,1.61286533e-01,7.18551250e+04
Halo_NR_05984.csv,884,3.01846167e+03,6.44029260e-01,1.22662708e-01,1.37186828e+05
Halo_NR_05985.csv,883,3.01504712e+03,6.46331429e-01,2.65317947e-01,2.51475215e+04
Halo_NR_05986.csv,883,3.01504712e+03,6.44228935e-01,2.29270428e-01,3.39654375e+04
Halo_NR_05988.csv,883,3.01504712e+03,6.47670686e-01,1.96846485e-01,4.66890039e+04
Halo_NR_05990.csv,883,3.01504712e+03,6.46368206e-01,1.21552847e-01,1.37000531e+05
Halo_NR_05993.csv,882,3.01163257e+03,6.46375895e-01,1.14470080e-01,1.60810219e+05
Halo_NR_05994.csv,882,3.01163257e+03,6.46558702e-01,1.24606714e-01,1.27273656e+05
Halo_NR_05997.csv,882,3.01163257e+03,6.47663951e-01,2.58942634e-01,2.62977129e+04
Halo_NR_06000.csv,882,3.01163257e+03,6.46719158e-01,8.52347836e-02,3.26062406e+05
Halo_NR_06002.csv,882,3.01163257e+03,6.46572292e-01,6.65856674e-02,6.09331500e+05
Halo_NR_06006.csv,881,3.00821802e+03,6.46967351e-01,2.94734478e-01,2.02625312e+04
Halo_NR_06010.csv,880,3.00480347e+03,6.46311402e-01,1.98187783e-01,4.50600430e+04
Halo_NR_06012.csv,880,3.00480347e+03,6.46460235e-01,2.43107826e-01,2.98835332e+04
Halo_NR_06013.csv,880,3.00480347e+03,6.43861711e-01,1.00760110e-01,2.17714594e+05
Halo_NR_06016.csv,880,3.00480347e+03,6.47059619e-01,1.79926068e-01,5.86640625e+04
Halo_NR_06017.csv,880,3.00480347e+03,6.47109509e-01,1.36304528e-01,1.06244750e+05
Halo_NR_06018.csv,880,3.00480347e+03,6.46856964e-01,1.26864806e-01,1.25207648e+05
Halo_NR_06020.csv,880,3.00480347e+03,6.45953476e-01,9.33865234e-02,2.57268594e+05
Halo_NR_06021.csv,879,3.00138892e+03,6.45911396e-01,3.95860821e-01,1.14474795e+04
Halo_NR_06025.csv,879,3.00138892e+03,6.46073163e-01,1.18482769e-01,1.44690031e+05
Halo_NR_06027.csv,879,3.00138892e+03,6.46745801e-01,1.99404284e-01,4.55944766e+04
Halo_NR_06029.csv,879,3.00138892e+03,6.46598041e-01,1.51847839e-01,8.22522812e+04
Halo_NR_06030.csv,878,2.99797437e+03,6.46065772e-01,1.67798743e-01,6.60696484e+04
Halo_NR_06031.csv,878,2.99797437e+03,6.45738840e-01,1.78346291e-01,5.86038008e+04
Halo_NR_06032.csv,878,2.99797437e+03,6.42176449e-01,1.75597802e-01,6.04823516e+04
Halo_NR_06033.csv,878,2.99797437e+03,6.45031452e-01,1.37895197e-01,1.01308852e+05
Halo_NR_06037.csv,877,2.99455981e+03,6.46335483e-01,2.26626098e-01,3.46784922e+04
Halo_NR_06038.csv,877,2.99455981e+03,6.45709336e-01,1.30652994e-01,1.13986766e+05
Halo_NR_06040.csv,877,2.99455981e+03,6.46464825e-01,1.38324231e-01,1.03996430e+05
Halo_NR_06043.csv,877,2.99455981e+03,6.46377861e-01,2.95069754e-01,2.05725078e+04
Halo_NR_06045.csv,877,2.99455981e+03,6.46243274e-01,1.71649992e-01,6.27188516e+04
Halo_NR_06047.csv,876,2.99114526e+03,6.46076739e-01,2.25977972e-01,3.41943984e+04
Halo_NR_06048.csv,876,2.99114526e+03,6.46221578e-01,5.93156874e-01,5.35232959e+03
Halo_NR_06052.csv,876,2.99114526e+03,6.44090056e-01,1.36622593e-01,1.04813180e+05
Halo_NR_06057.csv,876,2.99114526e+03,6.45476103e-01,1.37562215e-01,1.02363312e+05
Halo_NR_06060.csv,875,2.98773071e+03,6.45302951e-01,1.28779188e-01,1.18802141e+05
Halo_NR_06061.csv,875,2.98773071e+03,6.45968378e-01,5.87656833e-02,8.19812438e+05
Halo_NR_06062.csv,875,2.98773071e+03,6.44360840e-01,2.08086282e-01,4.15023242e+04
Halo_NR_06064.csv,874,2.98431616e+03,6.44311190e-01,1.46483913e-01,8.83646641e+04
Halo_NR_06065.csv,874,2.98431616e+03,6.44497216e-01,3.18496138e-01,1.69844082e+04
Halo_NR_06067.csv,874,2.98431616e+03,6.44599497e-01,1.90526277e-01,5.06111133e+04
Halo_NR_06069.csv,874,2.98431616e+03,6.44007504e-01,9.75007787e-02,2.28319750e+05
Halo_NR_06072.csv,873,2.98090161e+03,6.45026147e-01,1.91317677e-01,4.88846875e+04
Halo_NR_06074.csv,873,2.98090161e+03,6.45226836e-01,1.23452030e-01,1.31944750e+05
Halo_NR_06075.csv,873,2.98090161e+03,6.45343006e-01,9.32540819e-02,2.54981531e+05
Halo_NR_06079.csv,873,2.98090161e+03,6.44476175e-01,2.26464719e-01,3.45068594e+04
Halo_NR_06080.csv,872,2.97748706e+03,6.44723892e-01,3.27110350e-01,1.59246836e+04
Halo_NR_06081.csv,872,2.97748706e+03,6.45014465e-01,2.19195023e-01,3.64520078e+04
Halo_NR_06084.csv,872,2.97748706e+03,6.43224955e-01,1.19574003e-01,1.40343469e+05
Halo_NR_06085.csv,872,2.97748706e+03,6.43406332e-01,1.41466752e-01,9.60060859e+04
Halo_NR_06086.csv,872,2.97748706e+03,6.43434763e-01,1.41003862e-01,9.64632109e+04
Halo_NR_06087.csv,872,2.97748706e+03,6.44856930e-01,8.27856958e-02,3.42174156e+05
Halo_NR_06091.csv,871,2.97407251e+03,6.42878771e-01,9.20282379e-02,2.63230188e+05
Halo_NR_06094.csv,870,2.97065796e+03,6.44361377e-01,1.56260312e-01,7.82884844e+04
Halo_NR_06096.csv,870,2.97065796e+03,6.43616080e-01,1.69045180e-01,6.44681367e+04
Halo_NR_06097.csv,870,2.97065796e+03,6.40989661e-01,1.26857698e-01,1.25142492e+05
Halo_NR_06098.csv,870,2.97065796e+03,6.43490493e-01,1.39294878e-01,1.02294906e+05
Halo_NR_06099.csv,869,2.96724341e+03,6.42440081e-01,1.17243119e-01,1.48429578e+05
Halo_NR_06102.csv,869,2.96724341e+03,6.40947521e-01,6.91790581e-01,4.19713672e+03
Halo_NR_06106.csv,868,2.96382886e+03,6.44122481e-01,1.27610013e-01,1.20211391e+05
Halo_NR_06107.csv,868,2.96382886e+03,6.44085348e-01,2.19897464e-01,3.65441094e+04
Halo_NR_06108.csv,868,2.96382886e+03,6.43059850e-01,5.46654403e-01,6.20408838e+03
Halo_NR_06110.csv,868,2.96382886e+03,6.43123269e-01,1.14660017e-01,1.56172047e+05
Halo_NR_06111.csv,868,2.96382886e+03,6.43597007e-01,1.16301052e-01,1.49305562e+05
Halo_NR_06117.csv,868,2.96382886e+03,6.43639743e-01,8.46502185e-02,3.27564562e+05
Halo_NR_06120.csv,867,2.96041431e+03,6.42467260e-01,2.57883012e-01,2.67942812e+04
Halo_NR_06123.csv,866,2.95699976e+03,6.43451095e-01,1.30589053e-01,1.14346742e+05
Halo_NR_06127.csv,866,2.95699976e+03,6.42381847e-01,1.12082362e-01,1.63457031e+05
Halo_NR_06130.csv,865,2.95358521e+03,6.43231153e-01,1.84689090e-01,5.32317266e+04
Halo_NR_06131.csv,865,2.95358521e+03,6.41512275e-01,1.84438258e-01,5.28087305e+04
Halo_NR_06135.csv,865,2.95358521e+03,6.42912924e-01,1.61734164e-01,6.95527969e+04
Halo_NR_06136.csv,865,2.95358521e+03,6.43349946e-01,1.68153808e-01,6.48478672e+04
Halo_NR_06141.csv,864,2.95017065e+03,6.41997993e-01,1.55568883e-01,7.63732734e+04
Halo_NR_06148.csv,864,2.95017065e+03,6.42422497e-01,1.14107177e-01,1.56572516e+05
Halo_NR_06149.csv,863,2.94675610e+03,6.42059982e-01,1.52850077e-01,7.99227422e+04
Halo_NR_06150.csv,863,2.94675610e+03,6.42724454e-01,1.82049140e-01,5.42465391e+04
Halo_NR_06152.csv,863,2.94675610e+03,6.42927587e-01,1.41024068e-01,9.56908281e+04
Halo_NR_06155.csv,863,2.94675610e+03,6.37140572e-01,9.72638428e-02,2.29293281e+05
Halo_NR_06159.csv,862,2.94334155e+03,6.42113566e-01,1.46744549e-01,8.84720156e+04
